time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702326757101562,-9.489802,2.407081,-0.059862,,,
1702326757109375,-9.478802,0.936173,2.405081,0.2691,0.59762,0.27489
1702326757117187,-9.476802,0.952173,2.412081,0.991,0.61362,0.25889
1702326757125000,-9.469802,0.938173,2.407081,0.791,0.62462,0.32389
1702326757132812,-9.478802,0.938173,2.414081,0.2291,0.68762,0.25989
1702326757140625,-9.476802,0.938173,2.423081,0.791,0.67162,0.30789
1702326757156250,-9.462802,0.938173,2.419081,0.4091,0.71962,0.29089
1702326757164062,-9.474802,0.938173,2.421081,0.909,0.73362,0.30789
1702326757171875,-9.480802,0.941173,2.407081,0.509,0.73962,0.30689
1702326757179687,-9.475802,0.936173,2.410081,0.309,0.70962,0.37089
1702326757203125,-9.474802,0.940173,2.398081,0.12009,0.62662,0.27489
1702326757210937,-9.463802,0.942173,2.389081,0.5609,0.56262,0.30789
1702326757218750,-9.469802,0.945173,2.398081,0.2109,0.61462,0.24189
1702326757226562,-9.462802,0.934173,2.414081,0.5309,0.53762,0.25789
1702326757234375,-9.462802,0.936173,2.425081,0.4491,0.55262,0.32289
1702326757242187,-9.467802,0.933173,2.437081,0.991,0.51762,0.27489
1702326757250000,-9.471802,0.936173,2.450081,0.1291,0.50762,0.25789
1702326757257812,-9.476802,0.942173,2.430081,0.2209,0.48662,0.27489
1702326757265625,-9.471802,0.945173,2.412081,0.2791,0.50662,0.25789
1702326757273437,-9.469802,0.949173,2.414081,0.991,0.50262,0.27489
1702326757281250,-9.475802,0.957173,2.430081,0.3291,0.63962,0.24089
1702326757289062,-9.485802,0.952173,2.423081,0.1091,0.59962,0.25789
1702326757296875,-9.478802,0.952173,2.419081,0.2591,0.61362,0.25889
1702326757304687,-9.478802,0.948173,2.423081,0.1491,0.57162,0.28989
1702326757312500,-9.480802,0.947173,2.444081,0.2691,0.59762,0.27489
1702326757320312,-9.482802,0.929173,2.419081,0.891,0.61062,0.29089
1702326757328125,-9.464802,0.909173,2.437081,0.4291,0.62862,0.30689
1702326757335937,-9.478802,0.903173,2.466081,0.2491,0.56462,0.22689
1702326757343750,-9.487802,0.907173,2.496081,0.791,0.48562,0.22689
1702326757351562,-9.462802,0.914173,2.392081,0.2591,0.40962,0.22689
1702326757359375,-9.464802,0.915173,2.358081,0.1009,0.40562,0.16289
1702326757367187,-9.518802,0.919173,2.495081,0.10209,0.50662,0.17789
1702326757375000,-9.532802,0.952173,2.575081,0.26509,0.62662,0.29089
1702326757382812,-9.490802,0.976173,2.500081,0.42709,0.63862,0.41989
1702326757390625,-9.454802,0.980173,2.369081,0.34409,0.75362,0.32289
1702326757398437,-9.411802,0.977173,2.351081,0.23509,0.79562,0.30789
1702326757406250,-9.387802,0.963173,2.383081,0.23409,0.76662,0.29089
1702326757414062,-9.396802,0.960173,2.475081,0.27009,0.71162,0.34089
1702326757421875,-9.386802,0.957173,2.493081,0.42409,0.61362,0.33889
1702326757429687,-9.382802,0.955173,2.455081,0.27809,0.55162,0.32289
1702326757437500,-9.401802,0.926173,2.500081,0.19709,0.48962,0.27389
1702326757445312,-9.446802,0.922173,2.541081,0.5209,0.44362,0.30589
1702326757453125,-9.475802,0.921173,2.525081,0.1391,0.31962,0.28989
1702326757460937,-9.480802,0.952173,2.518081,0.1491,0.25862,0.27389
1702326757468750,-9.485802,0.947173,2.504081,0.20591,0.31762,0.24189
1702326757476562,-9.491802,0.945173,2.482081,0.22291,0.44662,0.19389
1702326757484375,-9.493802,0.936173,2.477081,0.12391,0.55362,0.16189
1702326757492187,-9.491802,0.939173,2.455081,0.14391,0.51262,0.12889
1702326757500000,-9.486802,0.926173,2.439081,0.19091,0.52662,0.14489
1702326757507812,-9.477802,0.917173,2.407081,0.15591,0.60462,0.1689
1702326757515625,-9.462802,0.907173,2.448081,0.12191,0.59862,0.11389
1702326757523437,-9.462802,0.909173,2.450081,0.16591,0.54662,0.5089
1702326757531250,-9.450802,0.905173,2.423081,0.12091,0.50662,0.189
1702326757539062,-9.453802,0.917173,2.405081,0.13291,0.51362,0.8289
1702326757546875,-9.464802,0.912173,2.455081,0.12391,0.64862,0.12989
1702326757554687,-9.464802,0.911173,2.482081,0.10391,0.59762,0.6689
