time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1698343456703125,-9.879444,-0.083559,,,,
1698343456710937,-9.876444,0.363926,0.953121,0.82159,0.97627,0.126
1698343456718750,-9.861444,0.372926,0.978121,0.88159,0.101027,0.266
1698343456726562,-9.856444,0.394926,0.994121,0.91359,0.100827,0.116
1698343456734375,-9.858444,0.433926,1.19121,0.90759,0.99627,0.256
1698343456742187,-9.857444,0.460926,1.39121,0.99259,0.103427,0.376
1698343456757812,-9.813444,0.463926,1.60121,0.109259,0.98327,0.1976
1698343456765625,-9.791444,0.437926,1.67121,0.117559,0.94827,0.3246
1698343456773437,-9.805444,0.410926,1.51121,0.112759,0.83827,0.4206
1698343456781250,-9.837444,0.400926,1.58121,0.111459,0.77327,0.5016
1698343456804687,-9.838444,0.283926,1.8121,0.102259,0.67727,0.5666
1698343456812500,-9.877444,0.235926,0.992121,0.94759,0.60827,0.5216
1698343456820312,-9.890444,0.214926,0.976121,0.93359,0.65927,0.5376
1698343456828125,-9.911444,0.193926,0.965121,0.91459,0.66027,0.4886
1698343456835937,-9.910444,0.206926,0.949121,0.85659,0.60427,0.4136
1698343456843750,-9.924444,0.221926,0.940121,0.76559,0.77227,0.3636
1698343456851562,-9.927444,0.250926,0.944121,0.67059,0.80527,0.2686
1698343456859375,-9.925444,0.263926,0.937121,0.82259,0.75227,0.2686
1698343456867187,-9.891444,0.259926,0.937121,0.73259,0.90127,0.2036
1698343456875000,-9.849444,0.232926,0.933121,0.82559,0.79627,0.1906
1698343456882812,-9.838444,0.223926,0.928121,0.92959,0.80627,0.476
1698343456890625,-9.863444,0.263926,0.949121,0.86459,0.68727,0.284
1698343456898437,-9.891444,0.319926,0.992121,0.84859,0.81727,0.1724
1698343456906250,-9.888444,0.354926,0.996121,0.93459,0.81327,0.2844
1698343456914062,-9.888444,0.358926,1.3121,0.93559,0.84527,0.3004
1698343456921875,-9.886444,0.371926,1.12121,0.107059,0.84327,0.3174
1698343456929687,-9.863444,0.365926,1.10121,0.111559,0.68827,0.3774
1698343456937500,-9.851444,0.358926,1.12121,0.111759,0.87027,0.4114
1698343456945312,-9.842444,0.352926,1.5121,0.116359,0.78227,0.4724
1698343456953125,-9.845444,0.346926,1.5121,0.111359,0.66727,0.4864
1698343456960937,-9.850444,0.361926,1.3121,0.115459,0.75027,0.5684
