time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702329254929687,-9.665705,1.473955,-0.145342,,,
1702329254937500,-9.658705,0.909572,1.520955,0.50862,0.183042,0.16383
1702329254945312,-9.752705,0.930572,1.603955,0.33462,0.189542,0.12983
1702329254953125,-9.860705,0.903572,1.619955,0.14262,0.188342,0.20583
1702329254960937,-9.952705,0.887572,1.572955,0.14138,0.204742,0.24883
1702329254968750,-9.969705,0.881572,1.463955,0.45738,0.198342,0.22983
1702329254984375,-9.897705,0.964572,1.207955,0.59938,0.216142,0.13083
1702329254992187,-9.863705,0.992572,1.78955,0.92838,0.237042,0.2983
1702329255000000,-9.812705,0.993572,0.946955,0.108338,0.258042,0.417
1702329255007812,-9.733705,1.12572,0.921955,0.115038,0.279442,0.8817
1702329255031250,-9.705705,0.939572,1.265955,0.124938,0.323942,0.1883
1702329255039062,-9.708705,0.947572,1.326955,0.166538,0.346442,0.15983
1702329255046875,-9.695705,1.8572,1.439955,0.175238,0.366742,0.28283
1702329255054687,-9.673705,1.29572,1.653955,0.184538,0.358442,0.23483
1702329255062500,-9.661705,1.16572,1.783955,0.207338,0.309142,0.31683
1702329255070312,-9.641705,0.987572,1.781955,0.237038,0.269942,0.31583
1702329255078125,-9.632705,0.971572,1.781955,0.263338,0.261442,0.25083
1702329255085937,-9.618705,0.940572,1.781955,0.288438,0.267742,0.18383
1702329255093750,-9.595705,0.959572,1.790955,0.329838,0.248442,0.11383
1702329255101562,-9.576705,1.10572,1.734955,0.369338,0.225442,0.5117
1702329255109375,-9.581705,1.70572,1.659955,0.392838,0.212142,0.18017
1702329255117187,-9.598705,1.126572,1.632955,0.413438,0.231742,0.23317
1702329255125000,-9.628705,1.177572,1.662955,0.446138,0.251042,0.23617
1702329255132812,-9.630705,1.193572,1.743955,0.488438,0.251142,0.12917
1702329255140625,-9.591705,1.227572,1.790955,0.520238,0.227842,0.4783
1702329255148437,-9.570705,1.227572,1.844955,0.575038,0.227942,0.20283
1702329255156250,-9.581705,1.223572,1.860955,0.618938,0.220042,0.32583
1702329255164062,-9.539705,1.218572,1.860955,0.658138,0.198742,0.35483
1702329255171875,-9.435705,1.161572,1.849955,0.686838,0.178742,0.56383
1702329255179687,-9.307705,1.46572,1.815955,0.717838,0.158942,0.57883
1702329255187500,-9.201705,0.918572,1.803955,0.740038,0.146242,0.68783
1702329255195312,-9.143705,0.775572,1.756955,0.765938,0.124642,0.76883
1702329255203125,-9.124705,0.684572,1.693955,0.777038,0.90642,0.88083
1702329255210937,-9.200705,0.663572,1.641955,0.793138,0.65942,0.117183
1702329255218750,-9.316705,0.622572,1.540955,0.794538,0.38442,0.136583
1702329255226562,-9.397705,0.624572,1.443955,0.796238,0.17742,0.160583
1702329255234375,-9.437705,0.644572,1.328955,0.801538,0.2258,0.176983
1702329255242187,-9.433705,0.653572,1.200955,0.814738,0.10858,0.188383
