time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702328660929687,-9.707144,-0.025421,,,,
1702328660937500,-9.696144,0.954257,0.681619,0.20244,0.28521,0.2294
1702328660945312,-9.700144,0.953257,0.686619,0.20644,0.20121,0.2274
1702328660953125,-9.694144,0.954257,0.690619,0.21944,0.25321,0.1644
1702328660960937,-9.687144,0.949257,0.704619,0.20344,0.23621,0.1644
1702328660968750,-9.704144,0.930257,0.708619,0.21444,0.19121,0.1654
1702328660984375,-9.715144,0.919257,0.715619,0.19444,0.34121,0.1364
1702328660992187,-9.698144,0.920257,0.724619,0.22144,0.29921,0.2274
1702328661000000,-9.700144,0.925257,0.731619,0.19244,0.27521,0.2324
1702328661007812,-9.687144,0.947257,0.733619,0.21444,0.28821,0.1984
1702328661031250,-9.711144,0.956257,0.726619,0.19844,0.27121,0.2464
1702328661039062,-9.700144,0.965257,0.708619,0.14744,0.21021,0.1514
1702328661046875,-9.700144,0.958257,0.711619,0.20444,0.28421,0.2124
1702328661054687,-9.693144,0.954257,0.711619,0.19344,0.32321,0.2644
1702328661062500,-9.702144,0.941257,0.729619,0.21744,0.35221,0.1494
1702328661070312,-9.720144,0.939257,0.702619,0.19544,0.35621,0.1514
1702328661078125,-9.709144,0.925257,0.697619,0.21744,0.25421,0.1484
1702328661085937,-9.720144,0.921257,0.686619,0.19444,0.32321,0.2154
1702328661093750,-9.706144,0.923257,0.699619,0.20244,0.30321,0.1174
1702328661101562,-9.698144,0.927257,0.718619,0.20744,0.31621,0.1314
1702328661109375,-9.691144,0.940257,0.740619,0.21744,0.22121,0.1644
1702328661117187,-9.695144,0.931257,0.727619,0.20444,0.26821,0.2124
1702328661125000,-9.707144,0.945257,0.727619,0.22244,0.25021,0.2274
1702328661132812,-9.711144,0.956257,0.724619,0.19744,0.33921,0.1674
1702328661140625,-9.711144,0.955257,0.722619,0.20244,0.29621,0.2344
1702328661148437,-9.716144,0.952257,0.708619,0.18144,0.35321,0.2474
1702328661156250,-9.727144,0.950257,0.704619,0.19444,0.35621,0.2324
1702328661164062,-9.729144,0.941257,0.697619,0.20744,0.32521,0.2484
1702328661171875,-9.729144,0.930257,0.688619,0.19944,0.41821,0.2304
1702328661179687,-9.729144,0.930257,0.706619,0.20844,0.47221,0.1694
1702328661187500,-9.720144,0.923257,0.704619,0.19844,0.41921,0.1834
1702328661195312,-9.708144,0.928257,0.704619,0.20344,0.49121,0.2024
1702328661203125,-9.700144,0.925257,0.686619,0.16144,0.43921,0.1854
1702328661210937,-9.711144,0.919257,0.690619,0.21044,0.43821,0.1524
1702328661218750,-9.707144,0.934257,0.695619,0.18044,0.46921,0.1844
1702328661226562,-9.697144,0.934257,0.695619,0.20944,0.47121,0.2164
1702328661234375,-9.698144,0.943257,0.706619,0.15044,0.45221,0.1994
1702328661242187,-9.711144,0.952257,0.699619,0.18244,0.37021,0.1984
1702328661250000,-9.720144,0.939257,0.706619,0.20944,0.35821,0.1524
1702328661257812,-9.704144,0.937257,0.706619,0.14444,0.34321,0.1534
1702328661265625,-9.691144,0.939257,0.686619,0.12944,0.42521,0.1054
1702328661273437,-9.697144,0.921257,0.702619,0.9944,0.40521,0.2334
1702328661281250,-9.702144,0.923257,0.693619,0.19744,0.32221,0.1664
1702328661289062,-9.724144,0.908257,0.677619,0.18944,0.32721,0.2014
1702328661296875,-9.722144,0.917257,0.670619,0.20744,0.37421,0.2324
1702328661304687,-9.708144,0.923257,0.663619,0.14044,0.46021,0.1554
1702328661312500,-9.700144,0.921257,0.670619,0.18244,0.38621,0.2314
1702328661320312,-9.697144,0.932257,0.672619,0.20744,0.35921,0.1694
1702328661328125,-9.695144,0.925257,0.670619,0.19644,0.38821,0.1834
1702328661335937,-9.691144,0.923257,0.672619,0.20944,0.37221,0.2484
1702328661343750,-9.700144,0.934257,0.670619,0.15044,0.32221,0.1514
1702328661351562,-9.713144,0.927257,0.672619,0.18544,0.43421,0.1344
1702328661359375,-9.715144,0.917257,0.679619,0.20944,0.48921,0.1214
1702328661367187,-9.711144,0.923257,0.686619,0.14744,0.44021,0.1054
1702328661375000,-9.706144,0.921257,0.693619,0.16644,0.35521,0.1194
1702328661382812,-9.688144,0.923257,0.695619,0.19644,0.34021,0.1354
1702328661390625,-9.695144,0.925257,0.677619,0.21144,0.32421,0.1354
1702328661398437,-9.686144,0.936257,0.686619,0.14744,0.34021,0.2164
1702328661406250,-9.711144,0.934257,0.681619,0.17544,0.37521,0.2014
1702328661414062,-9.731144,0.930257,0.679619,0.20644,0.37521,0.2174
1702328661421875,-9.718144,0.921257,0.668619,0.19844,0.35521,0.1024
1702328661429687,-9.715144,0.928257,0.677619,0.21144,0.34021,0.1674
1702328661437500,-9.704144,0.929257,0.690619,0.18744,0.40021,0.1494
1702328661445312,-9.713144,0.927257,0.688619,0.18644,0.30321,0.1334
1702328661453125,-9.715144,0.921257,0.684619,0.17244,0.35121,0.1494
1702328661460937,-9.698144,0.931257,0.677619,0.15644,0.49721,0.1984
1702328661468750,-9.702144,0.932257,0.686619,0.18544,0.45121,0.1504
1702328661476562,-9.698144,0.947257,0.704619,0.18544,0.46521,0.2304
1702328661484375,-9.700144,0.945257,0.686619,0.17544,0.41421,0.1644
1702328661492187,-9.698144,0.940257,0.666619,0.14144,0.38421,0.1174
1702328661500000,-9.705144,0.934257,0.659619,0.20744,0.41421,0.1324
1702328661507812,-9.713144,0.923257,0.670619,0.18944,0.39921,0.1484
1702328661515625,-9.715144,0.923257,0.675619,0.16744,0.32221,0.1184
