time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702331410304687,-9.342722,2.789077,-0.03718,,,
1702331410312500,-9.338722,0.580946,2.791077,0.36547,0.3068,0.26008
1702331410320312,-9.349722,0.578946,2.800077,0.27247,0.2748,0.24508
1702331410328125,-9.365722,0.581946,2.818077,0.33647,0.2398,0.21108
1702331410335937,-9.380722,0.556946,2.825077,0.30447,0.3518,0.22808
1702331410343750,-9.380722,0.539946,2.820077,0.25647,0.3738,0.21308
1702331410359375,-9.362722,0.552946,2.786077,0.30247,0.4718,0.21408
1702331410367187,-9.340722,0.569946,2.793077,0.39947,0.3818,0.22608
1702331410375000,-9.319722,0.562946,2.818077,0.42847,0.3218,0.25908
1702331410382812,-9.299722,0.546946,2.809077,0.38247,0.3088,0.21108
1702331410406250,-9.309722,0.584946,2.777077,0.38247,0.1748,0.27408
1702331410414062,-9.340722,0.578946,2.775077,0.33647,0.1878,0.25808
1702331410421875,-9.353722,0.574946,2.784077,0.33547,0.1728,0.27508
1702331410429687,-9.372722,0.580946,2.775077,0.36847,0.1538,0.25708
1702331410437500,-9.378722,0.574946,2.764077,0.38247,0.1748,0.27408
1702331410445312,-9.378722,0.578946,2.759077,0.31947,0.2368,0.27508
1702331410453125,-9.380722,0.578946,2.753077,0.35147,0.2218,0.27508
1702331410460937,-9.385722,0.587946,2.744077,0.39847,0.1908,0.25808
1702331410468750,-9.383722,0.594946,2.735077,0.33447,0.2878,0.27608
1702331410476562,-9.394722,0.599946,2.735077,0.38247,0.1758,0.25908
1702331410484375,-9.395722,0.616946,2.741077,0.38247,0.1898,0.27408
1702331410492187,-9.395722,0.614946,2.741077,0.31947,0.3038,0.26008
1702331410500000,-9.379722,0.627946,2.744077,0.28847,0.2218,0.27608
1702331410507812,-9.363722,0.625946,2.735077,0.17947,0.3028,0.24508
1702331410515625,-9.358722,0.609946,2.748077,0.28947,0.1898,0.22708
1702331410523437,-9.349722,0.611946,2.746077,0.24047,0.2918,0.22908
1702331410531250,-9.345722,0.602946,2.764077,0.22447,0.3528,0.29308
1702331410539062,-9.345722,0.595946,2.771077,0.19547,0.2688,0.22808
1702331410546875,-9.345722,0.589946,2.757077,0.18047,0.2518,0.22808
1702331410554687,-9.345722,0.595946,2.784077,0.16547,0.2018,0.19508
1702331410562500,-9.340722,0.593946,2.782077,0.21247,0.1878,0.19508
1702331410570312,-9.336722,0.604946,2.784077,0.21147,0.1658,0.29108
1702331410578125,-9.327722,0.607946,2.789077,0.16347,0.1588,0.24508
1702331410585937,-9.331722,0.618946,2.775077,0.17847,0.1768,0.22908
1702331410593750,-9.325722,0.625946,2.782077,0.16247,0.1778,0.22908
1702331410601562,-9.343722,0.629946,2.764077,0.18347,0.1528,0.11408
1702331410609375,-9.358722,0.610946,2.764077,0.14847,0.1458,0.16508
1702331410617187,-9.359722,0.616946,2.757077,0.16647,0.1078,0.16308
1702331410625000,-9.378722,0.606946,2.750077,0.14847,0.668,0.18108
1702331410632812,-9.387722,0.599946,2.739077,0.13347,0.978,0.16508
1702331410640625,-9.387722,0.599946,2.743077,0.16447,0.1138,0.16508
1702331410648437,-9.403722,0.603946,2.732077,0.18147,0.1268,0.11508
1702331410656250,-9.394722,0.597946,2.735077,0.10147,0.1758,0.18108
1702331410664062,-9.380722,0.599946,2.734077,0.10047,0.1978,0.16608
1702331410671875,-9.383722,0.592946,2.748077,0.19347,0.1828,0.19808
1702331410679687,-9.376722,0.590946,2.748077,0.10047,0.2618,0.18308
1702331410687500,-9.360722,0.581946,2.752077,0.7047,0.1648,0.13408
1702331410695312,-9.358722,0.594946,2.744077,0.10147,0.1428,0.21308
1702331410703125,-9.358722,0.583946,2.748077,0.8347,0.2628,0.21508
1702331410710937,-9.358722,0.585946,2.761077,0.8347,0.2638,0.20008
1702331410718750,-9.372722,0.596946,2.780077,0.11947,0.1538,0.16308
1702331410726562,-9.374722,0.598946,2.768077,0.8447,0.1918,0.24608
1702331410734375,-9.361722,0.607946,2.766077,0.5453,0.2218,0.19908
1702331410742187,-9.367722,0.600946,2.755077,0.3753,0.2698,0.10108
1702331410750000,-9.381722,0.609946,2.744077,0.8847,0.1228,0.13108
1702331410757812,-9.387722,0.583946,2.755077,0.4047,0.1728,0.14908
1702331410765625,-9.392722,0.579946,2.744077,0.5547,0.2088,0.14908
1702331410773437,-9.398722,0.572946,2.739077,0.7147,0.1768,0.13308
1702331410781250,-9.398722,0.579946,2.746077,0.2253,0.1578,0.15008
1702331410789062,-9.394722,0.579946,2.735077,0.753,0.2738,0.11808
1702331410796875,-9.385722,0.592946,2.737077,0.10153,0.3078,0.10408
1702331410804687,-9.381722,0.608946,2.741077,0.647,0.2768,0.18308
1702331410812500,-9.365722,0.598946,2.746077,0.853,0.2918,0.15108
1702331410820312,-9.356722,0.607946,2.750077,0.5453,0.2708,0.16708
1702331410828125,-9.365722,0.609946,2.764077,0.7147,0.1888,0.18108
1702331410835937,-9.365722,0.611946,2.744077,0.2547,0.2508,0.13208
1702331410843750,-9.370722,0.609946,2.732077,0.8747,0.2698,0.14908
1702331410851562,-9.383722,0.614946,2.748077,0.2347,0.1928,0.15008
1702331410859375,-9.390722,0.621946,2.753077,0.947,0.1538,0.16408
1702331410867187,-9.383722,0.610946,2.744077,0.8747,0.2548,0.11608
1702331410875000,-9.383722,0.623946,2.737077,0.847,0.2708,0.16608
1702331410882812,-9.379722,0.630946,2.725077,0.4047,0.2438,0.7008
1702331410890625,-9.390722,0.623946,2.721077,0.3747,0.2908,0.23108
1702331410898437,-9.397722,0.623946,2.721077,0.2247,0.2218,0.24608
1702331410906250,-9.394722,0.614946,2.737077,0.2347,0.3378,0.15008
1702331410914062,-9.396722,0.597946,2.748077,0.5347,0.3738,0.15108
1702331410921875,-9.399722,0.612946,2.728077,0.19647,0.2238,0.16408
1702331410929687,-9.394722,0.614946,2.732077,0.10147,0.2738,0.14908
1702331410937500,-9.406722,0.614946,2.715077,0.16647,0.3348,0.9908
1702331410945312,-9.401722,0.621946,2.701077,0.10247,0.4368,0.10208
1702331410953125,-9.390722,0.626946,2.737077,0.13247,0.4258,0.7008
1702331410960937,-9.379722,0.632946,2.739077,0.14947,0.4398,0.7008
1702331410968750,-9.370722,0.632946,2.730077,0.10047,0.4218,0.15008
1702331410976562,-9.363722,0.614946,2.717077,0.7047,0.4528,0.13508
1702331410984375,-9.363722,0.612946,2.723077,0.16347,0.4558,0.15008
1702331410992187,-9.358722,0.609946,2.739077,0.17947,0.4028,0.16508
1702331411000000,-9.374722,0.598946,2.746077,0.10147,0.3828,0.21408
1702331411007812,-9.374722,0.594946,2.741077,0.6847,0.3908,0.18408
1702331411015625,-9.358722,0.598946,2.755077,0.18047,0.3848,0.16408
1702331411023437,-9.333722,0.596946,2.755077,0.16247,0.3738,0.18208
1702331411031250,-9.329722,0.596946,2.748077,0.16347,0.2738,0.19708
1702331411039062,-9.338722,0.603946,2.743077,0.17847,0.3268,0.18208
1702331411046875,-9.352722,0.618946,2.719077,0.15047,0.3668,0.11608
1702331411054687,-9.352722,0.613946,2.737077,0.16547,0.3188,0.14808
1702331411062500,-9.345722,0.620946,2.730077,0.16447,0.2888,0.16508
1702331411070312,-9.354722,0.623946,2.732077,0.17947,0.2278,0.18108
1702331411078125,-9.386722,0.614946,2.730077,0.14947,0.2538,0.16408
1702331411085937,-9.408722,0.605946,2.719077,0.16747,0.2158,0.11408
