time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700767208750000,-9.668057,-1.157617,1.370645,-0.06315,,
1700767208757812,-9.669057,-1.158617,1.370645,0.2088,0.6115,0.23389
1700767208765625,-9.664057,-1.154617,1.375645,0.7088,0.5985,0.20089
1700767208773437,-9.653057,-1.152617,1.357645,0.8688,0.5815,0.20089
1700767208781250,-9.655057,-1.154617,1.364645,0.8688,0.5975,0.23289
1700767208789062,-9.662057,-1.158617,1.379645,0.2188,0.6125,0.21689
1700767208804687,-9.670057,-1.162617,1.375645,0.2788,0.5235,0.23189
1700767208812500,-9.684057,-1.148617,1.368645,0.988,0.6165,0.24789
1700767208820312,-9.684057,-1.153617,1.355645,0.688,0.6605,0.24889
1700767208828125,-9.686057,-1.151617,1.339645,0.2588,0.6165,0.21589
1700767208851562,-9.673057,-1.153617,1.359645,0.4112,0.6925,0.21689
1700767208859375,-9.673057,-1.163617,1.382645,0.2188,0.6905,0.21789
1700767208867187,-9.682057,-1.167617,1.373645,0.2388,0.5685,0.18489
1700767208875000,-9.686057,-1.171617,1.368645,0.3888,0.5995,0.13689
1700767208882812,-9.685057,-1.163617,1.368645,0.488,0.5965,0.21789
1700767208890625,-9.680057,-1.160617,1.359645,0.8588,0.6285,0.18489
1700767208898437,-9.686057,-1.157617,1.357645,0.5688,0.6465,0.19989
1700767208906250,-9.684057,-1.165617,1.359645,0.4312,0.6735,0.24989
1700767208914062,-9.675057,-1.155617,1.379645,0.2488,0.6935,0.23289
1700767208921875,-9.661057,-1.169617,1.379645,0.4012,0.7395,0.26489
1700767208929687,-9.646057,-1.167617,1.377645,0.788,0.6455,0.24889
1700767208937500,-9.637057,-1.161617,1.377645,0.7412,0.6595,0.23289
1700767208945312,-9.633057,-1.159617,1.379645,0.5812,0.6125,0.23289
1700767208953125,-9.630057,-1.156617,1.366645,0.8912,0.5525,0.20089
1700767208960937,-9.633057,-1.152617,1.364645,0.2512,0.5665,0.21689
1700767208968750,-9.648057,-1.154617,1.370645,0.2588,0.4915,0.19989
1700767208976562,-9.664057,-1.147617,1.375645,0.888,0.5535,0.21589
1700767208984375,-9.661057,-1.142617,1.377645,0.3712,0.4925,0.21589
1700767208992187,-9.668057,-1.151617,1.364645,0.5788,0.4135,0.19989
1700767209000000,-9.670057,-1.151617,1.350645,0.9088,0.5385,0.21589
1700767209007812,-9.666057,-1.153617,1.346645,0.10512,0.5985,0.20089
1700767209015625,-9.682057,-1.151617,1.348645,0.5612,0.5675,0.21689
1700767209023437,-9.687057,-1.154617,1.357645,0.2612,0.5665,0.18489
1700767209031250,-9.685057,-1.152617,1.377645,0.1988,0.6105,0.20189
