time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700768134054687,-9.104251,3.256775,-0.065398,,,
1700768134062500,-9.115251,0.942053,3.249775,0.13068,0.68098,0.23719
1700768134070312,-9.100251,0.954053,3.216775,0.14868,0.64398,0.26719
1700768134078125,-9.104251,0.941053,3.207775,0.16668,0.64198,0.23419
1700768134085937,-9.126251,0.939053,3.186775,0.27768,0.60998,0.16819
1700768134093750,-9.149251,0.946053,3.182775,0.25868,0.59698,0.21819
1700768134109375,-9.172251,0.984053,3.238775,0.10468,0.52698,0.20219
1700768134117187,-9.150251,1.20053,3.258775,0.11768,0.51698,0.17219
1700768134125000,-9.137251,1.66053,3.279775,0.10768,0.39698,0.12119
1700768134132812,-9.149251,1.113053,3.274775,0.10668,0.38398,0.5819
1700768134156250,-9.128251,1.223053,3.335775,0.12532,0.43198,0.6881
1700768134164062,-9.93251,1.251053,3.376775,0.10732,0.36398,0.8581
1700768134171875,-9.71251,1.275053,3.403775,0.12232,0.34598,0.3881
1700768134179687,-9.13251,1.317053,3.416775,0.12132,0.26598,0.13481
1700768134187500,-8.975251,1.327053,3.448775,0.10632,0.15298,0.13481
1700768134195312,-8.937251,1.336053,3.333775,0.8732,0.15702,0.21781
1700768134203125,-8.892251,1.344053,3.45775,0.23032,0.21902,0.19981
1700768134210937,-8.868251,1.363053,3.155775,0.2268,0.8598,0.23381
1700768134218750,-8.870251,1.395053,3.457775,0.38468,0.3998,0.35081
1700768134226562,-8.875251,1.401053,3.261775,0.21268,0.36802,0.30281
1700768134234375,-8.836251,1.354053,2.914775,0.3732,0.35402,0.28381
1700768134242187,-8.829251,1.338053,2.970775,0.13732,0.4098,0.19881
1700768134250000,-8.873251,1.394053,3.369775,0.27868,0.6898,0.39881
1700768134257812,-8.910251,1.479053,3.441775,0.56168,0.23902,0.41981
1700768134265625,-8.946251,1.511053,3.223775,0.59368,0.20702,0.43581
1700768134273437,-8.956251,1.524053,3.245775,0.67268,0.19002,0.48481
1700768134281250,-9.6251,1.545053,3.335775,0.64268,0.20802,0.48481
1700768134289062,-9.48251,1.539053,3.299775,0.73568,0.37002,0.45481
1700768134296875,-9.91251,1.542053,3.266775,0.67168,0.43602,0.37381
1700768134304687,-9.134251,1.561053,3.292775,0.82568,0.44802,0.37481
1700768134312500,-9.190251,1.574053,3.304775,0.89068,0.35802,0.24881
1700768134320312,-9.260251,1.578053,3.313775,0.93368,0.41802,0.19881
1700768134328125,-9.302251,1.541053,3.333775,0.113768,0.35602,0.13781
1700768134335937,-9.305251,1.488053,3.362775,0.121168,0.36702,0.8881
1700768134343750,-9.302251,1.414053,3.362775,0.141668,0.38902,0.3519
1700768134351562,-9.265251,1.320053,3.369775,0.155768,0.42402,0.11319
1700768134359375,-9.198251,1.238053,3.349775,0.162968,0.46702,0.25819
1700768134367187,-9.116251,1.159053,3.349775,0.181568,0.49802,0.30519
1700768134375000,-9.43251,1.94053,3.317775,0.189168,0.47802,0.32219
1700768134382812,-8.966251,1.23053,3.267775,0.193968,0.53302,0.46319
1700768134390625,-8.890251,0.963053,3.204775,0.206168,0.60902,0.49619
1700768134398437,-8.841251,0.910053,3.159775,0.209668,0.66902,0.60419
1700768134406250,-8.793251,0.860053,3.105775,0.214268,0.72002,0.76319
1700768134414062,-8.731251,0.822053,3.33775,0.212068,0.66802,0.91019
1700768134421875,-8.733251,0.791053,2.936775,0.213568,0.75202,0.106919
1700768134429687,-8.733251,0.777053,2.858775,0.211668,0.66802,0.110319
1700768134437500,-8.755251,0.753053,2.772775,0.209968,0.57002,0.113619
1700768134445312,-8.789251,0.745053,2.659775,0.205168,0.49102,0.124919
1700768134453125,-8.858251,0.728053,2.551775,0.193668,0.34002,0.133319
1700768134460937,-9.6251,0.717053,2.398775,0.185768,0.32102,0.127019
1700768134468750,-9.221251,0.701053,2.479775,0.165068,0.9302,0.138719
1700768134476562,-9.417251,0.706053,2.662775,0.149768,0.3198,0.132319
1700768134484375,-9.665251,0.747053,2.641775,0.161168,0.13102,0.119219
1700768134492187,-9.814251,0.812053,2.540775,0.142068,0.2902,0.113219
1700768134500000,-9.865251,0.877053,2.554775,0.129568,0.3898,0.103819
1700768134507812,-9.888251,0.955053,2.772775,0.136268,0.16598,0.92519
1700768134515625,-9.866251,1.4053,2.981775,0.140568,0.27098,0.89519
1700768134523437,-9.824251,1.24053,3.31775,0.135968,0.30598,0.78319
1700768134531250,-9.835251,1.16053,2.966775,0.137868,0.47798,0.81419
1700768134539062,-9.869251,0.988053,2.945775,0.119068,0.70998,0.67419
1700768134546875,-9.931251,0.960053,3.29775,0.90568,0.92198,0.72719
1700768134554687,-9.957251,0.921053,3.123775,0.55668,0.107498,0.70219
1700768134562500,-9.910251,0.902053,3.247775,0.23568,0.111098,0.67019
