time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694787329460937,-9.657056,1.23782,,,,
1694787329468750,-9.700056,0.926439,1.7682,0.89884,0.928317,0.39084
1694787329476562,-9.764056,0.950439,0.92582,0.78584,0.895317,0.27884
1694787329484375,-9.839056,0.941439,0.92782,0.61584,0.876817,0.23284
1694787329492187,-9.865056,0.935439,0.85782,0.40684,0.858017,0.15284
1694787329500000,-9.824056,0.933439,0.61382,0.25984,0.845117,0.4016
1694787329515625,-9.966056,0.950439,0.30082,0.4084,0.817017,0.24716
1694787329523437,-10.118056,0.962439,0.14282,0.23416,0.795117,0.23116
1694787329531250,-10.315056,0.973439,0.4282,0.52016,0.765517,0.24616
1694787329539062,-10.485056,0.985439,0.3618,0.71416,0.723317,0.23016
1694787329562500,-11.47056,1.128439,0.39718,0.80416,0.634817,0.4284
1694787329570312,-11.204056,1.140439,0.72418,0.77316,0.617517,0.2116
1694787329578125,-11.414056,1.172439,-1.11718,0.57616,0.599017,0.2784
1694787329585937,-11.645056,1.224439,-1.51918,0.60916,0.575617,0.15584
1694787329593750,-11.894056,1.272439,-1.96818,0.78716,0.552217,0.17084
1694787329601562,-12.47056,1.301439,-2.29618,0.78116,0.521217,0.15684
1694787329609375,-12.231056,1.228439,-2.42918,0.89316,0.472717,0.15684
1694787329617187,-12.386056,1.141439,-2.34718,0.102116,0.399317,0.14084
1694787329625000,-12.542056,1.67439,-2.27518,0.134116,0.363517,0.17284
1694787329632812,-12.880056,1.50439,-2.47818,0.176016,0.371417,0.26984
1694787329640625,-13.103056,1.25439,-2.74418,0.153916,0.387017,0.41184
1694787329648437,-13.207056,1.66439,-2.95218,0.129316,0.374917,0.57384
1694787329656250,-13.182056,1.113439,-3.18718,0.96216,0.399717,0.69984
1694787329664062,-13.140056,1.134439,-3.38818,0.30516,0.449917,0.89084
1694787329671875,-13.169056,1.175439,-3.53518,0.23684,0.534117,0.95384
1694787329679687,-13.100056,1.204439,-3.77218,0.44484,0.582517,0.93684
1694787329687500,-12.992056,1.284439,-3.91518,0.47984,0.605917,0.80984
1694787329695312,-12.883056,1.321439,-4.12918,0.28484,0.607317,0.74584
1694787329703125,-12.721056,1.280439,-4.28718,0.20884,0.582317,0.57084
1694787329710937,-12.609056,1.241439,-4.42318,0.24684,0.552817,0.50784
