time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696781555460937,-9.150757,1.274556,-3.368587,-0.660629,,
1696781555468750,-9.76757,1.284556,-3.372587,1.204087,0.664229,0.633202
1696781555476562,-9.46757,1.332556,-3.384587,1.253387,0.661029,0.654802
1696781555484375,-8.990757,1.391556,-3.354587,1.302287,0.672429,0.663402
1696781555492187,-8.918757,1.490556,-3.314587,1.346187,0.695629,0.681402
1696781555500000,-8.827757,1.575556,-3.284587,1.391887,0.713629,0.689902
1696781555515625,-8.574757,1.768556,-3.255587,1.469887,0.741729,0.693702
1696781555523437,-8.537757,1.848556,-3.278587,1.517887,0.734229,0.695602
1696781555531250,-8.531757,1.905556,-3.311587,1.564187,0.727029,0.691702
1696781555539062,-8.545757,1.956556,-3.349587,1.595787,0.720229,0.681002
1696781555562500,-8.428757,2.203556,-3.349587,1.677787,0.699229,0.640102
1696781555570312,-8.440757,2.265556,-3.291587,1.697987,0.683029,0.633902
1696781555578125,-8.517757,2.344556,-3.286587,1.708587,0.661829,0.616302
1696781555585937,-8.577757,2.394556,-3.311587,1.700787,0.640329,0.602002
1696781555593750,-8.643757,2.484556,-3.354587,1.708487,0.612529,0.595802
1696781555601562,-8.658757,2.561556,-3.403587,1.715487,0.584129,0.586702
1696781555609375,-8.654757,2.637556,-3.439587,1.712787,0.552029,0.568802
1696781555617187,-8.627757,2.730556,-3.442587,1.711387,0.529029,0.565702
1696781555625000,-8.572757,2.800556,-3.435587,1.714687,0.502729,0.559602
1696781555632812,-8.512757,2.874556,-3.466587,1.713387,0.460129,0.558302
1696781555640625,-8.477757,2.929556,-3.509587,1.719787,0.424129,0.553802
1696781555648437,-8.466757,2.933556,-3.543587,1.719887,0.401329,0.558702
1696781555656250,-8.500757,2.931556,-3.610587,1.734687,0.379629,0.557602
1696781555664062,-8.506757,2.920556,-3.646587,1.731287,0.371729,0.562302
1696781555671875,-8.495757,2.905556,-3.734587,1.737787,0.353729,0.567402
1696781555679687,-8.442757,2.869556,-3.786587,1.734187,0.360729,0.571902
