time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696781716468750,-8.757721,1.720697,-3.985508,-0.065005,,
1696781716476562,-8.808721,1.717697,-4.19508,0.2791,0.35248,0.71905
1696781716484375,-8.840721,1.726697,-4.116508,0.3009,0.55148,0.70105
1696781716492187,-8.862721,1.709697,-4.206508,0.20509,0.56548,0.65605
1696781716500000,-8.862721,1.702697,-4.294508,0.36909,0.74948,0.59005
1696781716507812,-8.869721,1.682697,-4.379508,0.50509,0.86548,0.49305
1696781716523437,-8.796721,1.603697,-4.424508,0.59409,0.85048,0.33305
1696781716531250,-8.750721,1.554697,-4.409508,0.51909,0.66648,0.22205
1696781716539062,-8.736721,1.520697,-4.361508,0.49009,0.48548,0.20705
1696781716546875,-8.731721,1.491697,-4.309508,0.42409,0.47148,0.20505
1696781716570312,-8.721721,1.425697,-4.190508,0.5609,0.25248,0.17305
1696781716578125,-8.718721,1.390697,-4.152508,0.4991,0.18348,0.14105
1696781716585937,-8.717721,1.374697,-4.116508,0.21891,0.21348,0.12405
1696781716593750,-8.704721,1.387697,-4.98508,0.26391,0.23548,0.5695
1696781716601562,-8.700721,1.418697,-4.94508,0.44991,0.24948,0.12195
1696781716609375,-8.687721,1.435697,-4.84508,0.51491,0.23548,0.7595
1696781716617187,-8.670721,1.453697,-4.89508,0.58291,0.25448,0.14195
1696781716625000,-8.668721,1.472697,-4.100508,0.71091,0.19148,0.9595
1696781716632812,-8.663721,1.491697,-4.109508,0.73391,0.21748,0.12595
1696781716640625,-8.668721,1.511697,-4.145508,0.71891,0.28448,0.6195
1696781716648437,-8.693721,1.508697,-4.174508,0.66891,0.29248,0.9795
1696781716656250,-8.715721,1.529697,-4.184508,0.65591,0.23348,0.15695
1696781716664062,-8.718721,1.544697,-4.199508,0.74391,0.25648,0.14495
1696781716671875,-8.711721,1.544697,-4.204508,0.75691,0.23848,0.12895
1696781716679687,-8.709721,1.553697,-4.220508,0.73191,0.24848,0.10895
1696781716687500,-8.705721,1.577697,-4.233508,0.75591,0.23748,0.14395
1696781716695312,-8.707721,1.584697,-4.228508,0.73991,0.25348,0.15995
1696781716703125,-8.687721,1.589697,-4.226508,0.74991,0.23348,0.15795
1696781716710937,-8.669721,1.590697,-4.213508,0.70491,0.20148,0.18995
1696781716718750,-8.658721,1.572697,-4.208508,0.65791,0.21848,0.15795
1696781716726562,-8.649721,1.575697,-4.204508,0.62191,0.19948,0.10695
1696781716734375,-8.644721,1.561697,-4.215508,0.59891,0.22148,0.15795
1696781716742187,-8.630721,1.543697,-4.233508,0.66891,0.19948,0.13995
1696781716750000,-8.646721,1.535697,-4.251508,0.72091,0.21848,0.15795
1696781716757812,-8.635721,1.543697,-4.276508,0.73691,0.23648,0.11095
1696781716765625,-8.626721,1.548697,-4.280508,0.73591,0.26748,0.11095
1696781716773437,-8.615721,1.545697,-4.280508,0.78291,0.31648,0.12795
1696781716781250,-8.610721,1.545697,-4.267508,0.81191,0.34848,0.6295
1696781716789062,-8.630721,1.532697,-4.256508,0.76691,0.30148,0.3095
1696781716796875,-8.641721,1.508697,-4.249508,0.73091,0.21748,0.305
1696781716804687,-8.656721,1.477697,-4.242508,0.75391,0.28848,0.6405
1696781716812500,-8.665721,1.468697,-4.251508,0.61091,0.35348,0.6605
1696781716820312,-8.667721,1.451697,-4.256508,0.48291,0.31948,0.6805
1696781716828125,-8.663721,1.446697,-4.269508,0.49991,0.41748,0.6805
1696781716835937,-8.665721,1.453697,-4.283508,0.50091,0.43348,0.305
1696781716843750,-8.668721,1.475697,-4.276508,0.54991,0.38548,0.2995
1696781716851562,-8.658721,1.479697,-4.283508,0.67291,0.44648,0.12695
1696781716859375,-8.648721,1.503697,-4.285508,0.77191,0.40148,0.11295
1696781716867187,-8.634721,1.510697,-4.283508,0.81091,0.28248,0.2995
1696781716875000,-8.635721,1.523697,-4.258508,0.83891,0.25748,0.9895
1696781716882812,-8.630721,1.541697,-4.244508,0.91291,0.30248,0.14595
1696781716890625,-8.651721,1.550697,-4.244508,0.80191,0.27148,0.3295
1696781716898437,-8.669721,1.559697,-4.237508,0.86691,0.20948,0.6205
1696781716906250,-8.669721,1.555697,-4.249508,0.94791,0.21648,0.5005
1696781716914062,-8.655721,1.541697,-4.240508,0.98591,0.20448,0.6305
1696781716921875,-8.650721,1.524697,-4.238508,0.98291,0.21848,0.4805
1696781716929687,-8.636721,1.499697,-4.253508,0.84491,0.17248,0.6505
1696781716937500,-8.627721,1.496697,-4.253508,0.81091,0.22048,0.13005
1696781716945312,-8.628721,1.501697,-4.246508,0.78391,0.30548,0.12805
1696781716953125,-8.643721,1.503697,-4.249508,0.76291,0.30248,0.21005
1696781716960937,-8.659721,1.517697,-4.253508,0.73591,0.23948,0.16205
1696781716968750,-8.664721,1.528697,-4.287508,0.73091,0.23748,0.21105
1696781716976562,-8.664721,1.508697,-4.305508,0.73691,0.20848,0.19305
1696781716984375,-8.675721,1.481697,-4.296508,0.67691,0.17748,0.12905
1696781716992187,-8.685721,1.450697,-4.321508,0.72191,0.20848,0.14505
1696781717000000,-8.674721,1.435697,-4.330508,0.71491,0.18648,0.11605
1696781717007812,-8.689721,1.406697,-4.346508,0.65691,0.23848,0.6605
1696781717015625,-8.682721,1.401697,-4.336508,0.72791,0.24348,0.3105
1696781717023437,-8.662721,1.413697,-4.348508,0.68991,0.25448,0.205
1696781717031250,-8.651721,1.428697,-4.350508,0.69091,0.23748,0.3095
