time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702326757929687,-9.713142,-0.399754,,,,
1702326757937500,-9.730142,0.383754,0.219584,0.22517,0.3288,0.15368
1702326757945312,-9.778142,0.374754,0.214584,0.20017,0.4138,0.5468
1702326757953125,-9.807142,0.375754,0.251584,0.15217,0.3338,0.10368
1702326757960937,-9.808142,0.382754,0.250584,0.12317,0.4378,0.11768
1702326757968750,-9.756142,0.396754,0.208584,0.18217,0.4788,0.16768
1702326757984375,-9.668142,0.395754,0.210584,0.18217,0.3178,0.15168
1702326757992187,-9.715142,0.379754,0.244584,0.23017,0.3018,0.10168
1702326758000000,-9.758142,0.374754,0.262584,0.27717,0.3208,0.6968
1702326758007812,-9.772142,0.383754,0.230584,0.27917,0.3948,0.10068
1702326758031250,-9.769142,0.396754,0.196584,0.23317,0.5368,0.10168
1702326758039062,-9.753142,0.394754,0.212584,0.30917,0.4498,0.5368
1702326758046875,-9.756142,0.394754,0.205584,0.29617,0.4408,0.6868
1702326758054687,-9.747142,0.383754,0.221584,0.37517,0.3758,0.5068
1702326758062500,-9.754142,0.376754,0.223584,0.34317,0.4248,0.6768
1702326758070312,-9.749142,0.372754,0.230584,0.32617,0.4598,0.8468
1702326758078125,-9.756142,0.370754,0.244584,0.35717,0.3788,0.11568
1702326758085937,-9.765142,0.370754,0.237584,0.38717,0.3948,0.14868
1702326758093750,-9.754142,0.363754,0.237584,0.35717,0.2968,0.14768
1702326758101562,-9.740142,0.374754,0.228584,0.22917,0.3808,0.16668
1702326758109375,-9.734142,0.384754,0.228584,0.26417,0.3858,0.17968
1702326758117187,-9.740142,0.381754,0.212584,0.37417,0.4548,0.11568
1702326758125000,-9.749142,0.376754,0.217584,0.27517,0.4648,0.15168
1702326758132812,-9.754142,0.374754,0.208584,0.21317,0.4948,0.15168
1702326758140625,-9.783142,0.378754,0.210584,0.35417,0.4818,0.15068
1702326758148437,-9.778142,0.383754,0.203584,0.38917,0.4578,0.9968
1702326758156250,-9.772142,0.385754,0.196584,0.37617,0.4168,0.14568
