time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694787711929687,-8.48559,3.818499,1.901024,-0.696828,,
1694787711937500,-8.40459,3.733499,1.890024,0.685928,0.85617,0.406408
1694787711945312,-8.28359,3.588499,1.888024,0.662528,0.64417,0.399008
1694787711953125,-8.16359,3.432499,1.868024,0.648528,0.50417,0.380608
1694787711960937,-8.8059,3.200499,1.821024,0.622528,0.30417,0.378108
1694787711968750,-8.1459,2.970499,1.714024,0.585528,0.7983,0.365108
1694787711984375,-8.15759,2.672499,1.542024,0.497828,0.73583,0.329508
1694787711992187,-8.33459,2.560499,1.567024,0.437428,0.95483,0.291108
1694787712000000,-8.41259,2.492499,1.585024,0.380428,0.106083,0.250908
1694787712007812,-8.38159,2.471499,1.551024,0.313828,0.104983,0.197908
1694787712031250,-8.56259,2.772499,1.530024,0.175328,0.60383,0.40708
1694787712039062,-8.65859,2.863499,1.580024,0.145628,0.27583,0.28692
1694787712046875,-8.69759,2.932499,1.577024,0.116228,0.2017,0.63692
1694787712054687,-8.64359,2.983499,1.543024,0.95928,0.31117,0.106492
1694787712062500,-8.56159,3.44499,1.509024,0.77228,0.52817,0.127392
1694787712070312,-8.47859,3.119499,1.504024,0.61928,0.77317,0.148092
1694787712078125,-8.42659,3.172499,1.534024,0.57028,0.95417,0.165792
1694787712085937,-8.40659,3.140499,1.573024,0.52428,0.110317,0.175492
1694787712093750,-8.44059,3.90499,1.520024,0.46928,0.127017,0.170892
1694787712101562,-8.55259,3.50499,1.484024,0.38828,0.130017,0.160192
1694787712109375,-8.62559,2.956499,1.502024,0.26928,0.129017,0.145992
1694787712117187,-8.61559,2.893499,1.550024,0.15328,0.131617,0.122292
1694787712125000,-8.57959,2.920499,1.532024,0.972,0.129617,0.93892
1694787712132812,-8.61059,2.957499,1.557024,0.5228,0.122117,0.73492
1694787712140625,-8.63759,2.969499,1.643024,0.6928,0.117117,0.68592
1694787712148437,-8.63559,3.9499,1.698024,0.20828,0.122117,0.62492
1694787712156250,-8.73559,3.80499,1.721024,0.25528,0.113117,0.65392
