time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700754054898437,-8.47952,-5.79489,-2.032442,,,
1700754054906250,-8.67552,-5.70989,-1.998442,0.83062,0.299,0.42859
1700754054914062,-8.86452,-5.58689,-1.950442,0.67762,0.3671,0.51659
1700754054921875,-8.85452,-5.50789,-1.825442,0.46262,0.8141,0.60659
1700754054929687,-8.55752,-5.55589,-1.659442,0.32562,0.12911,0.79059
1700754054937500,-8.26052,-5.59689,-1.529442,0.18662,0.17091,0.81759
1700754054953125,-7.99252,-5.56689,-1.251442,0.14438,0.20741,0.120459
1700754054960937,-7.95052,-5.64589,-1.82442,0.12838,0.20211,0.121859
1700754054968750,-8.2652,-5.75589,0.980442,0.12738,0.18541,0.121559
1700754054976562,-8.20852,-5.74989,0.964442,0.10062,0.17301,0.114959
1700754055000000,-8.39352,-5.73089,-1.19442,0.44262,0.15041,0.55859
1700754055007812,-8.52352,-5.72089,-1.37442,0.50162,0.17101,0.49959
1700754055015625,-8.59452,-5.66689,-1.10442,0.39162,0.18491,0.39359
1700754055023437,-8.61752,-5.61689,0.932442,0.43462,0.21701,0.32059
1700754055031250,-8.52552,-5.54789,0.803442,0.46262,0.25431,0.29759
1700754055039062,-8.40452,-5.46089,0.680442,0.35662,0.25891,0.37859
1700754055046875,-8.33952,-5.36589,0.541442,0.38862,0.28661,0.55659
1700754055054687,-8.38352,-5.26489,0.409442,0.23762,0.29271,0.65259
1700754055062500,-8.42552,-5.18489,0.252442,0.7362,0.29311,0.87459
1700754055070312,-8.45152,-5.9989,0.139442,0.9438,0.29111,0.89159
1700754055078125,-8.62252,-5.2889,0.68442,0.4638,0.28931,0.98659
1700754055085937,-8.81152,-4.89189,0.23442,0.15338,0.28231,0.92059
1700754055093750,-8.80852,-4.76989,0.35558,0.18438,0.26391,0.83759
1700754055101562,-8.51952,-4.73589,0.113558,0.33638,0.24691,0.80359
1700754055109375,-8.16052,-4.81189,0.47558,0.38138,0.23181,0.83359
1700754055117187,-7.85352,-4.89189,0.100442,0.25538,0.20631,0.96859
1700754055125000,-7.72952,-4.89989,0.246442,0.35438,0.17621,0.129359
1700754055132812,-7.79652,-4.79589,0.344442,0.27238,0.13201,0.150559
1700754055140625,-8.2252,-4.68789,0.397442,0.16138,0.9971,0.163959
1700754055148437,-8.32152,-4.63689,0.490442,0.5362,0.7161,0.159959
1700754055156250,-8.54752,-4.66989,0.597442,0.15462,0.5311,0.121659
1700754055164062,-8.64952,-4.78989,0.679442,0.29962,0.5451,0.78859
1700754055171875,-8.56652,-4.95889,0.747442,0.44262,0.5901,0.27059
1700754055179687,-8.38452,-5.9289,0.797442,0.58762,0.6791,0.13641
1700754055187500,-8.23452,-5.11889,0.808442,0.65862,0.8081,0.43441
1700754055195312,-8.20352,-5.6189,0.808442,0.82362,0.9861,0.52541
1700754055203125,-8.31552,-4.97389,0.756442,0.80562,0.11231,0.63241
1700754055210937,-8.36952,-4.88389,0.656442,0.60562,0.13561,0.65841
1700754055218750,-8.26952,-4.85389,0.542442,0.44962,0.16081,0.77841
1700754055226562,-8.6752,-4.90189,0.474442,0.32562,0.18591,0.78741
1700754055234375,-7.89852,-4.95489,0.430442,0.26162,0.21601,0.87741
1700754055242187,-7.77552,-4.98989,0.364442,0.12462,0.21591,0.85941
1700754055250000,-7.77352,-5.989,0.273442,0.1762,0.20411,0.90841
1700754055257812,-7.87452,-5.5089,0.163442,0.11938,0.19861,0.94141
1700754055265625,-7.98552,-5.9089,0.84442,0.28938,0.18401,0.111541
1700754055273437,-8.5952,-5.14089,0.18442,0.37938,0.16391,0.113441
1700754055281250,-8.2452,-5.24189,0.0,0.48738,0.15891,0.122941
1700754055289062,-8.252,-5.34489,0.11442,0.55038,0.15101,0.135641
1700754055296875,-8.3152,-5.37089,0.61442,0.68738,0.12891,0.142341
1700754055304687,-8.1352,-5.35089,0.140442,0.65538,0.10061,0.146141
1700754055312500,-7.86852,-5.39389,0.172442,0.86738,0.8001,0.141641
1700754055320312,-7.69052,-5.47789,0.247442,0.87938,0.7401,0.124541
1700754055328125,-7.61052,-5.54789,0.372442,0.93538,0.5951,0.99541
1700754055335937,-7.69452,-5.53489,0.495442,0.88438,0.3521,0.78041
1700754055343750,-7.93152,-5.42689,0.591442,0.89438,0.81,0.59841
1700754055351562,-8.22952,-5.33789,0.680442,0.87538,0.1309,0.45941
1700754055359375,-8.42852,-5.32789,0.773442,0.90438,0.1209,0.36641
1700754055367187,-8.49052,-5.40289,0.864442,0.73638,0.1689,0.32041
1700754055375000,-8.51252,-5.49589,0.969442,0.62838,0.1529,0.25841
1700754055382812,-8.50552,-5.54089,-1.42442,0.61138,0.549,0.12941
1700754055390625,-8.39452,-5.55589,-1.101442,0.42738,0.679,0.5141
1700754055398437,-8.17352,-5.61589,-1.137442,0.20938,0.1371,0.29659
1700754055406250,-7.98052,-5.68789,-1.217442,0.2538,0.421,0.34259
1700754055414062,-7.91252,-5.69089,-1.296442,0.20762,0.279,0.52859
1700754055421875,-7.99052,-5.56189,-1.342442,0.37662,0.459,0.60459
1700754055429687,-8.9452,-5.40489,-1.390442,0.58962,0.249,0.58759
1700754055437500,-8.20452,-5.34089,-1.393442,0.83262,0.331,0.55559
1700754055445312,-8.34952,-5.31489,-1.434442,0.104062,0.1981,0.32259
1700754055453125,-8.45952,-5.27089,-1.386442,0.107962,0.4461,0.2759
1700754055460937,-8.39752,-5.26989,-1.309442,0.121062,0.5471,0.34941
1700754055468750,-8.25452,-5.33489,-1.240442,0.131162,0.7791,0.59641
1700754055476562,-8.11752,-5.40289,-1.165442,0.136962,0.9171,0.72141
1700754055484375,-8.7652,-5.42089,-1.124442,0.132162,0.9371,0.81441
1700754055492187,-8.13552,-5.37389,-1.49442,0.125962,0.8221,0.91141
1700754055500000,-8.26752,-5.30289,-1.1442,0.127362,0.7761,0.103841
1700754055507812,-8.34852,-5.23589,0.965442,0.107262,0.8441,0.114541
1700754055515625,-8.50952,-5.18989,0.965442,0.105662,0.8781,0.122441
1700754055523437,-8.80252,-5.12189,0.933442,0.90362,0.8441,0.127141
1700754055531250,-8.86652,-5.7489,0.815442,0.67262,0.7611,0.142941
1700754055539062,-8.56652,-5.14989,0.721442,0.36062,0.10501,0.170441
1700754055546875,-8.4052,-5.37289,0.709442,0.29662,0.12051,0.184341
1700754055554687,-7.61752,-5.68389,0.727442,0.15762,0.12411,0.191941
1700754055562500,-7.43952,-5.96089,0.701442,0.11338,0.10141,0.184341
1700754055570312,-7.43052,-6.11089,0.621442,0.17038,0.6731,0.173941
1700754055578125,-7.42552,-6.16789,0.532442,0.15438,0.6191,0.169441
1700754055585937,-7.56052,-6.18189,0.482442,0.3062,0.5511,0.160341
1700754055593750,-7.98152,-6.3389,0.453442,0.4862,0.3801,0.149641
1700754055601562,-8.25752,-5.89689,0.326442,0.12038,0.2971,0.162341
1700754055609375,-8.7652,-5.92689,0.173442,0.20138,0.5041,0.179141
1700754055617187,-7.62252,-6.10789,0.125442,0.738,0.7981,0.194441
1700754055625000,-7.16552,-6.33089,0.108442,0.6662,0.8741,0.203641
1700754055632812,-6.78252,-6.48289,0.78442,0.5262,0.8021,0.197541
1700754055640625,-6.56952,-6.53789,0.33558,0.4162,0.6991,0.180241
1700754055648437,-6.55052,-6.57189,0.167558,0.5962,0.5441,0.169541
1700754055656250,-6.68152,-6.56489,0.238558,0.21662,0.4991,0.143141
1700754055664062,-6.93952,-6.44389,0.258558,0.31162,0.4451,0.125941
1700754055671875,-7.11952,-6.32589,0.258558,0.31262,0.3421,0.121441
1700754055679687,-7.16852,-6.34489,0.246558,0.31362,0.3551,0.113541
1700754055687500,-7.21252,-6.46689,0.180558,0.34762,0.3001,0.96341
1700754055695312,-7.27452,-6.56889,0.94558,0.45562,0.2501,0.91841
1700754055703125,-7.27852,-6.70289,0.46442,0.50362,0.831,0.85841
1700754055710937,-7.29652,-6.82389,0.187442,0.61262,0.549,0.73541
1700754055718750,-7.37352,-6.88989,0.310442,0.75362,0.2439,0.58341
1700754055726562,-7.51952,-6.84989,0.390442,0.83062,0.2749,0.55241
1700754055734375,-7.81752,-6.68989,0.420442,0.84962,0.2839,0.36441
1700754055742187,-8.14452,-6.42689,0.416442,0.79162,0.1609,0.14141
1700754055750000,-8.36452,-6.21289,0.364442,0.65362,0.881,0.8741
1700754055757812,-8.46052,-6.14889,0.246442,0.54662,0.2361,0.2041
1700754055765625,-8.48952,-6.16889,0.123442,0.49662,0.5091,0.18841
1700754055773437,-8.35552,-6.19289,0.6558,0.40262,0.6431,0.27941
1700754055781250,-8.4652,-6.26589,0.132558,0.35462,0.7131,0.38841
1700754055789062,-7.64352,-6.36489,0.226558,0.37362,0.5871,0.25041
1700754055796875,-7.12952,-6.44389,0.265558,0.39462,0.5291,0.6459
1700754055804687,-6.56652,-6.48089,0.238558,0.35962,0.2851,0.62559
1700754055812500,-6.20352,-6.32789,0.162558,0.52762,0.231,0.143859
1700754055820312,-6.15552,-5.92789,0.41558,0.51562,0.3489,0.242459
1700754055828125,-6.42452,-5.42289,0.78442,0.48762,0.7209,0.333059
1700754055835937,-6.87652,-4.97289,0.141442,0.48362,0.9799,0.390759
1700754055843750,-7.47052,-4.60389,0.194442,0.44562,0.10799,0.431659
1700754055851562,-8.21752,-4.27189,0.245442,0.44362,0.8929,0.427359
1700754055859375,-8.94152,-4.2589,0.260442,0.41962,0.7249,0.383559
1700754055867187,-9.39552,-3.90789,0.173442,0.25362,0.3489,0.313559
1700754055875000,-9.49352,-4.3289,0.17558,0.2638,0.2561,0.214159
1700754055882812,-9.24952,-4.38789,0.155558,0.33538,0.8601,0.118059
1700754055890625,-8.92852,-4.81989,0.126558,0.45738,0.14021,0.51459
1700754055898437,-8.69552,-5.17289,0.65558,0.30038,0.16481,0.3141
1700754055906250,-8.58752,-5.41089,0.59558,0.17038,0.16011,0.50641
1700754055914062,-8.72452,-5.58789,0.87558,0.16138,0.15821,0.83741
1700754055921875,-8.94452,-5.69789,0.119558,0.3138,0.15691,0.129541
1700754055929687,-8.78752,-5.87789,0.147558,0.6762,0.15841,0.173841
1700754055937500,-8.38152,-6.16389,0.106558,0.4462,0.17201,0.217641
1700754055945312,-7.98052,-6.46789,0.23558,0.25662,0.16591,0.222641
1700754055953125,-7.63552,-6.69489,0.7442,0.28862,0.14901,0.224641
1700754055960937,-7.35252,-6.82089,0.8558,0.40062,0.10301,0.205241
1700754055968750,-7.10552,-6.85089,0.40558,0.54562,0.8331,0.167941
1700754055976562,-6.96052,-6.86889,0.36558,0.76962,0.5681,0.113341
1700754055984375,-6.92952,-6.85589,0.20442,0.81062,0.3151,0.61941
1700754055992187,-6.99952,-6.80089,0.80442,0.92762,0.591,0.12241
1700754056000000,-7.17952,-6.69989,0.80442,0.105862,0.1089,0.36059
1700754056007812,-7.45952,-6.51689,0.108442,0.117562,0.2579,0.91059
1700754056015625,-7.64552,-6.29789,0.120442,0.136562,0.1729,0.135059
1700754056023437,-7.65852,-6.16589,0.122442,0.132162,0.119,0.152859
1700754056031250,-7.69052,-6.11689,0.122442,0.144462,0.1031,0.165559
1700754056039062,-7.75152,-6.4289,0.89442,0.143162,0.3021,0.180359
1700754056046875,-7.75752,-5.88189,0.41442,0.139962,0.5501,0.185559
1700754056054687,-7.70252,-5.72989,0.49558,0.136962,0.6991,0.189059
1700754056062500,-7.65652,-5.62789,0.156558,0.133862,0.8981,0.197359
1700754056070312,-7.70052,-5.52489,0.301558,0.118662,0.10911,0.202459
1700754056078125,-7.70852,-5.43889,0.449558,0.100162,0.12781,0.196859
1700754056085937,-7.64152,-5.40589,0.572558,0.72562,0.14241,0.195759
1700754056093750,-7.57452,-5.46489,0.590558,0.40462,0.15201,0.191459
1700754056101562,-7.60352,-5.55389,0.545558,0.31362,0.15681,0.194859
1700754056109375,-7.59552,-5.63189,0.504558,0.8562,0.14451,0.194659
1700754056117187,-7.53152,-5.67089,0.484558,0.9538,0.13041,0.200759
1700754056125000,-7.40852,-5.67789,0.450558,0.10738,0.9781,0.207759
1700754056132812,-7.24752,-5.70889,0.370558,0.12038,0.7071,0.216759
1700754056140625,-7.21752,-5.74089,0.268558,0.7138,0.4681,0.227259
1700754056148437,-7.38752,-5.77489,0.288558,0.13038,0.2991,0.231759
1700754056156250,-7.66152,-5.70789,0.370558,0.40438,0.2891,0.234959
1700754056164062,-7.97852,-5.46389,0.367558,0.34438,0.6121,0.237259
1700754056171875,-8.6352,-5.29989,0.344558,0.43538,0.7071,0.247059
1700754056179687,-7.81052,-5.46389,0.333558,0.58738,0.6721,0.243959
1700754056187500,-7.52252,-5.79689,0.263558,0.55638,0.4051,0.236959
1700754056195312,-7.41652,-6.1189,0.141558,0.35738,0.571,0.234559
1700754056203125,-7.47852,-6.6689,0.2558,0.18738,0.3089,0.232059
1700754056210937,-7.67052,-6.10889,0.82442,0.1738,0.5749,0.237759
1700754056218750,-7.83752,-6.19389,0.54442,0.13562,0.7719,0.232459
1700754056226562,-8.352,-6.28689,0.56442,0.29062,0.6919,0.248259
1700754056234375,-8.34652,-6.21989,0.104442,0.41262,0.4099,0.262859
1700754056242187,-8.72952,-6.6989,0.98442,0.23262,0.1189,0.288959
1700754056250000,-9.5052,-5.93689,0.30442,0.3738,0.2811,0.327759
1700754056257812,-9.22652,-5.83089,0.107558,0.21838,0.6891,0.354059
1700754056265625,-9.23852,-5.87689,0.203558,0.45938,0.11411,0.386659
1700754056273437,-9.25552,-5.95289,0.219558,0.55838,0.14041,0.440859
1700754056281250,-9.38052,-6.889,0.238558,0.80838,0.14301,0.494759
1700754056289062,-9.66152,-5.93389,0.249558,0.104238,0.12671,0.547959
1700754056296875,-9.65052,-5.74789,0.380558,0.109738,0.12031,0.584259
1700754056304687,-9.1552,-5.61989,0.531558,0.138238,0.14041,0.614759
1700754056312500,-8.27652,-5.47189,0.533558,0.151138,0.17461,0.678559
1700754056320312,-7.69152,-5.22289,0.542558,0.148638,0.19741,0.745259
1700754056328125,-7.57952,-4.84689,0.541558,0.170138,0.18861,0.822159
1700754056335937,-8.1452,-4.40089,0.574558,0.164538,0.17211,0.872559
1700754056343750,-8.58352,-4.2589,0.680558,0.149138,0.15041,0.875059
1700754056351562,-8.97652,-3.76789,0.763558,0.148838,0.15311,0.807459
1700754056359375,-9.7552,-3.62989,0.841558,0.149038,0.17011,0.708359
1700754056367187,-8.86352,-3.68589,0.891558,0.154438,0.18151,0.577659
1700754056375000,-8.40952,-3.94789,0.846558,0.177738,0.18061,0.458059
1700754056382812,-8.3852,-4.31589,0.660558,0.174438,0.15051,0.375659
1700754056390625,-7.82552,-4.62389,0.511558,0.153638,0.10071,0.322359
1700754056398437,-7.61352,-4.76689,0.495558,0.122138,0.3441,0.271959
1700754056406250,-7.42052,-4.81389,0.507558,0.108638,0.1459,0.240859
1700754056414062,-7.36152,-4.84589,0.409558,0.73338,0.6239,0.238159
1700754056421875,-7.58752,-4.80889,0.206558,0.34738,0.10759,0.247759
1700754056429687,-8.2952,-4.68489,0.53558,0.10038,0.16239,0.249859
1700754056437500,-8.47752,-4.53689,0.24442,0.938,0.19039,0.238059
1700754056445312,-8.82852,-4.36889,0.74442,0.18662,0.18639,0.226859
1700754056453125,-9.2552,-4.15889,0.143442,0.38262,0.17219,0.217559
1700754056460937,-9.20552,-3.90889,0.226442,0.56262,0.16449,0.203459
1700754056468750,-9.42052,-3.63889,0.252442,0.68162,0.15019,0.189559
1700754056476562,-9.59952,-3.40189,0.241442,0.72162,0.13239,0.163059
1700754056484375,-9.67052,-3.22389,0.189442,0.68562,0.10299,0.143259
1700754056492187,-9.61452,-3.11289,0.148442,0.51162,0.7209,0.117259
1700754056500000,-9.44652,-3.10289,0.93442,0.27262,0.3399,0.69259
1700754056507812,-9.29552,-3.11989,0.64442,0.11062,0.1179,0.19659
1700754056515625,-9.14552,-3.17689,0.43442,0.3962,0.851,0.35141
1700754056523437,-8.99452,-3.28189,0.22442,0.13638,0.2331,0.77241
1700754056531250,-8.84352,-3.43589,0.13442,0.17838,0.3091,0.143141
1700754056539062,-8.68952,-3.54589,0.15442,0.19038,0.4811,0.204341
1700754056546875,-8.52552,-3.56389,0.26442,0.18438,0.5191,0.259441
1700754056554687,-8.42652,-3.58589,0.46442,0.16238,0.6411,0.307941
1700754056562500,-8.49152,-3.64389,0.89442,0.18638,0.6081,0.356941
1700754056570312,-8.63752,-3.69589,0.99442,0.14838,0.5291,0.409041
1700754056578125,-8.70952,-3.73989,0.53442,0.9538,0.6141,0.451441
1700754056585937,-8.58152,-3.80589,0.35558,0.4438,0.7691,0.506341
1700754056593750,-8.34752,-3.93489,0.104558,0.6738,0.8691,0.545441
1700754056601562,-8.13352,-4.14689,0.125558,0.5838,0.8651,0.581741
1700754056609375,-8.2352,-4.43089,0.135558,0.6338,0.6791,0.619941
1700754056617187,-8.1252,-4.72889,0.160558,0.11962,0.3481,0.630341
1700754056625000,-8.6652,-4.95489,0.199558,0.25862,0.501,0.629441
1700754056632812,-8.12752,-5.11589,0.202558,0.32562,0.1949,0.603241
1700754056640625,-8.15352,-5.24489,0.189558,0.46862,0.3689,0.576841
1700754056648437,-8.18352,-5.32689,0.159558,0.67362,0.4309,0.537741
1700754056656250,-8.21452,-5.38689,0.139558,0.75462,0.4749,0.507941
1700754056664062,-8.31252,-5.35889,0.95558,0.76062,0.5529,0.479741
1700754056671875,-8.42752,-5.26389,0.120558,0.77862,0.5079,0.459141
1700754056679687,-8.48452,-5.18289,0.168558,0.74962,0.4299,0.447941
1700754056687500,-8.42652,-5.12389,0.213558,0.73462,0.3629,0.446241
1700754056695312,-8.25352,-5.9789,0.281558,0.59762,0.1499,0.434541
1700754056703125,-8.2852,-5.9789,0.295558,0.39962,0.121,0.430941
