time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700753367898437,-9.648583,3.048019,-0.089065,,,
1700753367906250,-9.644583,3.57019,0.34049,0.87665,0.78203,0.1641
1700753367914062,-9.660583,3.102019,0.54049,0.89265,0.83203,0.0
1700753367921875,-9.666583,3.172019,0.102049,0.87665,0.76703,0.1559
1700753367929687,-9.651583,3.252019,0.149049,0.100065,0.80503,0.15359
1700753367937500,-9.641583,3.340019,0.181049,0.110765,0.78803,0.19959
1700753367953125,-9.620583,3.457019,0.217049,0.158365,0.73303,0.37259
1700753367960937,-9.581583,3.418019,0.201049,0.176765,0.68303,0.46659
1700753367968750,-9.475583,3.305019,0.127049,0.204165,0.61003,0.48159
1700753367976562,-9.334583,3.7019,0.50049,0.199465,0.49503,0.49859
1700753368000000,-9.667583,2.501019,0.121951,0.150265,0.6797,0.46659
1700753368007812,-9.744583,2.514019,0.135951,0.112265,0.8803,0.40459
1700753368015625,-9.814583,2.534019,0.99951,0.83165,0.16003,0.32459
1700753368023437,-9.916583,2.585019,0.76951,0.63365,0.39203,0.21359
1700753368031250,-9.988583,2.694019,0.60951,0.48165,0.59403,0.14859
1700753368039062,-9.967583,2.797019,0.24951,0.32965,0.85103,0.12559
1700753368046875,-9.843583,2.876019,0.27049,0.22165,0.101703,0.341
1700753368054687,-9.735583,2.917019,0.86049,0.16065,0.111703,0.5141
1700753368062500,-9.693583,2.944019,0.138049,0.17465,0.118403,0.10241
1700753368070312,-9.705583,3.5019,0.123049,0.20565,0.116403,0.11641
1700753368078125,-9.687583,3.60019,0.122049,0.31265,0.119703,0.10241
1700753368085937,-9.624583,3.88019,0.152049,0.41965,0.118003,0.5541
1700753368093750,-9.586583,3.120019,0.173049,0.39165,0.104803,0.5959
1700753368101562,-9.520583,3.90019,0.148049,0.45265,0.98303,0.13859
1700753368109375,-9.485583,3.5019,0.120049,0.52865,0.79803,0.17259
1700753368117187,-9.520583,2.930019,0.109049,0.46665,0.63003,0.16159
1700753368125000,-9.579583,2.915019,0.91049,0.40565,0.51403,0.19759
1700753368132812,-9.640583,2.936019,0.64049,0.40465,0.49803,0.18059
1700753368140625,-9.692583,2.952019,0.52049,0.40465,0.52803,0.11759
1700753368148437,-9.729583,2.959019,0.54049,0.34365,0.56703,0.17859
1700753368156250,-9.742583,2.958019,0.59049,0.35965,0.61203,0.13359
1700753368164062,-9.749583,2.982019,0.66049,0.33065,0.68103,0.14759
1700753368171875,-9.726583,3.41019,0.70049,0.45065,0.71503,0.12759
1700753368179687,-9.692583,3.70019,0.104049,0.40565,0.75103,0.17459
1700753368187500,-9.683583,3.94019,0.113049,0.54465,0.76703,0.25259
1700753368195312,-9.686583,3.108019,0.113049,0.66765,0.76603,0.29959
1700753368203125,-9.697583,3.114019,0.111049,0.65465,0.75603,0.44059
1700753368210937,-9.679583,3.116019,0.118049,0.77765,0.73903,0.50359
1700753368218750,-9.665583,3.94019,0.122049,0.83765,0.73703,0.48659
1700753368226562,-9.681583,3.85019,0.122049,0.91665,0.69103,0.64459
1700753368234375,-9.669583,3.106019,0.132049,0.105665,0.70503,0.74059
1700753368242187,-9.674583,3.106019,0.132049,0.114865,0.68903,0.77059
1700753368250000,-9.633583,3.101019,0.148049,0.112065,0.67403,0.86759
1700753368257812,-9.606583,3.74019,0.155049,0.124165,0.59103,0.91459
1700753368265625,-9.582583,3.40019,0.148049,0.134765,0.50403,0.89959
1700753368273437,-9.559583,2.981019,0.141049,0.139165,0.50103,0.82059
1700753368281250,-9.558583,2.904019,0.112049,0.146665,0.46303,0.75759
1700753368289062,-9.569583,2.829019,0.105049,0.153865,0.42303,0.58259
1700753368296875,-9.596583,2.801019,0.84049,0.147565,0.35403,0.50559
1700753368304687,-9.607583,2.776019,0.77049,0.152065,0.35203,0.45859
1700753368312500,-9.627583,2.748019,0.82049,0.145665,0.33003,0.28659
