time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1698343456742187,-8.424622,5.076966,-0.059156,,,
1698343456750000,-8.427622,0.315353,5.63966,0.1935,0.4449,0.51056
1698343456757812,-8.425622,0.328353,5.78966,0.16135,0.12349,0.54456
1698343456765625,-8.432622,0.323353,5.69966,0.6635,0.4049,0.46356
1698343456773437,-8.441622,0.330353,5.82966,0.17935,0.2549,0.58956
1698343456781250,-8.452622,0.341353,5.87966,0.8335,0.5849,0.57356
1698343456796875,-8.461622,0.366353,5.85966,0.1265,0.9049,0.52556
1698343456804687,-8.461622,0.373353,5.92966,0.11435,0.6049,0.49756
1698343456812500,-8.462622,0.381353,5.87966,0.1935,0.7349,0.51056
1698343456820312,-8.464622,0.377353,5.69966,0.5035,0.7549,0.48056
1698343456843750,-8.426622,0.368353,5.55966,0.135,0.20449,0.49756
1698343456851562,-8.414622,0.372353,5.55966,0.1565,0.26849,0.48256
1698343456859375,-8.412622,0.361353,5.49966,0.1465,0.20349,0.46556
1698343456867187,-8.412622,0.363353,5.33966,0.0,0.25149,0.43556
1698343456875000,-8.425622,0.359353,5.53966,0.3065,0.20549,0.45056
1698343456882812,-8.430622,0.363353,5.44966,0.1565,0.21849,0.40356
1698343456890625,-8.455622,0.359353,5.40966,0.0,0.21949,0.38856
1698343456898437,-8.477622,0.353353,5.58966,0.6265,0.20449,0.38756
1698343456906250,-8.477622,0.344353,5.55966,0.14165,0.18749,0.41656
1698343456914062,-8.479622,0.342353,5.47966,0.7865,0.22049,0.43456
1698343456921875,-8.475622,0.331353,5.33966,0.1465,0.23449,0.46556
1698343456929687,-8.466622,0.326353,5.24966,0.0,0.26749,0.48156
1698343456937500,-8.470622,0.328353,5.37966,0.1565,0.25049,0.41956
1698343456945312,-8.472622,0.326353,5.58966,0.0,0.23649,0.46656
1698343456953125,-8.472622,0.333353,5.17966,0.3065,0.23649,0.46656
1698343456960937,-8.493622,0.331353,4.938966,0.6265,0.25149,0.46556
1698343456968750,-8.486622,0.351353,5.37966,0.19065,0.28349,0.38656
1698343456976562,-8.475622,0.361353,5.105966,0.9465,0.24949,0.46356
1698343456984375,-8.495622,0.364353,5.62966,0.9565,0.23649,0.35656
1698343456992187,-8.477622,0.362353,5.37966,0.22165,0.12149,0.35156
1698343457000000,-8.450622,0.361353,5.51966,0.20565,0.15349,0.35256
1698343457007812,-8.430622,0.354353,5.67966,0.11065,0.17149,0.33956
1698343457015625,-8.425622,0.339353,5.28966,0.9565,0.20149,0.27756
