time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696781454460937,-8.643,1.718566,-4.21728,-0.026452,,
1696781454468750,-8.67,1.721566,-4.19928,0.74498,0.47352,0.5048
1696781454476562,-8.677,1.727566,-4.15628,0.76798,0.53352,0.1548
1696781454484375,-8.689,1.754566,-4.12028,0.62798,0.71352,0.6252
1696781454492187,-8.683,1.783566,-4.7328,0.49898,0.79652,0.2752
1696781454500000,-8.672,1.796566,-4.1628,0.51798,0.79552,0.9252
1696781454515625,-8.667,1.800566,-3.97428,0.49398,0.81552,0.648
1696781454523437,-8.658,1.798566,-3.99628,0.53198,0.66452,0.3548
1696781454531250,-8.647,1.780566,-4.728,0.41698,0.64952,0.11848
1696781454539062,-8.646,1.764566,-4.2828,0.46398,0.61752,0.10148
1696781454562500,-8.611,1.772566,-4.10428,0.64798,0.48352,0.14552
1696781454570312,-8.618,1.786566,-4.12528,0.75598,0.51952,0.24152
1696781454578125,-8.613,1.797566,-4.14528,0.83298,0.45752,0.33852
1696781454585937,-8.622,1.810566,-4.14528,0.101298,0.53552,0.47052
1696781454593750,-8.611,1.815566,-4.13128,0.100798,0.58752,0.42052
1696781454601562,-8.582,1.814566,-4.11828,0.102398,0.55452,0.40452
1696781454609375,-8.569,1.812566,-4.12928,0.107398,0.43752,0.35952
1696781454617187,-8.559,1.807566,-4.14728,0.106098,0.32252,0.42452
1696781454625000,-8.578,1.812566,-4.15128,0.116998,0.33952,0.39352
1696781454632812,-8.578,1.828566,-4.15428,0.114798,0.22852,0.34352
1696781454640625,-8.598,1.830566,-4.15628,0.109098,0.11152,0.37752
1696781454648437,-8.594,1.834566,-4.18528,0.111998,0.6152,0.28152
1696781454656250,-8.594,1.841566,-4.20828,0.103298,0.748,0.29952
1696781454664062,-8.598,1.834566,-4.21728,0.101298,0.2148,0.29752
1696781454671875,-8.605,1.832566,-4.23928,0.98198,0.7048,0.29752
1696781454679687,-8.634,1.850566,-4.26228,0.104798,0.5548,0.36352
1696781454687500,-8.666,1.862566,-4.28228,0.107498,0.10048,0.41052
1696781454695312,-8.682,1.867566,-4.28228,0.100798,0.4848,0.39152
1696781454703125,-8.693,1.882566,-4.27128,0.102698,0.2852,0.32852
1696781454710937,-8.687,1.893566,-4.25328,0.101798,0.2452,0.36352
1696781454718750,-8.687,1.920566,-4.23228,0.103598,0.948,0.36452
1696781454726562,-8.714,1.945566,-4.22128,0.85398,0.9452,0.31052
1696781454734375,-8.722,1.978566,-4.21428,0.77998,0.10752,0.32652
1696781454742187,-8.749,2.14566,-4.21428,0.63898,0.9152,0.32552
1696781454750000,-8.761,2.39566,-4.18828,0.42598,0.14452,0.27152
1696781454757812,-8.761,2.63566,-4.14528,0.29898,0.16052,0.18952
1696781454765625,-8.766,2.83566,-4.11128,0.21298,0.20252,0.12752
1696781454773437,-8.764,2.99566,-4.5228,0.8398,0.25452,0.14052
1696781454781250,-8.737,2.109566,-4.728,0.2602,0.31952,0.18652
1696781454789062,-8.737,2.114566,-3.97428,0.1498,0.47152,0.18452
1696781454796875,-8.737,2.141566,-3.94728,0.16102,0.57252,0.26052
1696781454804687,-8.744,2.143566,-3.96428,0.24602,0.55052,0.31052
1696781454812500,-8.754,2.172566,-3.97328,0.30402,0.61352,0.35952
1696781454820312,-8.761,2.194566,-3.98728,0.51402,0.69952,0.38652
1696781454828125,-8.772,2.203566,-3.99628,0.63702,0.68352,0.48152
1696781454835937,-8.788,2.194566,-3.99828,0.72102,0.67652,0.53252
1696781454843750,-8.792,2.195566,-3.99428,0.78902,0.69652,0.52952
1696781454851562,-8.792,2.188566,-4.28,0.97402,0.79352,0.62452
1696781454859375,-8.795,2.188566,-3.99128,0.108802,0.89452,0.65352
1696781454867187,-8.799,2.204566,-3.97628,0.116702,0.109152,0.69952
1696781454875000,-8.766,2.221566,-3.94628,0.119702,0.120452,0.71452
1696781454882812,-8.701,2.240566,-3.88328,0.111802,0.135252,0.76352
1696781454890625,-8.623,2.263566,-3.80228,0.98702,0.151252,0.79752
1696781454898437,-8.522,2.286566,-3.70828,0.94702,0.171252,0.81052
1696781454906250,-8.417,2.337566,-3.63128,0.74402,0.187552,0.71552
1696781454914062,-8.3,2.360566,-3.55028,0.69302,0.204252,0.50352
1696781454921875,-8.203,2.416566,-3.47128,0.59802,0.210352,0.29652
1696781454929687,-8.154,2.480566,-3.45128,0.50902,0.202052,0.748
1696781454937500,-8.155,2.546566,-3.49628,0.44602,0.203152,0.26348
1696781454945312,-8.205,2.587566,-3.57728,0.37702,0.182052,0.60048
1696781454953125,-8.334,2.638566,-3.68728,0.35302,0.152552,0.96948
1696781454960937,-8.449,2.662566,-3.80928,0.48502,0.123052,0.130748
1696781454968750,-8.582,2.679566,-3.94428,0.54802,0.85152,0.153048
1696781454976562,-8.694,2.699566,-4.7728,0.76102,0.61052,0.169448
1696781454984375,-8.752,2.667566,-4.19428,0.110702,0.28152,0.184148
1696781454992187,-8.79,2.605566,-4.29328,0.142902,0.6452,0.184148
1696781455000000,-8.818,2.545566,-4.39928,0.185002,0.15048,0.189248
1696781455007812,-8.872,2.530566,-4.51428,0.211402,0.24948,0.179748
1696781455015625,-8.906,2.553566,-4.58328,0.223502,0.28348,0.170148
1696781455023437,-8.943,2.602566,-4.60628,0.236402,0.6748,0.159348
1696781455031250,-8.97,2.670566,-4.57928,0.268302,0.18052,0.163248
1696781455039062,-8.954,2.745566,-4.49128,0.294902,0.53552,0.174848
1696781455046875,-8.944,2.844566,-4.38728,0.323902,0.110952,0.186948
1696781455054687,-8.9,2.924566,-4.24628,0.346602,0.158352,0.205248
1696781455062500,-8.886,3.21566,-4.8628,0.374002,0.213852,0.226948
1696781455070312,-8.883,3.79566,-3.99528,0.410502,0.254352,0.251748
1696781455078125,-8.866,3.6566,-3.91728,0.424402,0.299052,0.270148
1696781455085937,-8.828,2.911566,-3.86028,0.440002,0.332952,0.280048
1696781455093750,-8.829,2.821566,-3.84028,0.453602,0.357852,0.296748
1696781455101562,-8.832,2.743566,-3.80028,0.455002,0.378852,0.301548
1696781455109375,-8.92,2.707566,-3.76428,0.461202,0.390352,0.295348
1696781455117187,-9.2,2.652566,-3.70528,0.453302,0.409752,0.303248
1696781455125000,-9.89,2.622566,-3.61928,0.447802,0.427352,0.287048
1696781455132812,-9.177,2.617566,-3.55628,0.451202,0.448852,0.285748
1696781455140625,-9.239,2.608566,-3.48528,0.447902,0.482352,0.283048
1696781455148437,-9.348,2.636566,-3.41028,0.454102,0.528152,0.276948
1696781455156250,-9.368,2.647566,-3.22828,0.446502,0.601552,0.282148
1696781455164062,-9.499,2.699566,-3.9028,0.439902,0.659252,0.293948
1696781455171875,-9.616,2.698566,-2.93728,0.440502,0.735852,0.320148
1696781455179687,-9.73,2.640566,-2.73028,0.436202,0.802552,0.347848
1696781455187500,-9.888,2.667566,-2.53628,0.439402,0.861552,0.387048
1696781455195312,-10.115,2.569566,-2.35228,0.444102,0.920652,0.424748
1696781455203125,-10.387,2.413566,-2.14428,0.458702,0.972352,0.473448
1696781455210937,-10.599,2.310566,-1.93928,0.503602,-1.42452,0.509848
1696781455218750,-10.511,2.132566,-1.74428,0.609802,-1.147852,0.541148
1696781455226562,-10.212,1.963566,-1.55928,0.781302,-1.258652,0.555148
1696781455234375,-9.649,1.723566,-1.42228,0.986302,-1.360752,0.553048
1696781455242187,-8.814,1.511566,-1.39928,-1.223902,-1.481852,0.539048
1696781455250000,-7.815,1.205566,-1.36828,-1.451402,-1.578552,0.498948
1696781455257812,-6.897,0.854566,-1.43228,-1.644102,-1.637952,0.434048
1696781455265625,-6.97,0.404566,-1.54028,-1.751702,-1.706152,0.354948
1696781455273437,-5.578,0.10566,-1.62828,-1.732302,-1.756352,0.263548
1696781455281250,-5.236,0.127566,-1.50628,-1.595302,-1.791152,0.160648
1696781455289062,-5.205,0.2566,-1.51128,-1.379102,-1.797952,0.49948
1696781455296875,-5.474,0.230434,-1.27728,-1.116802,-1.887352,0.82852
1696781455304687,-5.986,0.102434,0.89628,0.855902,-1.947052,0.206252
1696781455312500,-6.696,0.66566,0.58728,0.589702,-1.946452,0.284852
1696781455320312,-7.447,0.55566,0.39828,0.362202,-1.946352,0.324852
1696781455328125,-8.214,0.47434,0.27928,0.188102,-1.940852,0.307152
1696781455335937,-8.887,0.15434,0.31928,0.82402,-1.907552,0.226552
1696781455343750,-9.489,0.137566,0.56728,0.47602,-1.874452,0.85352
1696781455351562,-9.773,0.366566,-1.828,0.63902,-1.851452,0.71248
1696781455359375,-9.639,0.521566,-1.53528,0.45602,-1.827652,0.207648
1696781455367187,-9.295,0.680566,-1.68628,0.7398,-1.858652,0.281448
1696781455375000,-8.64,0.775566,-1.28828,0.28598,-1.910152,0.319048
1696781455382812,-7.721,0.629566,0.84128,0.19502,-1.907652,0.285348
1696781455390625,-6.981,0.567566,0.72428,0.87702,-1.817952,0.192048
1696781455398437,-6.587,0.860566,0.69528,0.134402,-1.705352,0.56348
1696781455406250,-6.562,1.250566,0.61228,0.179902,-1.599252,0.59952
1696781455414062,-6.738,1.441566,0.47228,0.221502,-1.481352,0.124852
1696781455421875,-7.52,1.548566,0.20828,0.267102,-1.368252,0.147852
1696781455429687,-7.509,1.542566,0.10472,0.322402,-1.256252,0.136952
1696781455437500,-7.936,1.287566,0.21772,0.364802,-1.161052,0.101652
1696781455445312,-8.19,0.994566,0.29572,0.359902,-1.122552,0.80652
