time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694111221796875,-9.9398,-1.668869,-0.227291,,,
1694111221804687,-9.9258,-1.539869,0.124291,0.19625,0.19687,0.101499
1694111221812500,-9.8868,-1.422869,0.124291,0.14635,0.10287,0.82899
1694111221820312,-9.8868,-1.300869,0.281291,0.9805,0.22713,0.81499
1694111221828125,-9.9138,-1.185869,0.518291,0.4205,0.63313,0.67499
1694111221835937,-9.8998,-1.58869,0.668291,0.1535,0.96313,0.50199
1694111221851562,-9.7118,0.855869,0.468291,0.6035,0.133713,0.36099
1694111221859375,-9.6828,0.722869,0.346291,0.1495,0.140213,0.38699
1694111221867187,-9.7638,0.685869,0.301291,0.2095,0.124813,0.35399
1694111221875000,-9.7698,0.698869,0.385291,0.6705,0.117713,0.19999
1694111221898437,-9.6848,0.711869,0.353291,0.13395,0.223613,0.701
1694111221906250,-9.6558,0.820869,0.292291,0.13855,0.220413,0.4099
1694111221914062,-9.6078,0.883869,0.193291,0.10095,0.223913,0.7699
1694111221921875,-9.6228,0.954869,0.0,0.5805,0.207313,0.22899
1694111221929687,-9.6788,0.942869,0.186709,0.1355,0.158513,0.38099
1694111221937500,-9.6718,0.982869,0.310709,0.475,0.133213,0.61299
1694111221945312,-9.6978,-1.37869,0.328709,0.755,0.103013,0.85299
1694111221953125,-9.7638,-1.116869,0.152709,0.2225,0.56613,0.106499
1694111221960937,-9.8208,-1.199869,0.128291,0.1525,0.38713,0.135699
1694111221968750,-9.9078,-1.227869,0.308291,0.1635,0.26313,0.155199
1694111221976562,-9.9688,-1.223869,0.351291,0.6015,0.10513,0.155699
1694111221984375,-9.9878,-1.143869,0.295291,0.10425,0.11913,0.157899
1694111221992187,-10.228,-1.81869,0.263291,0.13875,0.13413,0.155099
1694111222000000,-10.58,-1.25869,0.250291,0.16505,0.11613,0.137799
