time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694638509125000,-9.47579,1.293175,2.274877,-0.02896,,
1694638509132812,-9.46479,1.293175,2.289877,0.582,0.2566,0.4344
1694638509140625,-9.45279,1.284175,2.292877,0.71,0.2716,0.2644
1694638509148437,-9.43379,1.288175,2.294877,0.683,0.2536,0.4244
1694638509156250,-9.41279,1.292175,2.263877,0.683,0.3026,0.2644
1694638509164062,-9.38179,1.267175,2.222877,0.638,0.2356,0.4244
1694638509179687,-9.40979,1.272175,2.258877,0.63,0.1746,0.4244
1694638509187500,-9.41979,1.290175,2.278877,0.648,0.1406,0.2544
1694638509195312,-9.42679,1.296175,2.348877,0.576,0.886,0.7444
1694638509203125,-9.44479,1.270175,2.366877,0.56,0.104,0.10644
1694638509226562,-9.41979,1.283175,2.245877,0.701,0.414,0.2344
1694638509234375,-9.49179,1.300175,2.254877,0.764,0.744,0.2344
1694638509242187,-9.55079,1.329175,2.283877,0.779,0.414,0.5544
1694638509250000,-9.55679,1.328175,2.305877,0.756,0.596,0.4044
1694638509257812,-9.53979,1.316175,2.292877,0.702,0.1866,0.2544
1694638509265625,-9.53279,1.300175,2.267877,0.687,0.1546,0.944
1694638509273437,-9.51379,1.285175,2.238877,0.522,0.1566,0.4344
1694638509281250,-9.49579,1.287175,2.244877,0.538,0.2056,0.2744
1694638509289062,-9.45779,1.270175,2.229877,0.522,0.1896,0.5944
1694638509296875,-9.43979,1.275175,2.231877,0.55,0.2726,0.6044
1694638509304687,-9.42779,1.268175,2.249877,0.582,0.2066,0.9144
1694638509312500,-9.41479,1.248175,2.271877,0.518,0.2066,0.10844
1694638509320312,-9.41179,1.232175,2.294877,0.56,0.2426,0.5944
1694638509328125,-9.40779,1.232175,2.319877,0.728,0.1566,0.5744
1694638509335937,-9.40779,1.221175,2.328877,0.634,0.1726,0.5844
1694638509343750,-9.40279,1.232175,2.353877,0.731,0.566,0.4044
1694638509351562,-9.40579,1.223175,2.380877,0.797,0.396,0.2344
1694638509359375,-9.41579,1.232175,2.379877,0.657,0.34,0.7244
1694638509367187,-9.43679,1.248175,2.402877,0.759,0.234,0.3944
1694638509375000,-9.47279,1.260175,2.436877,0.783,0.34,0.3944
1694638509382812,-9.48879,1.260175,2.445877,0.759,0.266,0.856
1694638509390625,-9.48479,1.262175,2.440877,0.78,0.426,0.13656
1694638509398437,-9.48479,1.273175,2.438877,0.728,0.1576,0.5556
1694638509406250,-9.45279,1.273175,2.422877,0.74,0.1266,0.7156
1694638509414062,-9.43979,1.279175,2.418877,0.632,0.1416,0.5456
1694638509421875,-9.43979,1.297175,2.422877,0.585,0.1746,0.6956
1694638509429687,-9.42879,1.312175,2.429877,0.556,0.2066,0.10056
1694638509437500,-9.41779,1.323175,2.429877,0.647,0.2076,0.3756
1694638509445312,-9.42679,1.332175,2.391877,0.599,0.2416,0.10156
1694638509453125,-9.40379,1.332175,2.359877,0.66,0.3246,0.14956
1694638509460937,-9.38879,1.323175,2.337877,0.665,0.2556,0.8556
1694638509468750,-9.37979,1.323175,2.339877,0.757,0.946,0.15256
1694638509476562,-9.36879,1.300175,2.330877,0.802,0.566,0.21756
1694638509484375,-9.36879,1.295175,2.323877,0.691,0.56,0.5556
1694638509492187,-9.36979,1.278175,2.328877,0.653,0.564,0.5556
1694638509500000,-9.37179,1.270175,2.352877,0.736,0.1494,0.2556
1694638509507812,-9.39679,1.272175,2.377877,0.818,0.2494,0.2756
1694638509515625,-9.41479,1.270175,2.377877,0.813,0.2794,0.1156
1694638509523437,-9.43979,1.270175,2.350877,0.776,0.1544,0.2244
1694638509531250,-9.46679,1.257175,2.328877,0.791,0.1064,0.11844
1694638509539062,-9.45479,1.257175,2.328877,0.782,0.854,0.13544
1694638509546875,-9.46579,1.246175,2.341877,0.803,0.394,0.19944
1694638509554687,-9.47479,1.227175,2.323877,0.763,0.684,0.18344
1694638509562500,-9.47879,1.247175,2.382877,0.776,0.514,0.19944
1694638509570312,-9.49079,1.260175,2.452877,0.743,0.1724,0.18344
1694638509578125,-9.48879,1.258175,2.314877,0.538,0.1234,0.26544
1694638509585937,-9.45079,1.266175,2.305877,0.522,0.254,0.23444
1694638509593750,-9.48179,1.285175,2.467877,0.561,0.1354,0.21744
1694638509601562,-9.44379,1.255175,2.472877,0.548,0.1534,0.20144
1694638509609375,-9.35479,1.207175,2.71877,0.562,0.2354,0.29644
1694638509617187,-9.30679,1.244175,1.936877,0.786,0.1524,0.7044
1694638509625000,-9.35279,1.307175,2.240877,0.996,0.2194,0.1944
1694638509632812,-9.50179,1.362175,2.479877,0.1025,0.4294,0.1456
1694638509640625,-9.58879,1.386175,2.539877,0.831,0.3464,0.1156
1694638509648437,-9.55979,1.352175,2.501877,0.612,0.2004,0.7144
1694638509656250,-9.43979,1.264175,2.384877,0.505,0.1044,0.8944
1694638509664062,-9.36479,1.198175,2.298877,0.539,0.574,0.15444
1694638509671875,-9.34379,1.191175,2.271877,0.519,0.2034,0.23344
1694638509679687,-9.36679,1.191175,2.303877,0.538,0.2534,0.20044
1694638509687500,-9.39179,1.221175,2.296877,0.517,0.2354,0.20144
1694638509695312,-9.42079,1.232175,2.283877,0.457,0.2684,0.20144
1694638509703125,-9.44279,1.233175,2.287877,0.486,0.2514,0.18544
1694638509710937,-9.46079,1.226175,2.289877,0.531,0.2664,0.20044
1694638509718750,-9.47179,1.198175,2.296877,0.519,0.2014,0.12144
1694638509726562,-9.48079,1.182175,2.303877,0.539,0.1894,0.23344
1694638509734375,-9.48779,1.191175,2.301877,0.524,0.1234,0.16944
1694638509742187,-9.48379,1.202175,2.310877,0.6,0.724,0.15344
1694638509750000,-9.50079,1.218175,2.305877,0.7,0.834,0.7144
1694638509757812,-9.49679,1.229175,2.298877,0.819,0.714,0.7044
1694638509765625,-9.48879,1.242175,2.292877,0.849,0.204,0.2244
1694638509773437,-9.49579,1.247175,2.271877,0.821,0.234,0.8644
1694638509781250,-9.48579,1.242175,2.285877,0.85,0.384,0.5444
1694638509789062,-9.50379,1.256175,2.282877,0.795,0.14,0.3944
1694638509796875,-9.50679,1.249175,2.280877,0.816,0.116,0.7144
1694638509804687,-9.49279,1.236175,2.276877,0.802,0.204,0.2244
1694638509812500,-9.48879,1.244175,2.269877,0.864,0.44,0.5444
1694638509820312,-9.47479,1.244175,2.271877,0.866,0.436,0.3844
1694638509828125,-9.47279,1.244175,2.274877,0.853,0.266,0.2244
1694638509835937,-9.45979,1.251175,2.280877,0.897,0.436,0.3844
1694638509843750,-9.45279,1.253175,2.269877,0.833,0.1436,0.856
