time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694639812132812,-9.173132,2.126295,-0.069678,,,
1694639812140625,-9.233132,2.116295,2.209102,0.291594,0.59978,0.81965
1694639812148437,-9.341132,2.107295,2.272102,0.284794,0.60578,0.88665
1694639812156250,-9.478132,2.116295,2.378102,0.263494,0.53678,0.74265
1694639812164062,-9.613132,2.151295,2.380102,0.252494,0.53878,0.66465
1694639812171875,-9.740132,2.184295,2.342102,0.237194,0.45478,0.56865
1694639812187500,-9.876132,2.279295,2.432102,0.202094,0.31778,0.36065
1694639812195312,-9.827132,2.297295,2.429102,0.174594,0.17978,0.47865
1694639812203125,-9.749132,2.310295,2.353102,0.137794,0.19422,0.58865
1694639812210937,-9.642132,2.305295,2.256102,0.102294,0.32822,0.69265
1694639812234375,-9.244132,2.65295,2.24102,0.41694,0.56722,0.74365
1694639812242187,-9.125132,1.955295,1.981102,0.31794,0.55922,0.73065
1694639812250000,-9.54132,1.880295,1.972102,0.33994,0.36822,0.55365
1694639812257812,-8.983132,1.811295,1.963102,0.32394,0.28122,0.39465
1694639812265625,-8.953132,1.750295,1.972102,0.42194,0.21722,0.24965
1694639812273437,-8.948132,1.737295,1.979102,0.56294,0.11622,0.15265
1694639812281250,-8.991132,1.748295,1.997102,0.60094,0.8422,0.8935
1694639812289062,-9.111132,1.770295,2.19102,0.74694,0.2022,0.29935
1694639812296875,-9.230132,1.794295,2.136102,0.86094,0.5222,0.47835
1694639812304687,-9.341132,1.825295,2.10102,0.79394,0.11122,0.47535
1694639812312500,-9.422132,1.855295,1.882102,0.81494,0.7022,0.49435
1694639812320312,-9.487132,1.874295,2.62102,0.101494,0.1522,0.51035
1694639812328125,-9.582132,1.862295,2.141102,0.112694,0.24622,0.48135
1694639812335937,-9.636132,1.865295,2.141102,0.109594,0.34222,0.49735
1694639812343750,-9.634132,1.869295,2.103102,0.105094,0.33022,0.48235
1694639812351562,-9.604132,1.855295,2.17102,0.103494,0.24822,0.49735
1694639812359375,-9.566132,1.879295,1.940102,0.106394,0.19722,0.46435
1694639812367187,-9.560132,1.890295,1.927102,0.111294,0.11922,0.44935
1694639812375000,-9.556132,1.908295,1.914102,0.112594,0.2778,0.38435
1694639812382812,-9.554132,1.937295,1.875102,0.122194,0.1478,0.52935
1694639812390625,-9.543132,1.993295,1.875102,0.135994,0.3678,0.56135
1694639812398437,-9.526132,2.32295,1.896102,0.159594,0.14778,0.53235
1694639812406250,-9.511132,2.72295,1.929102,0.177894,0.16978,0.51635
1694639812414062,-9.459132,2.77295,1.972102,0.186194,0.12978,0.43935
1694639812421875,-9.430132,2.109295,2.1102,0.190194,0.11878,0.29335
1694639812429687,-9.438132,2.146295,2.49102,0.205994,0.1878,0.23235
1694639812437500,-9.441132,2.180295,2.132102,0.202894,0.1422,0.24835
1694639812445312,-9.427132,2.189295,2.150102,0.189794,0.9222,0.23135
1694639812453125,-9.387132,2.223295,2.159102,0.185794,0.25822,0.27935
1694639812460937,-9.356132,2.256295,2.173102,0.177994,0.22522,0.31035
1694639812468750,-9.330132,2.260295,2.202102,0.159194,0.19722,0.21335
1694639812476562,-9.286132,2.217295,2.229102,0.157794,0.19922,0.24635
1694639812484375,-9.271132,2.148295,2.130102,0.139994,0.24322,0.14635
1694639812492187,-9.276132,2.103295,2.31102,0.124694,0.26822,0.6735
1694639812500000,-9.272132,2.64295,1.983102,0.127394,0.13022,0.8035
1694639812507812,-9.256132,2.26295,1.979102,0.133894,0.14922,0.11435
1694639812515625,-9.269132,1.997295,2.1102,0.133994,0.27922,0.14735
1694639812523437,-9.287132,1.999295,1.986102,0.135694,0.31222,0.21135
1694639812531250,-9.308132,1.979295,1.920102,0.158194,0.45122,0.15335
1694639812539062,-9.320132,1.942295,1.866102,0.168494,0.36122,0.13535
1694639812546875,-9.407132,1.903295,1.778102,0.203194,0.42822,0.12435
1694639812554687,-9.512132,1.863295,1.754102,0.217294,0.47722,0.11035
1694639812562500,-9.575132,1.851295,1.801102,0.235794,0.34122,0.11035
1694639812570312,-9.553132,1.856295,1.873102,0.250594,0.44922,0.13235
1694639812578125,-9.506132,1.890295,1.846102,0.248494,0.52122,0.14535
1694639812585937,-9.466132,1.960295,1.810102,0.259894,0.78522,0.18135
1694639812593750,-9.426132,1.997295,1.760102,0.291094,0.89722,0.16835
1694639812601562,-9.398132,2.28295,1.767102,0.313194,0.99722,0.10835
1694639812609375,-9.324132,2.73295,1.810102,0.333294,0.94622,0.7735
1694639812617187,-9.264132,2.92295,1.774102,0.358794,0.104822,0.11435
1694639812625000,-9.179132,2.107295,1.679102,0.366094,0.107522,0.3335
1694639812632812,-9.85132,2.147295,1.711102,0.367994,0.90022,0.5035
1694639812640625,-9.63132,2.178295,1.702102,0.380194,0.81422,0.4935
1694639812648437,-8.977132,2.170295,1.709102,0.382994,0.68122,0.1565
1694639812656250,-8.955132,2.208295,1.774102,0.395394,0.63122,0.6535
1694639812664062,-8.913132,2.209295,1.745102,0.409394,0.66222,0.9935
1694639812671875,-8.938132,2.247295,1.655102,0.403594,0.58222,0.14635
1694639812679687,-8.956132,2.259295,1.625102,0.411194,0.56522,0.13035
1694639812687500,-8.954132,2.274295,1.657102,0.407094,0.60222,0.18035
1694639812695312,-9.41132,2.340295,1.655102,0.399494,0.60022,0.35535
1694639812703125,-9.217132,2.413295,1.693102,0.391694,0.55322,0.35435
1694639812710937,-9.296132,2.396295,1.801102,0.386294,0.62622,0.48535
1694639812718750,-9.386132,2.434295,1.639102,0.356194,0.65122,0.56035
1694639812726562,-9.531132,2.536295,1.544102,0.316794,0.60022,0.55435
1694639812734375,-9.650132,2.630295,1.657102,0.293994,0.54522,0.60335
1694639812742187,-9.616132,2.650295,1.412102,0.266894,0.58722,0.61435
1694639812750000,-9.662132,2.695295,0.995102,0.237194,0.70222,0.62735
1694639812757812,-9.785132,2.799295,1.151102,0.235494,0.22622,0.73635
1694639812765625,-9.838132,2.865295,1.533102,0.233794,0.5378,0.82935
1694639812773437,-9.879132,2.887295,1.700102,0.207694,0.8278,0.97235
1694639812781250,-9.788132,2.864295,1.680102,0.159994,0.36678,0.94735
1694639812789062,-9.650132,2.829295,1.549102,0.118794,0.44878,0.82935
1694639812796875,-9.482132,2.824295,1.423102,0.106894,0.74278,0.58435
1694639812804687,-9.380132,2.879295,1.446102,0.118894,0.92578,0.55635
1694639812812500,-9.310132,2.902295,1.488102,0.141494,0.120778,0.34735
1694639812820312,-9.209132,2.912295,1.549102,0.165694,0.140778,0.10635
1694639812828125,-9.180132,2.904295,1.664102,0.185994,0.179078,0.13165
1694639812835937,-9.187132,2.812295,1.725102,0.215894,0.217878,0.36065
1694639812843750,-9.201132,2.664295,1.932102,0.256094,0.243878,0.62965
1694639812851562,-9.254132,2.472295,2.98102,0.280194,0.266678,0.103065
1694639812859375,-9.368132,2.287295,2.258102,0.301494,0.279278,0.139765
1694639812867187,-9.579132,2.127295,2.479102,0.302994,0.307778,0.189965
1694639812875000,-9.774132,1.923295,2.744102,0.303694,0.302478,0.238065
1694639812882812,-9.912132,1.710295,2.945102,0.278294,0.275878,0.266965
1694639812890625,-9.878132,1.554295,3.156102,0.207594,0.244778,0.280465
1694639812898437,-9.653132,1.495295,3.276102,0.93394,0.205078,0.287765
1694639812906250,-9.418132,1.580295,2.979102,0.45706,0.147478,0.284165
1694639812914062,-9.390132,1.697295,2.411102,0.164606,0.89978,0.289865
1694639812921875,-9.476132,1.724295,1.817102,0.242406,0.55078,0.283965
1694639812929687,-9.525132,1.787295,1.542102,0.283706,0.43178,0.253665
1694639812937500,-9.504132,1.814295,1.377102,0.299306,0.36078,0.218765
1694639812945312,-9.467132,1.859295,1.274102,0.288206,0.18878,0.174865
1694639812953125,-9.396132,1.878295,1.326102,0.251606,0.6678,0.131165
1694639812960937,-9.305132,1.831295,1.492102,0.196006,0.2722,0.91965
1694639812968750,-9.235132,1.805295,1.668102,0.130906,0.2722,0.60665
1694639812976562,-9.167132,1.785295,1.798102,0.55406,0.1822,0.26265
1694639812984375,-9.42132,1.820295,1.902102,0.18094,0.15522,0.13435
1694639812992187,-8.948132,1.857295,1.965102,0.62294,0.26422,0.34735
1694639813000000,-8.897132,1.934295,1.967102,0.90594,0.45722,0.39935
1694639813007812,-8.867132,1.995295,1.995102,0.116294,0.73722,0.53335
1694639813015625,-8.816132,2.52295,2.110102,0.99794,0.112022,0.60135
1694639813023437,-8.818132,2.131295,1.981102,0.72094,0.172822,0.58735
1694639813031250,-8.886132,2.215295,1.580102,0.37494,0.221222,0.60035
