time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700767208054687,-9.17077,3.302873,-0.044502,,,
1700767208062500,-9.16177,0.835777,3.304873,0.23707,0.34902,0.18031
1700767208070312,-9.17077,0.844777,3.286873,0.19007,0.33402,0.10031
1700767208078125,-9.17777,0.842777,3.286873,0.23807,0.31502,0.22731
1700767208085937,-9.17777,0.839777,3.297873,0.24207,0.39402,0.21031
1700767208093750,-9.17977,0.837777,3.304873,0.19107,0.38102,0.18031
1700767208109375,-9.17277,0.840777,3.320873,0.28007,0.33602,0.18131
1700767208117187,-9.17277,0.839777,3.322873,0.25207,0.33302,0.19631
1700767208125000,-9.16577,0.837777,3.320873,0.14107,0.35002,0.16531
1700767208132812,-9.17077,0.837777,3.329873,0.17307,0.34902,0.21331
1700767208156250,-9.16377,0.844777,3.315873,0.19107,0.33302,0.14831
1700767208164062,-9.16177,0.852777,3.360873,0.36907,0.28002,0.12731
1700767208171875,-9.16477,0.868777,3.383873,0.35307,0.24902,0.6331
1700767208179687,-9.16177,0.850777,3.417873,0.36407,0.20202,0.16131
1700767208187500,-9.16077,0.828777,3.232873,0.17207,0.698,0.13131
1700767208195312,-9.14377,0.832777,3.90873,0.11407,0.18402,0.17931
1700767208203125,-9.14177,0.857777,3.266873,0.18607,0.33502,0.19831
1700767208210937,-9.20677,0.871777,3.320873,0.25607,0.13502,0.16131
1700767208218750,-9.20477,0.864777,3.291873,0.16307,0.25002,0.9931
1700767208226562,-9.18377,0.858777,3.286873,0.27607,0.43702,0.15031
1700767208234375,-9.15477,0.859777,3.333873,0.27707,0.58302,0.16731
1700767208242187,-9.16377,0.859777,3.365873,0.37607,0.41602,0.16331
1700767208250000,-9.18677,0.849777,3.378873,0.31207,0.33602,0.14831
1700767208257812,-9.17277,0.835777,3.360873,0.35107,0.31602,0.8131
1700767208265625,-9.16177,0.835777,3.322873,0.36407,0.33302,0.8131
1700767208273437,-9.16177,0.837777,3.311873,0.27607,0.29602,0.11231
1700767208281250,-9.16177,0.848777,3.315873,0.20307,0.25402,0.16531
1700767208289062,-9.16877,0.850777,3.313873,0.17607,0.23302,0.22731
1700767208296875,-9.16877,0.853777,3.293873,0.12307,0.22002,0.23031
1700767208304687,-9.18677,0.842777,3.282873,0.7907,0.20102,0.26131
1700767208312500,-9.20177,0.845777,3.277873,0.2493,0.27302,0.28231
1700767208320312,-9.20477,0.844777,3.248873,0.5993,0.16702,0.26231
1700767208328125,-9.20877,0.858777,3.241873,0.7807,0.17002,0.24531
1700767208335937,-9.20677,0.847777,3.245873,0.7407,0.31802,0.29631
1700767208343750,-9.19977,0.849777,3.266873,0.10507,0.31802,0.32831
1700767208351562,-9.19577,0.847777,3.268873,0.9107,0.35002,0.31131
1700767208359375,-9.19377,0.848777,3.277873,0.9907,0.36102,0.27631
1700767208367187,-9.18177,0.846777,3.268873,0.10807,0.39802,0.32731
1700767208375000,-9.17977,0.840777,3.248873,0.12207,0.36802,0.21531
1700767208382812,-9.17977,0.835777,3.250873,0.10907,0.38102,0.26231
1700767208390625,-9.16677,0.843777,3.250873,0.20907,0.46002,0.22731
1700767208398437,-9.16577,0.835777,3.275873,0.17107,0.51302,0.26231
1700767208406250,-9.17777,0.839777,3.282873,0.14807,0.47602,0.16431
1700767208414062,-9.17777,0.837777,3.279873,0.14007,0.41402,0.29431
1700767208421875,-9.17777,0.853777,3.214873,0.19807,0.45102,0.21531
1700767208429687,-9.17977,0.858777,3.227873,0.8707,0.59802,0.23431
1700767208437500,-9.17477,0.853777,3.363873,0.8507,0.64902,0.23531
1700767208445312,-9.18377,0.853777,3.329873,0.13607,0.56402,0.23231
1700767208453125,-9.18477,0.857777,3.270873,0.18807,0.54402,0.29431
1700767208460937,-9.17977,0.860777,3.279873,0.10407,0.53302,0.18531
1700767208468750,-9.18177,0.873777,3.331873,0.6807,0.43902,0.18631
1700767208476562,-9.19777,0.865777,3.376873,0.8307,0.32402,0.23431
1700767208484375,-9.19977,0.858777,3.349873,0.13807,0.31902,0.21431
1700767208492187,-9.17977,0.845777,3.293873,0.8407,0.35702,0.16931
1700767208500000,-9.16177,0.844777,3.277873,0.10407,0.43502,0.21631
1700767208507812,-9.17277,0.846777,3.288873,0.10307,0.48402,0.26531
1700767208515625,-9.17077,0.866777,3.304873,0.8907,0.48202,0.26431
1700767208523437,-9.17277,0.842777,3.288873,0.10007,0.37202,0.24931
1700767208531250,-9.16577,0.846777,3.272873,0.12607,0.39802,0.21431
1700767208539062,-9.16177,0.844777,3.279873,0.12307,0.36602,0.26331
1700767208546875,-9.15477,0.840777,3.281873,0.10207,0.35402,0.28131
1700767208554687,-9.15477,0.826777,3.279873,0.11907,0.43602,0.16831
1700767208562500,-9.16277,0.829777,3.286873,0.11207,0.45602,0.20331
1700767208570312,-9.15277,0.830777,3.281873,0.14007,0.36702,0.19831
1700767208578125,-9.16077,0.831777,3.281873,0.18107,0.37102,0.21531
1700767208585937,-9.16577,0.831777,3.288873,0.24707,0.35302,0.18231
1700767208593750,-9.16577,0.833777,3.281873,0.23207,0.40102,0.21431
1700767208601562,-9.17677,0.840777,3.284873,0.10107,0.35402,0.31331
1700767208609375,-9.17477,0.842777,3.295873,0.16407,0.40302,0.28031
1700767208617187,-9.17477,0.840777,3.291873,0.15107,0.35302,0.28031
1700767208625000,-9.18377,0.847777,3.284873,0.8807,0.40302,0.18431
1700767208632812,-9.17977,0.847777,3.286873,0.11507,0.40402,0.26531
1700767208640625,-9.18377,0.844777,3.275873,0.15707,0.41402,0.24631
1700767208648437,-9.17777,0.851777,3.266873,0.15107,0.38602,0.24831
1700767208656250,-9.17477,0.849777,3.266873,0.9807,0.43902,0.23431
1700767208664062,-9.17477,0.848777,3.272873,0.18907,0.38202,0.21331
1700767208671875,-9.17977,0.851777,3.277873,0.13607,0.32002,0.23131
1700767208679687,-9.19277,0.838777,3.266873,0.11307,0.34202,0.21831
1700767208687500,-9.18177,0.842777,3.281873,0.8407,0.32402,0.18531
1700767208695312,-9.18177,0.840777,3.279873,0.8807,0.33802,0.20031
1700767208703125,-9.17977,0.842777,3.286873,0.10607,0.33502,0.26331
1700767208710937,-9.17477,0.838777,3.291873,0.11707,0.32302,0.21631
1700767208718750,-9.17277,0.840777,3.286873,0.8307,0.34002,0.26631
1700767208726562,-9.15477,0.840777,3.272873,0.10207,0.30502,0.26431
1700767208734375,-9.16577,0.824777,3.263873,0.7907,0.31602,0.24631
1700767208742187,-9.17677,0.831777,3.311873,0.19607,0.37102,0.26431
1700767208750000,-9.18377,0.842777,3.367873,0.35907,0.31902,0.18031
1700767208757812,-9.18377,0.824777,3.374873,0.36307,0.20202,0.17731
1700767208765625,-9.17177,0.811777,3.392873,0.20307,0.4102,0.21131
1700767208773437,-9.15777,0.786777,3.126873,0.2607,0.2298,0.26331
1700767208781250,-9.14677,0.795777,3.113873,0.5507,0.22302,0.31331
1700767208789062,-9.15877,0.833777,3.309873,0.11907,0.30302,0.31231
1700767208796875,-9.18577,0.842777,3.266873,0.24607,0.18902,0.27731
1700767208804687,-9.18377,0.847777,3.232873,0.14507,0.30802,0.26531
1700767208812500,-9.18177,0.827777,3.279873,0.8707,0.33602,0.31231
1700767208820312,-9.17277,0.824777,3.342873,0.12207,0.48102,0.28031
1700767208828125,-9.19477,0.822777,3.345873,0.29307,0.30402,0.21331
1700767208835937,-9.19977,0.818777,3.345873,0.36007,0.31802,0.21131
1700767208843750,-9.19477,0.818777,3.354873,0.28107,0.36702,0.19631
1700767208851562,-9.18377,0.813777,3.331873,0.26407,0.28602,0.21331
1700767208859375,-9.17877,0.820777,3.313873,0.26307,0.25502,0.19731
1700767208867187,-9.17477,0.822777,3.275873,0.17607,0.22702,0.21631
1700767208875000,-9.16577,0.842777,3.279873,0.11707,0.22402,0.26431
1700767208882812,-9.16777,0.829777,3.300873,0.493,0.16602,0.30131
1700767208890625,-9.17477,0.817777,3.284873,0.7907,0.10302,0.30931
1700767208898437,-9.19277,0.818777,3.245873,0.4007,0.14102,0.29631
1700767208906250,-9.19677,0.825777,3.227873,0.5707,0.18902,0.32831
1700767208914062,-9.19977,0.827777,3.236873,0.9007,0.26902,0.27931
1700767208921875,-9.19077,0.833777,3.245873,0.10507,0.33502,0.31231
1700767208929687,-9.18377,0.827777,3.248873,0.6407,0.39102,0.28331
1700767208937500,-9.19277,0.825777,3.252873,0.8407,0.40402,0.28231
1700767208945312,-9.19677,0.820777,3.259873,0.10307,0.37102,0.21631
1700767208953125,-9.19077,0.809777,3.248873,0.11107,0.34902,0.19731
1700767208960937,-9.18177,0.815777,3.234873,0.9007,0.41702,0.26431
1700767208968750,-9.19277,0.813777,3.232873,0.11707,0.37002,0.28131
1700767208976562,-9.19077,0.809777,3.236873,0.10907,0.44702,0.26331
1700767208984375,-9.18777,0.807777,3.257873,0.8507,0.43702,0.18531
1700767208992187,-9.19677,0.805777,3.266873,0.10107,0.35502,0.21731
1700767209000000,-9.19677,0.806777,3.275873,0.17807,0.39402,0.27631
1700767209007812,-9.19677,0.813777,3.223873,0.13507,0.50002,0.21631
1700767209015625,-9.19677,0.815777,3.178873,0.9507,0.51102,0.24631
1700767209023437,-9.19877,0.814777,3.315873,0.8707,0.60902,0.27131
1700767209031250,-9.20977,0.806777,3.327873,0.6807,0.61202,0.22431
1700767209039062,-9.21077,0.807777,3.275873,0.10707,0.54702,0.24831
1700767209046875,-9.19777,0.820777,3.266873,0.9607,0.47802,0.23031
1700767209054687,-9.19877,0.816777,3.306873,0.10607,0.40202,0.16731
1700767209062500,-9.20577,0.829777,3.338873,0.8907,0.41802,0.20031
1700767209070312,-9.19977,0.825777,3.340873,0.12307,0.33502,0.21531
1700767209078125,-9.19477,0.813777,3.320873,0.15907,0.33102,0.22831
1700767209085937,-9.18177,0.817777,3.270873,0.10007,0.41002,0.21231
1700767209093750,-9.17077,0.837777,3.279873,0.11207,0.41302,0.21331
1700767209101562,-9.17877,0.817777,3.300873,0.9407,0.43102,0.23031
1700767209109375,-9.17677,0.828777,3.297873,0.11107,0.33302,0.19731
1700767209117187,-9.17477,0.828777,3.295873,0.7807,0.44902,0.15131
1700767209125000,-9.18877,0.815777,3.297873,0.6907,0.44502,0.13331
1700767209132812,-9.18777,0.820777,3.302873,0.9007,0.41802,0.16831
1700767209140625,-9.18177,0.818777,3.286873,0.1407,0.45002,0.12031
1700767209148437,-9.18177,0.815777,3.297873,0.7507,0.56502,0.15231
1700767209156250,-9.18777,0.802777,3.299873,0.7507,0.45102,0.12031
1700767209164062,-9.18577,0.813777,3.290873,0.11107,0.46402,0.18231
1700767209171875,-9.19677,0.807777,3.300873,0.12107,0.45302,0.8831
1700767209179687,-9.19677,0.809777,3.306873,0.11107,0.44902,0.5431
1700767209187500,-9.19677,0.815777,3.302873,0.12807,0.47902,0.18131
1700767209195312,-9.18977,0.805777,3.311873,0.8407,0.50302,0.23431
1700767209203125,-9.18977,0.809777,3.309873,0.10607,0.46802,0.13631
1700767209210937,-9.18577,0.815777,3.309873,0.9807,0.51002,0.21431
1700767209218750,-9.18377,0.820777,3.302873,0.10107,0.53602,0.17031
1700767209226562,-9.18377,0.818777,3.297873,0.8407,0.52102,0.13831
1700767209234375,-9.17477,0.817777,3.288873,0.9107,0.49902,0.15231
1700767209242187,-9.17377,0.811777,3.304873,0.8107,0.52202,0.18731
1700767209250000,-9.17477,0.820777,3.297873,0.8707,0.50202,0.18531
1700767209257812,-9.17477,0.809777,3.293873,0.9107,0.43502,0.12031
1700767209265625,-9.18377,0.811777,3.304873,0.9007,0.41902,0.15231
1700767209273437,-9.18377,0.811777,3.295873,0.11307,0.41502,0.8531
1700767209281250,-9.17477,0.804777,3.295873,0.9807,0.34902,0.6831
1700767209289062,-9.17877,0.806777,3.313873,0.11207,0.31802,0.5331
1700767209296875,-9.17677,0.818777,3.306873,0.8607,0.43902,0.5731
1700767209304687,-9.17477,0.811777,3.320873,0.8407,0.37302,0.18631
1700767209312500,-9.18177,0.818777,3.313873,0.10607,0.35302,0.15131
1700767209320312,-9.19077,0.809777,3.306873,0.22407,0.35002,0.5131
1700767209328125,-9.19077,0.818777,3.374873,0.24707,0.38602,0.13431
1700767209335937,-9.18977,0.811777,3.387873,0.35207,0.40702,0.8631
1700767209343750,-9.17677,0.800777,3.383873,0.29307,0.37102,0.11731
1700767209351562,-9.16077,0.786777,3.290873,0.15907,0.8702,0.22731
1700767209359375,-9.16977,0.773777,3.49873,0.6107,0.15502,0.21431
1700767209367187,-9.14577,0.808777,3.297873,0.14407,0.51102,0.18131
1700767209375000,-9.18377,0.835777,3.462873,0.36607,0.31602,0.11331
1700767209382812,-9.18177,0.826777,3.236873,0.31707,0.8702,0.17731
1700767209390625,-9.16277,0.808777,3.135873,0.12507,0.20402,0.13331
