time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702325025101562,-9.618029,1.836199,-0.000906,,,
1702325025109375,-9.613029,0.724474,1.854199,0.2706,0.48699,0.2083
1702325025117187,-9.608029,0.724474,1.861199,0.1306,0.47399,0.3683
1702325025125000,-9.602029,0.726474,1.852199,0.494,0.50299,0.2717
1702325025132812,-9.597029,0.706474,1.866199,0.3494,0.41099,0.2083
1702325025140625,-9.595029,0.690474,1.857199,0.5594,0.43699,0.583
1702325025156250,-9.597029,0.695474,1.864199,0.6994,0.37699,0.1117
1702325025164062,-9.606029,0.717474,1.875199,0.494,0.39399,0.1117
1702325025171875,-9.609029,0.712474,1.875199,0.594,0.37699,0.5917
1702325025179687,-9.615029,0.706474,1.866199,0.5694,0.40699,0.9017
1702325025203125,-9.612029,0.691474,1.884199,0.3494,0.33399,0.2717
1702325025210937,-9.608029,0.689474,1.875199,0.9794,0.44599,0.2817
1702325025218750,-9.598029,0.680474,1.868199,0.7994,0.47899,0.1983
1702325025226562,-9.604029,0.685474,1.882199,0.4094,0.43499,0.583
1702325025234375,-9.604029,0.701474,1.902199,0.5294,0.45599,0.2083
1702325025242187,-9.611029,0.715474,1.886199,0.294,0.48899,0.3683
1702325025250000,-9.617029,0.720474,1.863199,0.8094,0.50799,0.6783
1702325025257812,-9.631029,0.724474,1.859199,0.6694,0.53799,0.2083
1702325025265625,-9.633029,0.711474,1.868199,0.2194,0.48499,0.6983
1702325025273437,-9.622029,0.722474,1.850199,0.5194,0.42499,0.6883
1702325025281250,-9.620029,0.735474,1.830199,0.1994,0.48899,0.2083
1702325025289062,-9.613029,0.740474,1.832199,0.3394,0.38199,0.3683
1702325025296875,-9.600029,0.742474,1.834199,0.1406,0.39799,0.383
1702325025304687,-9.599029,0.742474,1.829199,0.0,0.30599,0.1983
1702325025312500,-9.591029,0.733474,1.836199,0.7906,0.38199,0.3683
1702325025320312,-9.611029,0.719474,1.839199,0.494,0.29899,0.483
1702325025328125,-9.619029,0.709474,1.854199,0.4706,0.38199,0.6883
1702325025335937,-9.606029,0.708474,1.852199,0.3594,0.37799,0.6883
1702325025343750,-9.622029,0.724474,1.868199,0.6594,0.42599,0.13283
1702325025351562,-9.624029,0.686474,1.884199,0.1306,0.45499,0.18183
1702325025359375,-9.571029,0.662474,1.712199,0.8206,0.28999,0.8383
1702325025367187,-9.559029,0.708474,1.708199,0.24206,0.22399,0.13283
1702325025375000,-9.628029,0.722474,1.929199,0.19606,0.19999,0.1983
1702325025382812,-9.619029,0.666474,1.870199,0.9606,0.19299,0.8483
1702325025390625,-9.585029,0.679474,1.807199,0.1606,0.30399,0.10083
1702325025398437,-9.606029,0.691474,1.877199,0.1694,0.31699,0.14883
1702325025406250,-9.639029,0.664474,1.857199,0.9694,0.26699,0.30983
1702325025414062,-9.596029,0.669474,1.789199,0.19194,0.31799,0.22883
1702325025421875,-9.597029,0.719474,1.757199,0.19194,0.25399,0.29283
1702325025429687,-9.631029,0.737474,1.764199,0.27194,0.28399,0.37383
1702325025437500,-9.640029,0.729474,1.843199,0.14394,0.26699,0.37383
1702325025445312,-9.658029,0.742474,1.909199,0.4706,0.26599,0.30983
1702325025453125,-9.660029,0.739474,1.886199,0.3806,0.30799,0.29183
1702325025460937,-9.653029,0.720474,1.854199,0.1706,0.36299,0.32583
1702325025468750,-9.635029,0.698474,1.827199,0.306,0.35099,0.27683
1702325025476562,-9.630029,0.700474,1.800199,0.13206,0.36699,0.26083
1702325025484375,-9.598029,0.669474,1.789199,0.17806,0.42799,0.19683
1702325025492187,-9.599029,0.675474,1.812199,0.16006,0.28699,0.10083
1702325025500000,-9.595029,0.688474,1.814199,0.18806,0.37499,0.6983
1702325025507812,-9.590029,0.690474,1.793199,0.20806,0.39599,0.6883
1702325025515625,-9.585029,0.675474,1.802199,0.6306,0.34899,0.11683
1702325025523437,-9.590029,0.701474,1.830199,0.9406,0.37799,0.11683
1702325025531250,-9.586029,0.694474,1.830199,0.9406,0.28199,0.19783
1702325025539062,-9.585029,0.682474,1.839199,0.3506,0.33599,0.21283
1702325025546875,-9.587029,0.669474,1.843199,0.1806,0.24299,0.14783
1702325025554687,-9.606029,0.675474,1.845199,0.94,0.22199,0.18083
1702325025562500,-9.626029,0.667474,1.834199,0.206,0.23799,0.32483
1702325025570312,-9.637029,0.693474,1.841199,0.6506,0.22399,0.21283
1702325025578125,-9.650029,0.700474,1.841199,0.3506,0.31999,0.27683
1702325025585937,-9.664029,0.700474,1.843199,0.0,0.30099,0.24483
1702325025593750,-9.695029,0.706474,1.836199,0.3506,0.38199,0.26083
1702325025601562,-9.691029,0.721474,1.823199,0.11806,0.38599,0.24383
1702325025609375,-9.653029,0.734474,1.863199,0.3206,0.48999,0.16483
1702325025617187,-9.639029,0.707474,1.902199,0.11606,0.43199,0.19583
1702325025625000,-9.632029,0.685474,1.868199,0.3606,0.44699,0.26083
1702325025632812,-9.599029,0.713474,1.814199,0.6706,0.47599,0.27683
1702325025640625,-9.584029,0.733474,1.820199,0.1806,0.52199,0.30883
1702325025648437,-9.588029,0.726474,1.829199,0.1906,0.50899,0.27683
1702325025656250,-9.586029,0.720474,1.800199,0.16506,0.36899,0.21183
1702325025664062,-9.577029,0.726474,1.818199,0.16206,0.30099,0.29283
1702325025671875,-9.590029,0.704474,1.852199,0.6606,0.23899,0.27683
1702325025679687,-9.601029,0.695474,1.836199,0.3506,0.30199,0.34083
1702325025687500,-9.606029,0.677474,1.830199,0.4906,0.25499,0.22883
1702325025695312,-9.619029,0.680474,1.809199,0.1906,0.35099,0.24483
1702325025703125,-9.637029,0.673474,1.816199,0.8006,0.36299,0.22883
1702325025710937,-9.634029,0.665474,1.807199,0.16306,0.30299,0.22883
1702325025718750,-9.635029,0.667474,1.823199,0.1506,0.32999,0.27783
1702325025726562,-9.635029,0.673474,1.814199,0.3106,0.31499,0.24583
1702325025734375,-9.631029,0.692474,1.804199,0.2506,0.44099,0.14683
1702325025742187,-9.632029,0.683474,1.807199,0.14606,0.46099,0.16483
1702325025750000,-9.625029,0.671474,1.802199,0.8106,0.41199,0.18083
1702325025757812,-9.605029,0.678474,1.809199,0.306,0.32299,0.14783
1702325025765625,-9.598029,0.685474,1.802199,0.2206,0.24899,0.13083
1702325025773437,-9.599029,0.702474,1.793199,0.106,0.25699,0.19683
1702325025781250,-9.599029,0.702474,1.771199,0.1806,0.39799,0.22883
1702325025789062,-9.610029,0.690474,1.798199,0.0,0.32999,0.26183
1702325025796875,-9.606029,0.702474,1.805199,0.1606,0.37899,0.21283
1702325025804687,-9.628029,0.697474,1.796199,0.1694,0.31499,0.26183
1702325025812500,-9.631029,0.691474,1.785199,0.5094,0.37499,0.26183
1702325025820312,-9.624029,0.700474,1.800199,0.3406,0.30299,0.27683
1702325025828125,-9.639029,0.696474,1.832199,0.3306,0.31599,0.32583
1702325025835937,-9.643029,0.696474,1.818199,0.506,0.30899,0.22783
1702325025843750,-9.630029,0.707474,1.798199,0.1906,0.32099,0.21283
1702325025851562,-9.626029,0.702474,1.809199,0.106,0.31899,0.19683
1702325025859375,-9.639029,0.691474,1.816199,0.1394,0.30499,0.18083
1702325025867187,-9.648029,0.698474,1.802199,0.1706,0.45899,0.22883
1702325025875000,-9.644029,0.705474,1.807199,0.206,0.45999,0.22883
1702325025882812,-9.626029,0.702474,1.811199,0.1294,0.39999,0.19583
1702325025890625,-9.605029,0.704474,1.818199,0.2006,0.39999,0.27683
1702325025898437,-9.599029,0.702474,1.814199,0.406,0.41499,0.26083
1702325025906250,-9.612029,0.700474,1.823199,0.3606,0.46499,0.16383
1702325025914062,-9.606029,0.688474,1.809199,0.1406,0.45499,0.26183
1702325025921875,-9.594029,0.689474,1.807199,0.206,0.28999,0.14783
1702325025929687,-9.583029,0.686474,1.800199,0.3306,0.30299,0.16483
