time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702325389101562,-9.723205,1.276178,-0.079071,,,
1702325389109375,-9.730205,0.882239,1.289178,0.75571,0.25626,0.338
1702325389117187,-9.726205,0.880239,1.287178,0.62371,0.26826,0.323
1702325389125000,-9.730205,0.881239,1.274178,0.61271,0.32226,0.322
1702325389132812,-9.727205,0.862239,1.269178,0.55971,0.36326,0.307
1702325389140625,-9.712205,0.871239,1.256178,0.56271,0.42826,0.338
1702325389156250,-9.701205,0.851239,1.253178,0.36471,0.53126,0.355
1702325389164062,-9.685205,0.859239,1.260178,0.41371,0.50226,0.355
1702325389171875,-9.687205,0.860239,1.262178,0.35171,0.53726,0.322
1702325389179687,-9.671205,0.857239,1.240178,0.26871,0.58026,0.339
1702325389203125,-9.641205,0.905239,1.283178,0.23771,0.36426,0.29
1702325389210937,-9.679205,0.899239,1.208178,0.4129,0.38726,0.324
1702325389218750,-9.666205,0.901239,1.122178,0.729,0.43526,0.372
1702325389226562,-9.654205,0.888239,1.163178,0.1371,0.36326,0.419
1702325389234375,-9.684205,0.881239,1.276178,0.5471,0.30526,0.405
1702325389242187,-9.722205,0.903239,1.310178,0.7071,0.22726,0.405
1702325389250000,-9.731205,0.915239,1.303178,0.7471,0.35726,0.42
1702325389257812,-9.740205,0.933239,1.269178,0.6071,0.40826,0.435
1702325389265625,-9.735205,0.929239,1.244178,0.2871,0.39226,0.483
1702325389273437,-9.738205,0.937239,1.238178,0.871,0.40226,0.436
1702325389281250,-9.742205,0.944239,1.247178,0.2771,0.48526,0.467
1702325389289062,-9.742205,0.917239,1.290178,0.8729,0.49726,0.484
1702325389296875,-9.724205,0.926239,1.323178,0.7129,0.46626,0.484
1702325389304687,-9.702205,0.922239,1.314178,0.14829,0.42326,0.483
1702325389312500,-9.653205,0.923239,1.294178,0.23329,0.41726,0.484
1702325389320312,-9.621205,0.921239,1.283178,0.22629,0.39526,0.483
1702325389328125,-9.608205,0.920239,1.258178,0.14929,0.40526,0.5
1702325389335937,-9.605205,0.931239,1.274178,0.11529,0.31426,0.499
1702325389343750,-9.615205,0.933239,1.265178,0.23429,0.28826,0.533
1702325389351562,-9.650205,0.927239,1.280178,0.19629,0.31326,0.531
1702325389359375,-9.699205,0.901239,1.260178,0.13329,0.27826,0.564
1702325389367187,-9.735205,0.904239,1.238178,0.22929,0.34226,0.564
1702325389375000,-9.764205,0.902239,1.233178,0.23229,0.32126,0.581
1702325389382812,-9.771205,0.909239,1.238178,0.24529,0.34226,0.548
1702325389390625,-9.786205,0.914239,1.251178,0.29229,0.31326,0.564
1702325389398437,-9.786205,0.914239,1.271178,0.43729,0.37726,0.563
1702325389406250,-9.762205,0.913239,1.267178,0.45929,0.43226,0.501
1702325389414062,-9.739205,0.922239,1.267178,0.48729,0.47126,0.467
1702325389421875,-9.702205,0.935239,1.260178,0.48929,0.46726,0.452
1702325389429687,-9.679205,0.943239,1.251178,0.52029,0.46926,0.451
1702325389437500,-9.657205,0.957239,1.246178,0.55129,0.45726,0.403
1702325389445312,-9.641205,0.947239,1.237178,0.52129,0.42226,0.419
1702325389453125,-9.624205,0.964239,1.229178,0.62029,0.38726,0.404
1702325389460937,-9.633205,0.965239,1.208178,0.71529,0.35826,0.404
1702325389468750,-9.631205,0.964239,1.188178,0.67029,0.24626,0.276
1702325389476562,-9.638205,0.973239,1.179178,0.75229,0.29126,0.34
1702325389484375,-9.629205,0.991239,1.179178,0.74829,0.26526,0.307
1702325389492187,-9.629205,1.239,1.177178,0.78329,0.34226,0.227
1702325389500000,-9.645205,1.20239,1.161178,0.76529,0.25026,0.259
1702325389507812,-9.640205,1.15239,1.174178,0.78429,0.24926,0.99
1702325389515625,-9.654205,1.27239,1.163178,0.89529,0.29726,0.211
1702325389523437,-9.665205,1.20239,1.181178,0.83229,0.24926,0.115
1702325389531250,-9.674205,1.30239,1.210178,0.90929,0.39726,0.82
1702325389539062,-9.658205,1.23239,1.222178,0.97429,0.46126,0.34
1702325389546875,-9.651205,1.18239,1.222178,0.91229,0.47326,0.34
1702325389554687,-9.669205,0.977239,1.235178,0.86429,0.52026,0.18
1702325389562500,-9.673205,1.3239,1.113178,0.73229,0.28826,0.34
1702325389570312,-9.683205,1.88239,1.88178,0.79429,0.29226,0.15
1702325389578125,-9.745205,1.124239,1.287178,0.80029,0.44326,0.94
1702325389585937,-9.765205,1.106239,1.443178,0.92829,0.53526,0.18
1702325389593750,-9.746205,1.68239,1.359178,0.94429,0.48926,0.2
1702325389601562,-9.707205,1.40239,1.194178,0.77929,0.49426,0.17
1702325389609375,-9.634205,1.51239,1.97178,0.57429,0.51826,0.18
1702325389617187,-9.612205,1.71239,1.120178,0.47529,0.44526,0.2
1702325389625000,-9.651205,1.102239,1.192178,0.57229,0.34426,0.195
1702325389632812,-9.675205,1.102239,1.195178,0.73429,0.38826,0.308
1702325389640625,-9.705205,1.89239,1.179178,0.63929,0.40026,0.356
1702325389648437,-9.716205,1.89239,1.213178,0.55729,0.40226,0.34
1702325389656250,-9.735205,1.72239,1.312178,0.28029,0.45226,0.372
1702325389664062,-9.747205,1.72239,1.339178,0.12129,0.43626,0.308
1702325389671875,-9.740205,1.86239,1.253178,0.1829,0.38126,0.338
1702325389679687,-9.723205,1.44239,1.156178,0.6171,0.44326,0.322
1702325389687500,-9.729205,1.20239,1.143178,0.10971,0.42826,0.258
1702325389695312,-9.734205,0.995239,1.192178,0.22171,0.41126,0.29
1702325389703125,-9.720205,0.968239,1.249178,0.17071,0.46926,0.323
1702325389710937,-9.704205,0.957239,1.253178,0.8971,0.50026,0.291
1702325389718750,-9.695205,0.959239,1.226178,0.21871,0.48526,0.291
1702325389726562,-9.673205,0.963239,1.210178,0.20271,0.56526,0.259
1702325389734375,-9.644205,0.967239,1.249178,0.23271,0.59226,0.308
1702325389742187,-9.642205,0.983239,1.253178,0.28671,0.53726,0.338
1702325389750000,-9.646205,0.983239,1.249178,0.28771,0.58326,0.371
1702325389757812,-9.642205,0.994239,1.244178,0.27071,0.53726,0.29
1702325389765625,-9.653205,1.15239,1.235178,0.37071,0.54126,0.338
1702325389773437,-9.671205,1.10239,1.249178,0.30671,0.54026,0.386
1702325389781250,-9.673205,1.21239,1.249178,0.32271,0.54026,0.37
1702325389789062,-9.698205,1.13239,1.235178,0.27171,0.53926,0.322
1702325389796875,-9.728205,1.21239,1.229178,0.47671,0.67226,0.356
1702325389804687,-9.733205,1.35239,1.231178,0.52271,0.63926,0.308
1702325389812500,-9.732205,1.33239,1.253178,0.51271,0.64626,0.322
1702325389820312,-9.739205,1.31239,1.285178,0.51271,0.69526,0.29
1702325389828125,-9.745205,1.27239,1.287178,0.41671,0.74126,0.37
1702325389835937,-9.739205,1.15239,1.289178,0.46171,0.75126,0.403
1702325389843750,-9.729205,0.993239,1.260178,0.47871,0.72226,0.323
1702325389851562,-9.662205,0.987239,1.260178,0.54271,0.68926,0.419
1702325389859375,-9.631205,0.991239,1.346178,0.52571,0.68726,0.436
1702325389867187,-9.674205,1.5239,1.344178,0.37971,0.65326,0.5
1702325389875000,-9.675205,0.975239,1.222178,0.27371,0.67726,0.531
1702325389882812,-9.667205,0.987239,1.174178,0.44571,0.65526,0.516
1702325389890625,-9.664205,0.979239,1.303178,0.48171,0.62726,0.531
1702325389898437,-9.680205,0.990239,1.402178,0.57871,0.61226,0.531
1702325389906250,-9.679205,1.23239,1.323178,0.54371,0.54626,0.516
1702325389914062,-9.674205,1.27239,1.228178,0.46371,0.61026,0.532
1702325389921875,-9.692205,1.21239,1.206178,0.33371,0.57726,0.564
1702325389929687,-9.698205,1.6239,1.249178,0.33971,0.61726,0.546
1702325389937500,-9.698205,0.988239,1.287178,0.33771,0.61326,0.563
1702325389945312,-9.709205,0.982239,1.283178,0.22571,0.58426,0.547
1702325389953125,-9.680205,0.986239,1.258178,0.14571,0.56826,0.563
1702325389960937,-9.678205,0.980239,1.265178,0.10571,0.54126,0.549
1702325389968750,-9.664205,0.988239,1.292178,0.4871,0.50626,0.515
1702325389976562,-9.658205,0.987239,1.296178,0.1371,0.50226,0.531
1702325389984375,-9.626205,0.988239,1.292178,0.0,0.49326,0.45
1702325389992187,-9.595205,0.969239,1.292178,0.6829,0.50326,0.419
1702325390000000,-9.597205,0.975239,1.308178,0.19929,0.46826,0.436
1702325390007812,-9.604205,0.987239,1.314178,0.26129,0.48726,0.435
1702325390015625,-9.597205,0.988239,1.301178,0.26429,0.43726,0.404
1702325390023437,-9.586205,0.987239,1.287178,0.37529,0.49026,0.274
1702325390031250,-9.595205,1.6239,1.283178,0.36029,0.50126,0.355
1702325390039062,-9.601205,1.23239,1.282178,0.40029,0.48226,0.401
1702325390046875,-9.629205,1.45239,1.269178,0.32529,0.52026,0.387
1702325390054687,-9.643205,1.63239,1.269178,0.40429,0.49026,0.418
1702325390062500,-9.661205,1.76239,1.269178,0.48729,0.55126,0.419
1702325390070312,-9.681205,1.91239,1.264178,0.46529,0.51326,0.353
1702325390078125,-9.674205,1.97239,1.273178,0.50029,0.50826,0.386
1702325390085937,-9.675205,1.98239,1.292178,0.48829,0.50226,0.355
1702325390093750,-9.675205,1.98239,1.314178,0.49129,0.48326,0.323
1702325390101562,-9.677205,1.94239,1.337178,0.50229,0.44426,0.338
1702325390109375,-9.661205,1.89239,1.332178,0.47229,0.53426,0.355
1702325390117187,-9.671205,1.82239,1.328178,0.47529,0.59226,0.388
1702325390125000,-9.682205,1.90239,1.353178,0.52029,0.51826,0.371
1702325390132812,-9.677205,1.87239,1.341178,0.49129,0.53026,0.356
1702325390140625,-9.684205,1.76239,1.328178,0.50829,0.51326,0.34
1702325390148437,-9.670205,1.47239,1.312178,0.47729,0.51126,0.356
1702325390156250,-9.670205,1.58239,1.299178,0.44429,0.52826,0.34
1702325390164062,-9.675205,1.63239,1.294178,0.47429,0.48626,0.275
1702325390171875,-9.679205,1.61239,1.287178,0.44229,0.51726,0.275
1702325390179687,-9.672205,1.56239,1.285178,0.45629,0.51826,0.339
1702325390187500,-9.655205,1.71239,1.287178,0.31429,0.51526,0.259
1702325390195312,-9.666205,1.105239,1.294178,0.33129,0.56226,0.275
1702325390203125,-9.662205,1.127239,1.321178,0.37729,0.48626,0.275
1702325390210937,-9.669205,1.127239,1.323178,0.31529,0.50026,0.227
1702325390218750,-9.685205,1.125239,1.330178,0.28229,0.50026,0.227
1702325390226562,-9.687205,1.123239,1.346178,0.28129,0.62626,0.275
1702325390234375,-9.675205,1.127239,1.337178,0.23129,0.63026,0.258
1702325390242187,-9.662205,1.100239,1.380178,0.28529,0.62326,0.196
1702325390250000,-9.672205,1.43239,1.344178,0.20029,0.45526,0.259
1702325390257812,-9.647205,1.104239,1.188178,0.9229,0.43326,0.228
1702325390265625,-9.651205,1.169239,1.271178,0.23129,0.49026,0.194
1702325390273437,-9.715205,1.167239,1.500178,0.25229,0.62326,0.244
1702325390281250,-9.731205,1.133239,1.524178,0.29329,0.71126,0.306
1702325390289062,-9.676205,1.89239,1.360178,0.28529,0.50926,0.324
1702325390296875,-9.583205,1.84239,1.287178,0.16629,0.64526,0.307
1702325390304687,-9.562205,1.73239,1.253178,0.16329,0.57126,0.29
1702325390312500,-9.585205,1.73239,1.213178,0.24629,0.51926,0.339
1702325390320312,-9.588205,1.101239,1.267178,0.48929,0.50326,0.307
1702325390328125,-9.593205,1.110239,1.303178,0.50829,0.48226,0.324
1702325390335937,-9.623205,1.89239,1.303178,0.45429,0.41126,0.338
1702325390343750,-9.639205,1.95239,1.350178,0.13529,0.42426,0.259
1702325390351562,-9.669205,1.118239,1.375178,0.7571,0.26926,0.275
1702325390359375,-9.684205,1.145239,1.319178,0.14371,0.29026,0.242
1702325390367187,-9.676205,1.147239,1.256178,0.7571,0.25626,0.162
1702325390375000,-9.676205,1.120239,1.233178,0.3771,0.29826,0.51
1702325390382812,-9.677205,1.94239,1.258178,0.20271,0.23926,0.5
1702325390390625,-9.671205,1.89239,1.280178,0.10371,0.42426,0.115
1702325390398437,-9.653205,1.93239,1.260178,0.26571,0.50426,0.5
1702325390406250,-9.663205,1.87239,1.249178,0.13971,0.49226,0.114
1702325390414062,-9.660205,1.93239,1.262178,0.11971,0.49926,0.243
1702325390421875,-9.668205,1.94239,1.292178,0.22371,0.46126,0.274
1702325390429687,-9.679205,1.90239,1.312178,0.27171,0.43026,0.242
1702325390437500,-9.699205,1.92239,1.323178,0.33671,0.46226,0.258
1702325390445312,-9.688205,1.90239,1.319178,0.27171,0.44426,0.306
1702325390453125,-9.697205,1.85239,1.337178,0.27071,0.41126,0.339
1702325390460937,-9.682205,1.63239,1.348178,0.28271,0.35826,0.323
1702325390468750,-9.682205,1.60239,1.335178,0.26671,0.32726,0.323
1702325390476562,-9.670205,1.58239,1.323178,0.23671,0.44026,0.339
1702325390484375,-9.648205,1.53239,1.323178,0.15471,0.37626,0.291
1702325390492187,-9.641205,1.56239,1.326178,0.6071,0.34826,0.306
1702325390500000,-9.616205,1.55239,1.321178,0.2771,0.37926,0.29
1702325390507812,-9.602205,1.51239,1.305178,0.1471,0.41426,0.338
1702325390515625,-9.603205,1.44239,1.296178,0.871,0.34226,0.34
1702325390523437,-9.593205,1.38239,1.282178,0.1529,0.38726,0.273
1702325390531250,-9.587205,1.26239,1.269178,0.2671,0.33126,0.275
1702325390539062,-9.591205,1.33239,1.213178,0.1071,0.31826,0.178
1702325390546875,-9.583205,1.41239,1.219178,0.5671,0.40726,0.195
1702325390554687,-9.644205,1.75239,1.253178,0.3929,0.39126,0.275
1702325390562500,-9.702205,1.87239,1.211178,0.25029,0.43626,0.292
1702325390570312,-9.722205,1.96239,1.150178,0.23529,0.51326,0.276
1702325390578125,-9.736205,1.119239,1.186178,0.23029,0.45726,0.291
1702325390585937,-9.763205,1.135239,1.337178,0.13229,0.41226,0.29
1702325390593750,-9.785205,1.162239,1.398178,0.3229,0.47826,0.338
1702325390601562,-9.786205,1.173239,1.341178,0.329,0.49026,0.322
1702325390609375,-9.752205,1.181239,1.283178,0.3629,0.61226,0.419
1702325390617187,-9.739205,1.170239,1.292178,0.4171,0.53026,0.404
1702325390625000,-9.723205,1.136239,1.341178,0.4171,0.53126,0.388
1702325390632812,-9.695205,1.121239,1.357178,0.3071,0.52026,0.483
1702325390640625,-9.677205,1.98239,1.339178,0.2029,0.45426,0.467
1702325390648437,-9.662205,1.93239,1.317178,0.5429,0.45226,0.42
1702325390656250,-9.664205,1.87239,1.290178,0.4171,0.43526,0.468
1702325390664062,-9.659205,1.82239,1.290178,0.971,0.29526,0.388
1702325390671875,-9.654205,1.81239,1.271178,0.3371,0.40026,0.418
1702325390679687,-9.639205,1.75239,1.285178,0.7229,0.38626,0.436
1702325390687500,-9.612205,1.82239,1.289178,0.19429,0.41326,0.37
1702325390695312,-9.609205,1.64239,1.296178,0.16329,0.42726,0.387
1702325390703125,-9.596205,1.49239,1.289178,0.13129,0.33426,0.338
1702325390710937,-9.589205,1.51239,1.287178,0.24229,0.41526,0.306
1702325390718750,-9.594205,1.57239,1.298178,0.23029,0.37926,0.291
1702325390726562,-9.589205,1.69239,1.292178,0.30829,0.36726,0.258
1702325390734375,-9.601205,1.92239,1.287178,0.32929,0.34426,0.275
1702325390742187,-9.603205,1.97239,1.287178,0.40929,0.42426,0.259
1702325390750000,-9.603205,1.124239,1.289178,0.43829,0.42926,0.29
1702325390757812,-9.599205,1.132239,1.280178,0.47629,0.50226,0.115
1702325390765625,-9.597205,1.155239,1.287178,0.48929,0.41326,0.98
1702325390773437,-9.627205,1.166239,1.287178,0.41129,0.37626,0.195
1702325390781250,-9.645205,1.173239,1.303178,0.50729,0.47326,0.98
1702325390789062,-9.663205,1.196239,1.298178,0.43929,0.49426,0.97
1702325390796875,-9.679205,1.202239,1.287178,0.31429,0.50526,0.66
1702325390804687,-9.679205,1.204239,1.287178,0.30229,0.45126,0.99
1702325390812500,-9.690205,1.205239,1.289178,0.21829,0.53426,0.115
1702325390820312,-9.688205,1.194239,1.289178,0.28129,0.53526,0.162
1702325390828125,-9.665205,1.184239,1.287178,0.21929,0.51626,0.163
1702325390835937,-9.678205,1.174239,1.276178,0.23129,0.50626,0.162
1702325390843750,-9.672205,1.164239,1.283178,0.18929,0.51026,0.244
1702325390851562,-9.654205,1.157239,1.317178,0.25229,0.51426,0.179
1702325390859375,-9.638205,1.155239,1.330178,0.13529,0.52026,0.21
1702325390867187,-9.627205,1.139239,1.348178,0.10829,0.54126,0.276
1702325390875000,-9.613205,1.133239,1.346178,0.229,0.49226,0.322
1702325390882812,-9.606205,1.124239,1.355178,0.4471,0.42826,0.29
1702325390890625,-9.603205,1.118239,1.357178,0.6171,0.46126,0.226
1702325390898437,-9.615205,1.113239,1.353178,0.2771,0.39526,0.274
1702325390906250,-9.600205,1.114239,1.342178,0.6771,0.35326,0.196
