time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702324584101562,-9.614367,1.772848,-0.014969,,,
1702324584109375,-9.605367,0.886375,1.785848,0.11569,0.76804,0.32988
1702324584117187,-9.598367,0.870375,1.783848,0.16569,0.69004,0.39388
1702324584125000,-9.526367,0.874375,1.747848,0.21469,0.63104,0.32888
1702324584132812,-9.502367,0.900375,1.821848,0.16569,0.61304,0.36188
1702324584140625,-9.597367,0.896375,1.871848,0.4431,0.57404,0.44388
1702324584156250,-9.569367,0.908375,1.761848,0.2431,0.66804,0.43988
1702324584164062,-9.569367,0.916375,1.767848,0.10269,0.58404,0.42588
1702324584171875,-9.605367,0.903375,1.810848,0.11869,0.43804,0.44288
1702324584179687,-9.612367,0.910375,1.876848,0.16669,0.48804,0.37788
1702324584203125,-9.629367,0.903375,1.831848,0.9769,0.53404,0.46088
1702324584210937,-9.625367,0.904375,1.831848,0.16769,0.53404,0.44188
1702324584218750,-9.608367,0.901375,1.837848,0.14969,0.57404,0.49188
1702324584226562,-9.597367,0.901375,1.835848,0.16469,0.60604,0.42688
1702324584234375,-9.606367,0.906375,1.837848,0.19769,0.62504,0.41088
1702324584242187,-9.580367,0.899375,1.831848,0.17069,0.67104,0.47188
1702324584250000,-9.571367,0.905375,1.806848,0.8769,0.64904,0.47288
1702324584257812,-9.576367,0.897375,1.846848,0.16769,0.66504,0.42488
1702324584265625,-9.578367,0.901375,1.860848,0.19969,0.58404,0.44188
1702324584273437,-9.583367,0.898375,1.853848,0.16569,0.51204,0.45888
1702324584281250,-9.572367,0.885375,1.837848,0.21369,0.48204,0.42688
1702324584289062,-9.567367,0.883375,1.831848,0.26369,0.46904,0.42688
1702324584296875,-9.581367,0.881375,1.833848,0.27869,0.40404,0.37888
1702324584304687,-9.583367,0.885375,1.826848,0.24669,0.42304,0.32988
1702324584312500,-9.602367,0.885375,1.815848,0.17769,0.43804,0.38188
1702324584320312,-9.616367,0.893375,1.819848,0.25069,0.40404,0.34388
