time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702324818929687,-8.02302,-0.729433,6.17012,,,
1702324818937500,-7.66602,0.834433,6.28112,0.5315,0.6991,0.279175
1702324818945312,-7.54402,0.896433,6.18412,0.3375,0.26691,0.254575
1702324818953125,-7.55602,0.795433,6.3712,0.3795,0.2991,0.217675
1702324818960937,-7.25502,0.794433,5.98112,0.3605,0.39209,0.192075
1702324818968750,-7.11102,0.692433,5.88912,0.4995,0.9709,0.191975
1702324818984375,-7.36902,0.537433,6.2612,0.7455,0.57309,0.152175
1702324818992187,-6.95802,0.550433,6.46812,0.6715,0.165709,0.135175
1702324819000000,-6.42402,0.603433,6.55612,0.10895,0.178309,0.111375
1702324819007812,-6.10602,0.694433,6.85712,0.6795,0.154109,0.104275
1702324819031250,-6.24302,0.858433,6.95912,0.4375,0.143891,0.29675
1702324819039062,-6.56302,0.674433,6.66812,0.4445,0.209191,0.17875
1702324819046875,-6.70002,0.651433,6.48312,0.6505,0.230191,0.11075
1702324819054687,-6.51902,0.725433,6.15712,0.6995,0.258091,0.9175
1702324819062500,-6.41002,0.632433,6.14112,0.11245,0.259391,0.925
1702324819070312,-6.54802,0.486433,6.22712,0.13125,0.235391,0.1125
1702324819078125,-6.61302,0.336433,6.40512,0.14315,0.152891,0.2125
1702324819085937,-6.57202,0.212433,6.53112,0.14885,0.97191,0.3075
1702324819093750,-6.59002,0.79433,6.74312,0.16895,0.62691,0.6375
1702324819101562,-6.61102,0.134433,6.97012,0.17685,0.44891,0.1725
1702324819109375,-6.47102,0.360433,7.7112,0.20215,0.48091,0.10125
1702324819117187,-6.31702,0.428433,7.14112,0.23885,0.99791,0.33425
1702324819125000,-6.22702,0.253433,7.17912,0.24265,0.146091,0.42025
1702324819132812,-6.14302,0.190433,7.26112,0.20375,0.193991,0.37125
1702324819140625,-6.31402,0.56433,7.19512,0.18405,0.244591,0.53425
1702324819148437,-6.31602,0.28433,7.30612,0.16865,0.241291,0.72625
1702324819156250,-6.50002,0.58433,7.23812,0.19915,0.260191,0.103725
1702324819164062,-6.71102,0.97433,7.28812,0.22285,0.249491,0.107325
1702324819171875,-6.80302,0.222433,7.37812,0.21995,0.229391,0.131325
1702324819179687,-6.82902,0.270433,7.44512,0.22445,0.220591,0.132725
1702324819187500,-6.84702,0.167433,7.43812,0.20725,0.225591,0.131025
1702324819195312,-6.87402,0.122567,7.55412,0.19955,0.217891,0.132625
1702324819203125,-6.99502,0.241567,7.64112,0.17285,0.249291,0.119625
1702324819210937,-7.17002,0.249567,7.63012,0.17315,0.293491,0.121625
1702324819218750,-7.47102,0.236567,7.69812,0.16045,0.297991,0.118125
1702324819226562,-7.73602,0.40567,7.74912,0.14775,0.288191,0.113125
1702324819234375,-7.59602,0.136433,7.87112,0.14775,0.271691,0.117725
1702324819242187,-7.62802,0.107433,7.94112,0.14835,0.304691,0.132625
1702324819250000,-7.55502,0.150433,7.93212,0.14085,0.345291,0.140825
1702324819257812,-7.41502,0.34433,7.79212,0.11035,0.436991,0.149325
1702324819265625,-7.60002,0.271567,7.55412,0.6615,0.526291,0.173925
1702324819273437,-7.70102,0.419567,7.42512,0.95,0.563191,0.184525
1702324819281250,-7.75102,0.452567,7.20312,0.4065,0.629491,0.207425
1702324819289062,-7.90602,0.304567,6.91212,0.5905,0.669691,0.221825
1702324819296875,-7.93502,0.154567,6.82612,0.6925,0.686091,0.254225
1702324819304687,-7.89802,0.89567,6.77412,0.8605,0.717191,0.264025
1702324819312500,-7.84102,0.159567,6.70712,0.9045,0.756391,0.265825
1702324819320312,-7.86802,0.308567,6.69312,0.10905,0.799191,0.261125
1702324819328125,-8.16402,0.288567,6.69812,0.12505,0.817091,0.243225
1702324819335937,-8.40902,0.239567,6.76812,0.12235,0.823991,0.215925
1702324819343750,-8.53202,0.194567,6.82612,0.12425,0.850291,0.190225
1702324819351562,-8.76902,0.93567,6.72912,0.12905,0.894791,0.167925
1702324819359375,-8.90402,0.10433,6.68012,0.14215,0.907491,0.143425
1702324819367187,-9.4302,0.185433,6.54012,0.14995,0.928791,0.135425
1702324819375000,-9.11302,0.414433,6.41112,0.13885,0.935291,0.140425
1702324819382812,-9.20902,0.504433,6.38412,0.10865,0.936991,0.158625
1702324819390625,-9.32902,0.438433,6.40912,0.7085,0.925791,0.168725
1702324819398437,-9.39602,0.317433,6.42512,0.5015,0.927491,0.183625
1702324819406250,-9.56802,0.122433,6.44512,0.4715,0.904091,0.186625
1702324819414062,-9.66602,0.118567,6.56712,0.5195,0.873191,0.189525
1702324819421875,-9.64302,0.233567,6.61012,0.7245,0.884791,0.179725
1702324819429687,-9.46302,0.195567,6.51612,0.7555,0.914591,0.168725
1702324819437500,-9.26502,0.68567,6.38512,0.8825,0.970291,0.144725
1702324819445312,-9.9602,0.107433,6.16412,0.8985,1.20991,0.125625
1702324819453125,-8.89702,0.305433,5.86712,0.9595,1.62091,0.121025
1702324819460937,-8.72002,0.443433,5.54012,0.8935,1.76491,0.137325
1702324819468750,-8.52102,0.466433,5.24912,0.9835,1.84291,0.158225
1702324819476562,-8.46102,0.429433,4.95412,0.9615,1.103491,0.184125
1702324819484375,-8.61202,0.290433,4.66412,0.9705,1.97491,0.214925
1702324819492187,-8.65202,0.287433,4.41412,0.10625,1.46491,0.240325
1702324819500000,-8.48002,0.356433,4.34812,0.12075,0.950891,0.260325
1702324819507812,-8.28602,0.419433,4.33912,0.10345,0.864391,0.284225
1702324819515625,-8.20302,0.392433,4.41812,0.7545,0.806791,0.295325
1702324819523437,-8.18102,0.397433,4.55112,0.5215,0.779291,0.292325
1702324819531250,-8.20502,0.432433,4.58312,0.3525,0.793791,0.273125
1702324819539062,-8.21602,0.584433,4.51312,0.1345,0.843091,0.246325
1702324819546875,-8.23402,0.611433,4.34612,0.215,0.911991,0.224325
1702324819554687,-8.22202,0.631433,4.22212,0.1105,0.965591,0.185925
1702324819562500,-8.25202,0.611433,4.8512,0.1575,1.33491,0.157525
1702324819570312,-8.29302,0.575433,3.94512,0.2805,1.99091,0.124225
1702324819578125,-8.36202,0.587433,3.85012,0.5315,1.174091,0.102325
1702324819585937,-8.47102,0.696433,3.75612,0.8765,1.256491,0.72725
1702324819593750,-8.70002,0.980433,3.54812,0.13415,1.362091,0.22025
1702324819601562,-8.99002,-1.368433,3.26412,0.18575,1.453891,0.15475
1702324819609375,-9.35202,-1.700433,2.89312,0.23565,1.504491,0.38875
1702324819617187,-9.79302,-1.822433,2.55312,0.26245,1.516191,0.39975
1702324819625000,-10.25702,-1.594433,2.37712,0.28085,1.433191,0.38675
1702324819632812,-10.78002,-1.98433,2.28512,0.28165,1.283891,0.23675
1702324819640625,-11.44002,0.693433,2.17512,0.25095,1.94591,0.17175
1702324819648437,-12.16702,0.489433,2.29212,0.16985,0.861591,0.10825
1702324819656250,-12.52602,0.401433,2.50812,0.10455,0.688091,0.16925
1702324819664062,-12.51302,0.350433,2.75412,0.7845,0.568391,0.9225
1702324819671875,-12.27102,0.203433,2.76112,0.8135,0.486691,0.18425
1702324819679687,-11.72802,0.27567,2.75912,0.12925,0.427391,0.10325
1702324819687500,-11.1602,0.226567,2.74112,0.15575,0.435791,0.5475
1702324819695312,-10.33302,0.404567,2.64812,0.18735,0.521191,0.22175
1702324819703125,-9.88602,0.556567,2.44812,0.19725,0.618091,0.30975
1702324819710937,-9.73202,0.785567,2.17612,0.19145,0.684791,0.29075
1702324819718750,-9.71602,1.63567,1.92612,0.16065,0.708191,0.14575
1702324819726562,-9.75702,1.212567,1.63312,0.10145,0.703291,0.5725
1702324819734375,-9.69502,1.136567,1.42112,0.6695,0.698391,0.8525
1702324819742187,-9.64002,0.971567,1.20012,0.5285,0.699191,0.17925
1702324819750000,-9.59302,0.817567,1.2012,0.8245,0.678291,0.11725
1702324819757812,-9.60502,0.682567,0.89212,0.13355,0.650591,0.13775
1702324819765625,-9.54802,0.537567,0.84412,0.15275,0.578391,0.44875
1702324819773437,-9.49402,0.368567,0.84712,0.17955,0.495291,0.90375
1702324819781250,-9.53802,0.304567,0.97012,0.21465,0.426691,0.114675
1702324819789062,-9.68702,0.358567,1.22312,0.22765,0.367291,0.142575
1702324819796875,-9.71202,0.494567,1.50712,0.25045,0.329891,0.168375
1702324819804687,-9.63402,0.550567,1.72112,0.26435,0.296091,0.174875
1702324819812500,-9.52202,0.557567,1.95012,0.26375,0.249691,0.181775
1702324819820312,-9.34002,0.451567,2.16612,0.26675,0.270791,0.194575
1702324819828125,-9.13202,0.394567,2.12812,0.24965,0.369291,0.218275
1702324819835937,-9.7502,0.453567,2.8712,0.18565,0.461191,0.239275
1702324819843750,-9.23602,0.400567,2.18912,0.10455,0.487891,0.231875
1702324819851562,-9.38602,0.59567,2.46312,0.4815,0.464691,0.219775
1702324819859375,-9.69002,0.456433,2.69312,0.5285,0.436291,0.205475
1702324819867187,-9.94302,0.734433,2.93212,0.12485,0.404391,0.206375
1702324819875000,-9.77802,0.760433,3.6012,0.16525,0.398891,0.217375
1702324819882812,-9.44102,0.595433,2.86212,0.15135,0.429791,0.215775
1702324819890625,-9.36002,0.259433,2.74212,0.10965,0.465791,0.196575
1702324819898437,-9.37402,0.19567,2.59412,0.1145,0.464491,0.174975
1702324819906250,-9.44302,0.131567,2.43212,0.8575,0.423391,0.158675
1702324819914062,-9.79402,0.16433,2.31912,0.12915,0.400991,0.133275
1702324819921875,-10.21802,0.344433,2.39412,0.10555,0.369591,0.115575
1702324819929687,-10.37202,0.530433,2.47912,0.8215,0.341291,0.109075
1702324819937500,-10.26102,0.585433,2.45912,0.9115,0.331391,0.83375
1702324819945312,-10.18202,0.524433,2.33912,0.13265,0.331791,0.48175
1702324819953125,-9.94702,0.445433,2.22212,0.17165,0.314891,0.27875
1702324819960937,-9.67402,0.306433,2.7412,0.21475,0.318191,0.5625
1702324819968750,-9.61002,0.147433,1.90512,0.24555,0.324891,0.31225
1702324819976562,-9.71602,0.60567,1.81712,0.25495,0.326391,0.34325
1702324819984375,-9.90302,0.215567,1.72312,0.23185,0.320291,0.7125
1702324819992187,-10.2302,0.270567,1.56312,0.19785,0.325191,0.16675
1702324820000000,-10.6702,0.186567,1.34912,0.13755,0.308891,0.50075
1702324820007812,-9.94502,0.7567,1.13012,0.6315,0.325391,0.97575
1702324820015625,-9.82902,0.180433,0.86712,0.55,0.336891,0.132375
1702324820023437,-9.72802,0.361433,0.68212,0.5995,0.338291,0.138175
1702324820031250,-9.67802,0.513433,0.53512,0.9135,0.328291,0.131475
1702324820039062,-9.75402,0.544433,0.47412,0.11125,0.285291,0.131575
1702324820046875,-9.85802,0.508433,0.50812,0.11885,0.208691,0.127175
1702324820054687,-9.86702,0.472433,0.59212,0.11375,0.154491,0.125975
1702324820062500,-9.74202,0.407433,0.67712,0.12785,0.116591,0.113275
1702324820070312,-9.60602,0.374433,0.76512,0.14375,0.95491,0.96975
1702324820078125,-9.52402,0.280433,0.88212,0.14075,0.90191,0.85875
1702324820085937,-9.55802,0.260433,0.93012,0.14255,0.90791,0.80775
1702324820093750,-9.65502,0.260433,0.92512,0.14115,0.105291,0.71075
1702324820101562,-9.75102,0.316433,0.90012,0.15555,0.114991,0.64375
1702324820109375,-9.80702,0.462433,0.74512,0.16965,0.139191,0.65775
1702324820117187,-9.88402,0.558433,0.62812,0.19165,0.123291,0.63875
1702324820125000,-9.90402,0.560433,0.70412,0.20685,0.90591,0.76875
1702324820132812,-9.98702,0.486433,0.88412,0.19565,0.57791,0.78875
1702324820140625,-10.3202,0.325433,1.24312,0.18265,0.2191,0.81075
1702324820148437,-10.2402,0.223433,1.67112,0.14615,0.51509,0.89875
1702324820156250,-9.98902,0.159433,2.7612,0.10205,0.74609,0.87375
1702324820164062,-9.77702,0.65433,2.32212,0.7585,0.56509,0.72975
1702324820171875,-9.45102,0.94433,2.32612,0.4975,0.5491,0.66375
1702324820179687,-9.27202,0.175433,2.17312,0.5385,0.91591,0.55775
1702324820187500,-9.39502,0.226433,1.97712,0.6855,0.153591,0.45475
1702324820195312,-9.62502,0.305433,1.89412,0.9235,0.154791,0.27475
1702324820203125,-9.87502,0.341433,1.99712,0.12545,0.140391,0.22275
1702324820210937,-9.93202,0.371433,2.13912,0.14375,0.130191,0.35175
1702324820218750,-9.67202,0.452433,2.29712,0.16685,0.123391,0.52775
1702324820226562,-9.44902,0.496433,2.23112,0.17355,0.177691,0.52275
1702324820234375,-9.27102,0.556433,2.6712,0.19595,0.241391,0.46775
1702324820242187,-9.22302,0.575433,1.82812,0.19505,0.281991,0.25475
1702324820250000,-9.30102,0.532433,1.61012,0.19565,0.305791,0.15375
1702324820257812,-9.53002,0.486433,1.38512,0.18035,0.305291,0.7025
1702324820265625,-9.85502,0.453433,1.14612,0.16035,0.297791,0.19825
1702324820273437,-10.11302,0.305433,0.93412,0.13365,0.266391,0.33725
1702324820281250,-10.23802,0.130433,0.73212,0.11015,0.217391,0.46125
1702324820289062,-10.22302,0.75567,0.60812,0.8955,0.176191,0.53525
1702324820296875,-10.10302,0.313567,0.61512,0.5375,0.148291,0.73925
1702324820304687,-9.91002,0.509567,0.66012,0.985,0.143091,0.78225
1702324820312500,-9.69702,0.663567,0.72512,0.1505,0.156391,0.82925
1702324820320312,-9.49602,0.753567,0.75212,0.1985,0.162991,0.76425
1702324820328125,-9.36102,0.773567,0.79312,0.85,0.195791,0.70425
1702324820335937,-9.33802,0.718567,0.68512,0.1325,0.238391,0.58025
1702324820343750,-9.46002,0.595567,0.47512,0.215,0.248491,0.45025
1702324820351562,-9.64702,0.334567,0.27012,0.1085,0.231991,0.31825
1702324820359375,-10.1802,0.105567,0.8988,0.3295,0.225591,0.23425
1702324820367187,-10.27702,0.50433,0.52288,0.5095,0.130791,0.17725
1702324820375000,-10.19402,0.147433,0.73888,0.9315,0.14909,0.6475
1702324820382812,-10.7502,0.264433,0.72588,0.12265,0.144509,0.20775
1702324820390625,-10.6302,0.175433,0.63488,0.15945,0.190009,0.45775
1702324820398437,-10.13502,0.113567,0.54488,0.23565,0.250409,0.76175
1702324820406250,-10.17402,0.277567,0.38088,0.33525,0.383909,0.79775
1702324820414062,-10.22202,0.19567,0.20512,0.36745,0.578709,0.58875
1702324820421875,-10.31402,0.537433,1.15712,0.30705,0.724709,0.43175
1702324820429687,-10.35202,-1.32433,2.18212,0.16745,0.707209,0.41475
1702324820437500,-10.33702,-1.375433,2.65512,0.4775,0.579809,0.55375
1702324820445312,-10.24602,-1.445433,2.66112,0.945,0.442609,0.57075
1702324820453125,-9.99702,-1.314433,2.36412,0.1435,0.350509,0.30675
1702324820460937,-9.50702,0.998433,1.94112,0.8255,0.288709,0.5275
1702324820468750,-8.95602,0.560433,1.50912,0.14895,0.230709,0.17225
1702324820476562,-8.71902,0.178433,1.34212,0.18325,0.206209,0.18625
1702324820484375,-8.97502,0.65433,1.49812,0.15815,0.175109,0.6225
1702324820492187,-9.36202,0.163433,1.81712,0.8475,0.129509,0.16975
1702324820500000,-9.50702,0.242433,1.94812,0.3285,0.71109,0.22475
1702324820507812,-9.44602,0.305433,1.80112,0.3425,0.29809,0.28575
1702324820515625,-9.41402,0.293433,1.54712,0.4955,0.12591,0.23675
1702324820523437,-9.39902,0.235433,1.38712,0.6025,0.28791,0.15575
1702324820531250,-9.32002,0.153433,1.38712,0.3665,0.29491,0.20075
1702324820539062,-9.30702,0.99433,1.49112,0.215,0.17591,0.26275
1702324820546875,-9.38502,0.147433,1.70912,0.4435,0.25691,0.35375
1702324820554687,-9.43402,0.213433,1.97912,0.4925,0.35891,0.35175
1702324820562500,-9.36602,0.243433,2.8112,0.4355,0.80291,0.25175
1702324820570312,-9.18602,0.239433,2.11512,0.3475,0.125791,0.5575
1702324820578125,-9.16102,0.228433,2.1812,0.1675,0.197391,0.14025
1702324820585937,-9.26002,0.231433,1.85812,0.2085,0.277391,0.37225
1702324820593750,-9.40402,0.253433,1.63512,0.1225,0.331791,0.53825
1702324820601562,-9.55902,0.249433,1.36512,0.1265,0.349891,0.65325
1702324820609375,-9.65302,0.289433,0.95912,0.925,0.321691,0.68225
1702324820617187,-9.72002,0.302433,0.66612,0.1485,0.231891,0.67325
1702324820625000,-9.80802,0.250433,0.61912,0.3105,0.137191,0.69725
1702324820632812,-9.97202,0.123433,0.67112,0.2985,0.89491,0.66125
1702324820640625,-10.14602,0.60433,0.79912,0.2725,0.38591,0.59225
1702324820648437,-10.24302,0.61433,0.91412,0.1545,0.8609,0.38125
1702324820656250,-10.23302,0.123433,1.412,0.295,0.44609,0.29925
1702324820664062,-10.11402,0.236433,1.4512,0.1845,0.43209,0.20325
