time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702324584929687,-8.764702,-0.080765,4.327,,,
1702324584937500,-8.746702,0.60765,4.336,0.19646,0.40201,0.13949
1702324584945312,-8.742702,0.51765,4.334,0.11846,0.41701,0.17149
1702324584953125,-8.719702,0.62765,4.332,0.19146,0.42001,0.17449
1702324584960937,-8.726702,0.58765,4.341,0.22646,0.38701,0.7549
1702324584968750,-8.733702,0.53765,4.327,0.14046,0.40701,0.11249
1702324584984375,-8.832702,0.59765,4.329,0.14946,0.43501,0.9149
1702324584992187,-8.868702,0.60765,4.302,0.16046,0.56801,0.11049
1702324585000000,-8.894702,0.55765,4.318,0.13846,0.65301,0.9849
1702324585007812,-8.919702,0.48765,4.305,0.14246,0.60201,0.9549
1702324585031250,-8.942702,0.50765,4.212,0.754,0.74501,0.9449
1702324585039062,-8.924702,0.52765,4.201,0.1554,0.81401,0.13149
1702324585046875,-8.865702,0.51765,4.19,0.146,0.84601,0.11449
1702324585054687,-8.816702,0.61765,4.203,0.3154,0.86301,0.9949
1702324585062500,-8.769702,0.69765,4.23,0.854,0.76101,0.14349
1702324585070312,-8.714702,0.69765,4.226,0.346,0.69901,0.9749
1702324585078125,-8.674702,0.83765,4.246,0.1554,0.68301,0.13049
1702324585085937,-8.667702,0.94765,4.28,0.3546,0.58301,0.19249
1702324585093750,-8.660702,0.97765,4.28,0.9846,0.50101,0.19049
1702324585101562,-8.681702,0.92765,4.275,0.954,0.53201,0.20749
1702324585109375,-8.697702,0.70765,4.284,0.1246,0.41601,0.10749
1702324585117187,-8.726702,0.51765,4.302,0.3346,0.42201,0.6449
1702324585125000,-8.739702,0.51765,4.305,0.5046,0.32301,0.12749
1702324585132812,-8.760702,0.49765,4.278,0.154,0.41501,0.10649
1702324585140625,-8.769702,0.71765,4.284,0.2646,0.36801,0.10749
1702324585148437,-8.786702,0.70765,4.275,0.4946,0.32301,0.15949
1702324585156250,-8.791702,0.88765,4.264,0.3946,0.27201,0.7649
1702324585164062,-8.796702,0.84765,4.26,0.3146,0.21701,0.20049
1702324585171875,-8.816702,0.65765,4.253,0.16046,0.17601,0.14149
1702324585179687,-8.823702,0.44765,4.255,0.10846,0.20201,0.16849
1702324585187500,-8.832702,0.48765,4.266,0.21546,0.12301,0.13649
1702324585195312,-8.827702,0.46765,4.266,0.15246,0.17201,0.13749
1702324585203125,-8.816702,0.45765,4.278,0.9446,0.19301,0.20749
1702324585210937,-8.811702,0.59765,4.287,0.17646,0.10901,0.23649
1702324585218750,-8.780702,0.66765,4.293,0.23146,0.13801,0.19949
1702324585226562,-8.757702,0.71765,4.316,0.19346,0.6001,0.20349
1702324585234375,-8.735702,0.73765,4.354,0.19746,0.2501,0.20149
1702324585242187,-8.717702,0.71765,4.37,0.19646,0.9101,0.20149
1702324585250000,-8.724702,0.80765,4.379,0.26346,0.2599,0.23049
1702324585257812,-8.715702,0.76765,4.399,0.21946,0.2201,0.18249
1702324585265625,-8.726702,0.83765,4.424,0.26346,0.2499,0.15049
1702324585273437,-8.757702,0.77765,4.408,0.19846,0.4201,0.15249
1702324585281250,-8.764702,0.62765,4.374,0.19746,0.14001,0.15349
1702324585289062,-8.796702,0.37765,4.35,0.20146,0.10501,0.13549
1702324585296875,-8.800702,0.34765,4.327,0.26746,0.12801,0.17249
1702324585304687,-8.807702,0.34765,4.318,0.17646,0.11001,0.12449
1702324585312500,-8.794702,0.39765,4.336,0.24546,0.10601,0.20049
1702324585320312,-8.794702,0.39765,4.336,0.22746,0.12301,0.23449
1702324585328125,-8.798702,0.39765,4.323,0.24546,0.10601,0.21649
1702324585335937,-8.834702,0.70765,4.287,0.26246,0.9001,0.15149
1702324585343750,-8.867702,0.80765,4.278,0.21346,0.12401,0.12149
1702324585351562,-8.883702,0.69765,4.289,0.24146,0.27201,0.18749
1702324585359375,-8.903702,0.73765,4.3,0.20746,0.29101,0.9249
1702324585367187,-8.890702,0.62765,4.282,0.18246,0.33501,0.17049
1702324585375000,-8.870702,0.45765,4.284,0.24246,0.33601,0.20349
1702324585382812,-8.854702,0.36765,4.302,0.25146,0.32301,0.22249
1702324585390625,-8.816702,0.30765,4.298,0.23846,0.38801,0.18949
1702324585398437,-8.789702,0.37765,4.298,0.23746,0.37101,0.23749
1702324585406250,-8.764702,0.51765,4.271,0.25746,0.38601,0.21949
1702324585414062,-8.766702,0.71765,4.255,0.22846,0.36801,0.20249
1702324585421875,-8.775702,0.68765,4.284,0.20946,0.38701,0.17249
1702324585429687,-8.793702,0.70765,4.291,0.20746,0.37101,0.18949
1702324585437500,-8.800702,0.82765,4.262,0.26146,0.38401,0.18549
1702324585445312,-8.797702,0.78765,4.271,0.18646,0.35801,0.14449
1702324585453125,-8.800702,0.64765,4.282,0.16346,0.36901,0.20449
1702324585460937,-8.811702,0.61765,4.289,0.23346,0.39101,0.12749
1702324585468750,-8.832702,0.61765,4.28,0.22946,0.41601,0.20149
1702324585476562,-8.847702,0.65765,4.282,0.24146,0.37001,0.13949
1702324585484375,-8.863702,0.78765,4.278,0.26046,0.41801,0.12149
1702324585492187,-8.863702,0.85765,4.273,0.19846,0.43401,0.9049
1702324585500000,-8.858702,0.83765,4.253,0.11746,0.43501,0.12449
1702324585507812,-8.829702,0.76765,4.244,0.6946,0.48501,0.9349
1702324585515625,-8.811702,0.72765,4.251,0.8546,0.46701,0.14149
1702324585523437,-8.793702,0.64765,4.239,0.12146,0.41601,0.13849
1702324585531250,-8.782702,0.62765,4.246,0.18146,0.38501,0.17049
1702324585539062,-8.758702,0.49765,4.251,0.17846,0.37001,0.17249
1702324585546875,-8.744702,0.53765,4.28,0.4646,0.38901,0.19349
1702324585554687,-8.737702,0.53765,4.291,0.16146,0.33701,0.20549
1702324585562500,-8.744702,0.61765,4.298,0.10946,0.28301,0.18449
1702324585570312,-8.753702,0.78765,4.289,0.10746,0.31701,0.16949
1702324585578125,-8.791702,0.75765,4.28,0.17746,0.25501,0.23649
1702324585585937,-8.816702,0.79765,4.282,0.846,0.35301,0.15749
1702324585593750,-8.831702,0.81765,4.284,0.4246,0.28501,0.20349
1702324585601562,-8.834702,0.72765,4.278,0.8446,0.27201,0.20549
1702324585609375,-8.836702,0.70765,4.271,0.7246,0.28701,0.10749
1702324585617187,-8.827702,0.70765,4.269,0.11546,0.24001,0.10849
1702324585625000,-8.816702,0.75765,4.264,0.9146,0.26901,0.13749
1702324585632812,-8.807702,0.77765,4.275,0.4446,0.31701,0.18649
1702324585640625,-8.798702,0.86765,4.262,0.3446,0.16801,0.15049
1702324585648437,-8.797702,0.104765,4.266,0.9046,0.18701,0.21849
