time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1698343653875000,-8.832681,1.461343,-3.967082,-0.036091,,
1698343653882812,-8.825681,1.459343,-3.951082,0.67253,0.34391,0.5867
1698343653890625,-8.830681,1.454343,-3.951082,0.70153,0.34491,0.9167
1698343653898437,-8.836681,1.466343,-3.949082,0.74753,0.36291,0.7567
1698343653906250,-8.823681,1.463343,-3.958082,0.71853,0.34391,0.9067
1698343653914062,-8.830681,1.477343,-3.967082,0.76053,0.43191,0.14167
1698343653929687,-8.834681,1.466343,-3.962082,0.74553,0.35291,0.7767
1698343653937500,-8.828681,1.479343,-3.960082,0.70253,0.40891,0.9067
1698343653945312,-8.819681,1.479343,-3.962082,0.79553,0.28291,0.5867
1698343653953125,-8.819681,1.483343,-3.944082,0.74053,0.29091,0.7167
1698343653976562,-8.821681,1.490343,-3.935082,0.74853,0.23191,0.7467
1698343653984375,-8.823681,1.490343,-3.947082,0.68553,0.17191,0.2867
1698343653992187,-8.819681,1.485343,-3.944082,0.74753,0.23391,0.10767
1698343654000000,-8.819681,1.488343,-3.935082,0.76353,0.20091,0.7467
1698343654007812,-8.823681,1.481343,-3.940082,0.86153,0.9791,0.7067
1698343654015625,-8.825681,1.479343,-3.938082,0.89153,0.13291,0.5567
1698343654023437,-8.828681,1.483343,-3.938082,0.74953,0.10091,0.7367
1698343654031250,-8.821681,1.499343,-3.924082,0.82953,0.13291,0.3967
1698343654039062,-8.823681,1.501343,-3.935082,0.76353,0.24791,0.10667
1698343654046875,-8.819681,1.507343,-3.935082,0.73553,0.22891,0.7367
1698343654054687,-8.826681,1.514343,-3.920082,0.78253,0.32891,0.2233
1698343654062500,-8.824681,1.530343,-3.917082,0.70253,0.36191,0.2667
1698343654070312,-8.824681,1.530343,-3.917082,0.73353,0.36491,0.3633
1698343654078125,-8.817681,1.536343,-3.922082,0.68753,0.34491,0.533
1698343654085937,-8.819681,1.525343,-3.926082,0.67553,0.35891,0.633
1698343654093750,-8.811681,1.541343,-3.931082,0.67053,0.34691,0.2767
1698343654101562,-8.810681,1.536343,-3.944082,0.67153,0.31391,0.1167
1698343654109375,-8.806681,1.529343,-3.937082,0.67453,0.32791,0.2233
1698343654117187,-8.808681,1.527343,-3.924082,0.67553,0.34391,0.7033
1698343654125000,-8.810681,1.525343,-3.931082,0.68653,0.35191,0.6733
1698343654132812,-8.817681,1.530343,-3.933082,0.66953,0.36791,0.1833
1698343654140625,-8.819681,1.519343,-3.940082,0.63853,0.32091,0.3333
1698343654148437,-8.833681,1.514343,-3.944082,0.68653,0.33191,0.2033
1698343654156250,-8.835681,1.517343,-3.929082,0.63753,0.30491,0.1733
1698343654164062,-8.840681,1.516343,-3.919082,0.67353,0.31091,0.2667
1698343654171875,-8.844681,1.514343,-3.942082,0.67053,0.32891,0.4367
1698343654179687,-8.828681,1.496343,-3.958082,0.69353,0.27591,0.867
1698343654187500,-8.841681,1.492343,-3.958082,0.70253,0.24891,0.1067
1698343654195312,-8.837681,1.479343,-3.924082,0.67353,0.29491,0.2567
1698343654203125,-8.828681,1.490343,-3.922082,0.68953,0.31091,0.633
1698343654210937,-8.819681,1.488343,-3.929082,0.66953,0.26791,0.2867
