time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694787263140625,-8.584591,4.914109,-0.018262,,,
1694787263148437,-8.573591,0.407966,4.907109,0.21462,0.47262,0.51471
1694787263156250,-8.548591,0.413966,4.910109,0.22862,0.44162,0.48371
1694787263164062,-8.537591,0.425966,4.903109,0.16762,0.37962,0.53071
1694787263171875,-8.547591,0.433966,4.901109,0.24362,0.36162,0.48371
1694787263179687,-8.542591,0.451966,4.892109,0.26362,0.45762,0.53071
1694787263195312,-8.556591,0.471966,4.905109,0.20062,0.39562,0.54671
1694787263203125,-8.565591,0.471966,4.896109,0.25762,0.45462,0.53271
1694787263210937,-8.590591,0.473966,4.896109,0.25762,0.43762,0.62871
1694787263218750,-8.605591,0.485966,4.903109,0.24662,0.45662,0.57971
1694787263242187,-8.624591,0.505966,4.930109,0.24362,0.54762,0.65971
1694787263250000,-8.617591,0.496966,4.928109,0.25862,0.49962,0.70871
1694787263257812,-8.608591,0.496966,4.939109,0.24762,0.59662,0.65871
1694787263265625,-8.582591,0.504966,4.953109,0.29062,0.70362,0.66071
1694787263273437,-8.581591,0.500966,4.953109,0.30762,0.71862,0.70771
1694787263281250,-8.562591,0.506966,4.964109,0.35362,0.68762,0.64471
1694787263289062,-8.559591,0.501966,4.982109,0.36962,0.70262,0.64471
1694787263296875,-8.548591,0.499966,4.975109,0.38962,0.70462,0.64371
1694787263304687,-8.541591,0.506966,4.984109,0.48762,0.68962,0.65971
1694787263312500,-8.539591,0.506966,4.991109,0.42062,0.73562,0.62771
1694787263320312,-8.539591,0.495966,4.995109,0.50262,0.75162,0.69171
1694787263328125,-8.539591,0.500966,5.13109,0.45562,0.75162,0.67571
1694787263335937,-8.554591,0.506966,5.18109,0.43762,0.87562,0.69171
1694787263343750,-8.570591,0.506966,5.18109,0.48662,0.79762,0.69171
1694787263351562,-8.581591,0.509966,5.7109,0.52062,0.90862,0.67571
1694787263359375,-8.575591,0.511966,5.45109,0.45362,0.101662,0.70771
1694787263367187,-8.586591,0.507966,5.70109,0.40362,0.93862,0.64371
1694787263375000,-8.579591,0.503966,5.77109,0.53762,0.95562,0.67471
1694787263382812,-8.574591,0.502966,5.77109,0.50462,0.93962,0.69171
1694787263390625,-8.568591,0.489966,5.79109,0.51762,0.101662,0.70771
