time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696781866476562,-9.831388,-1.745525,-0.158674,,,
1696781866484375,-9.774388,-1.800525,0.480839,0.54406,0.155574,0.399462
1696781866492187,-9.733388,-1.834525,0.483839,0.39006,0.151974,0.405762
1696781866500000,-9.671388,-1.881525,0.508839,0.28206,0.156474,0.404062
1696781866507812,-9.616388,-1.929525,0.517839,0.8506,0.144374,0.402562
1696781866515625,-9.622388,-1.991525,0.504839,0.5094,0.140574,0.399462
1696781866531250,-9.589388,-2.38525,0.518839,0.29294,0.112374,0.384262
1696781866539062,-9.593388,-2.71525,0.518839,0.48894,0.95974,0.370362
1696781866546875,-9.632388,-2.84525,0.504839,0.60594,0.80274,0.354862
1696781866554687,-9.713388,-2.81525,0.490839,0.64894,0.67974,0.344062
1696781866578125,-9.796388,-2.156525,0.452839,0.82394,0.49374,0.305062
1696781866585937,-9.819388,-2.171525,0.433839,0.94294,0.38274,0.289562
1696781866593750,-9.850388,-2.173525,0.397839,0.100194,0.39674,0.283162
1696781866601562,-9.868388,-2.177525,0.372839,0.98794,0.51074,0.276762
1696781866609375,-9.909388,-2.192525,0.370839,0.99894,0.55974,0.263962
1696781866617187,-9.918388,-2.201525,0.365839,0.102994,0.60374,0.256062
1696781866625000,-9.856388,-2.217525,0.352839,0.104394,0.65074,0.248062
1696781866632812,-9.809388,-2.270525,0.342839,0.100794,0.53174,0.232562
1696781866640625,-9.801388,-2.305525,0.324839,0.97794,0.47474,0.224962
1696781866648437,-9.776388,-2.314525,0.345839,0.94594,0.38774,0.215662
1696781866656250,-9.731388,-2.322525,0.347839,0.89394,0.25474,0.203362
1696781866664062,-9.665388,-2.345525,0.352839,0.77294,0.18374,0.195762
1696781866671875,-9.678388,-2.339525,0.309839,0.72894,0.426,0.197962
1696781866679687,-9.762388,-2.312525,0.270839,0.73994,0.12826,0.180862
1696781866687500,-9.733388,-2.297525,0.284839,0.72194,0.11526,0.166662
1696781866695312,-9.665388,-2.324525,0.279839,0.73494,0.18726,0.155862
1696781866703125,-9.603388,-2.342525,0.225839,0.61094,0.29226,0.143662
1696781866710937,-9.602388,-2.371525,0.120839,0.47294,0.51426,0.136462
1696781866718750,-9.669388,-2.373525,0.29839,0.36094,0.55726,0.130062
1696781866726562,-9.706388,-2.341525,0.22839,0.19094,0.57726,0.114562
1696781866734375,-9.697388,-2.326525,0.54839,0.25194,0.62626,0.119362
1696781866742187,-9.724388,-2.317525,0.38839,0.6694,0.57526,0.109962
1696781866750000,-9.765388,-2.264525,0.6839,0.2206,0.59426,0.110062
1696781866757812,-9.791388,-2.213525,0.41161,0.806,0.44126,0.108162
1696781866765625,-9.764388,-2.211525,0.39161,0.4094,0.27526,0.109362
1696781866773437,-9.709388,-2.222525,0.2161,0.10394,0.12126,0.120062
1696781866781250,-9.659388,-2.275525,0.14161,0.8794,0.5126,0.121362
1696781866789062,-9.544388,-2.354525,0.64161,0.2894,0.11526,0.129462
1696781866796875,-9.483388,-2.408525,0.120161,0.1606,0.9626,0.132562
1696781866804687,-9.567388,-2.444525,0.166161,0.2106,0.25826,0.131162
1696781866812500,-9.682388,-2.433525,0.146161,0.24606,0.21926,0.140762
1696781866820312,-9.777388,-2.436525,0.52161,0.10706,0.10126,0.148262
1696781866828125,-9.902388,-2.417525,0.0,0.194,0.1926,0.152762
1696781866835937,-9.963388,-2.389525,0.74839,0.2506,0.31874,0.156762
1696781866843750,-9.895388,-2.413525,0.124839,0.11194,0.50274,0.156262
1696781866851562,-9.808388,-2.438525,0.120839,0.31194,0.52874,0.154562
1696781866859375,-9.737388,-2.522525,0.161839,0.40294,0.72674,0.147762
1696781866867187,-9.612388,-2.559525,0.177839,0.67394,0.68474,0.136662
1696781866875000,-9.594388,-2.582525,0.157839,0.68694,0.64574,0.125762
1696781866882812,-9.503388,-2.628525,0.166839,0.65194,0.65774,0.103662
1696781866890625,-9.421388,-2.671525,0.148839,0.72494,0.56274,0.81862
1696781866898437,-9.404388,-2.702525,0.100839,0.73894,0.47074,0.69562
1696781866906250,-9.440388,-2.703525,0.109839,0.70794,0.46074,0.54062
1696781866914062,-9.556388,-2.655525,0.111839,0.70494,0.52674,0.44362
1696781866921875,-9.586388,-2.651525,0.148839,0.71894,0.56274,0.42662
1696781866929687,-9.604388,-2.655525,0.152839,0.70494,0.76274,0.39062
1696781866937500,-9.649388,-2.658525,0.120839,0.71994,0.69174,0.34562
1696781866945312,-9.690388,-2.644525,0.114839,0.70594,0.84474,0.38962
1696781866953125,-9.751388,-2.658525,0.132839,0.88894,0.93374,0.51162
1696781866960937,-9.808388,-2.662525,0.182839,0.87694,0.114074,0.63262
1696781866968750,-9.862388,-2.670525,0.216839,0.94094,0.131174,0.73862
1696781866976562,-9.857388,-2.699525,0.216839,0.96094,0.143474,0.90862
1696781866984375,-9.821388,-2.731525,0.241839,0.102294,0.157674,0.103062
1696781866992187,-9.795388,-2.762525,0.273839,0.110194,0.170674,0.105962
1696781867000000,-9.756388,-2.791525,0.301839,0.119794,0.182174,0.113562
1696781867007812,-9.709388,-2.817525,0.351839,0.125594,0.201074,0.109862
1696781867015625,-9.677388,-2.825525,0.389839,0.123894,0.197674,0.106762
1696781867023437,-9.665388,-2.831525,0.424839,0.134594,0.195074,0.95762
1696781867031250,-9.629388,-2.834525,0.455839,0.148294,0.196174,0.92562
1696781867039062,-9.570388,-2.857525,0.474839,0.149394,0.187674,0.80062
1696781867046875,-9.531388,-2.875525,0.497839,0.164794,0.183474,0.75462
1696781867054687,-9.512388,-2.891525,0.499839,0.170794,0.171474,0.74162
1696781867062500,-9.501388,-2.895525,0.504839,0.176694,0.155774,0.65062
1696781867070312,-9.501388,-2.918525,0.499839,0.181094,0.145874,0.68262
1696781867078125,-9.498388,-2.927525,0.485839,0.186994,0.121674,0.57762
1696781867085937,-9.558388,-2.913525,0.481839,0.185094,0.104974,0.53362
1696781867093750,-9.621388,-2.881525,0.471839,0.187994,0.100974,0.42462
1696781867101562,-9.634388,-2.907525,0.474839,0.195594,0.98274,0.30062
1696781867109375,-9.603388,-2.953525,0.435839,0.191894,0.81874,0.20762
1696781867117187,-9.579388,-2.977525,0.397839,0.194894,0.66974,0.738
1696781867125000,-9.572388,-2.959525,0.342839,0.182394,0.56574,0.12938
1696781867132812,-9.607388,-2.948525,0.271839,0.166594,0.46674,0.26938
1696781867140625,-9.596388,-2.911525,0.212839,0.166494,0.37374,0.42338
1696781867148437,-9.551388,-2.877525,0.178839,0.152494,0.22474,0.48338
1696781867156250,-9.528388,-2.819525,0.141839,0.135094,0.10674,0.68438
1696781867164062,-9.542388,-2.756525,0.86839,0.108994,0.2374,0.75938
1696781867171875,-9.497388,-2.692525,0.34839,0.94994,0.17226,0.102038
1696781867179687,-9.466388,-2.643525,0.9161,0.83794,0.17426,0.120838
1696781867187500,-9.536388,-2.540525,0.68161,0.58894,0.24726,0.147238
1696781867195312,-9.644388,-2.447525,0.102161,0.43294,0.24826,0.162938
1696781867203125,-9.624388,-2.405525,0.123161,0.41694,0.8326,0.174238
1696781867210937,-9.664388,-2.372525,0.134161,0.38994,0.2574,0.180538
1696781867218750,-9.786388,-2.343525,0.130161,0.20294,0.5574,0.177638
1696781867226562,-9.860388,-2.297525,0.87161,0.14894,0.19774,0.154238
1696781867234375,-9.879388,-2.297525,0.55161,0.10494,0.53674,0.150138
1696781867242187,-9.830388,-2.340525,0.18161,0.12494,0.59374,0.129838
1696781867250000,-9.721388,-2.410525,0.17839,0.19194,0.102274,0.105738
1696781867257812,-9.684388,-2.429525,0.60839,0.5894,0.102074,0.78938
1696781867265625,-9.716388,-2.413525,0.88839,0.2906,0.112574,0.66438
1696781867273437,-9.757388,-2.381525,0.145839,0.1794,0.121274,0.58838
1696781867281250,-9.753388,-2.386525,0.236839,0.1106,0.145574,0.50038
1696781867289062,-9.701388,-2.385525,0.336839,0.3806,0.158974,0.47038
1696781867296875,-9.678388,-2.347525,0.406839,0.2306,0.163874,0.48738
1696781867304687,-9.660388,-2.314525,0.459839,0.606,0.175474,0.47338
1696781867312500,-9.574388,-2.333525,0.486839,0.16394,0.205274,0.49738
1696781867320312,-9.483388,-2.360525,0.539839,0.25594,0.209774,0.52938
1696781867328125,-9.424388,-2.368525,0.596839,0.39294,0.221574,0.51738
1696781867335937,-9.388388,-2.369525,0.641839,0.43694,0.227974,0.61438
1696781867343750,-9.434388,-2.374525,0.680839,0.54094,0.241274,0.68138
1696781867351562,-9.567388,-2.325525,0.734839,0.54294,0.254074,0.76138
