time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696783679507812,-9.176187,3.841902,-0.68683,,,
1696783679515625,-9.146187,3.805902,0.69083,0.44234,0.53761,0.75146
1696783679523437,-9.145187,3.792902,0.67783,0.39634,0.52361,0.73446
1696783679531250,-9.178187,3.768902,0.68483,0.45734,0.54061,0.73346
1696783679539062,-9.174187,3.766902,0.70083,0.42634,0.50361,0.67246
1696783679546875,-9.181187,3.766902,0.70683,0.39534,0.48761,0.64046
1696783679562500,-9.192187,3.760902,0.71583,0.36534,0.53761,0.65646
1696783679570312,-9.212187,3.756902,0.73483,0.36434,0.62061,0.60746
1696783679578125,-9.212187,3.758902,0.73883,0.41034,0.63561,0.60746
1696783679585937,-9.209187,3.743902,0.74383,0.36534,0.68561,0.62246
1696783679609375,-9.212187,3.771902,0.74583,0.34934,0.68661,0.57446
1696783679617187,-9.215187,3.785902,0.73683,0.36534,0.73861,0.60446
1696783679625000,-9.232187,3.788902,0.72783,0.35134,0.77261,0.68346
1696783679632812,-9.219187,3.789902,0.74583,0.41234,0.72461,0.71546
1696783679640625,-9.213187,3.800902,0.75283,0.32134,0.72761,0.73146
1696783679648437,-9.201187,3.816902,0.72583,0.30734,0.77761,0.76246
1696783679656250,-9.181187,3.815902,0.69783,0.36934,0.76261,0.82446
1696783679664062,-9.150187,3.821902,0.69183,0.38334,0.72761,0.76146
1696783679671875,-9.140187,3.793902,0.69383,0.48934,0.70661,0.76246
1696783679679687,-9.172187,3.784902,0.67783,0.51934,0.63861,0.73146
1696783679687500,-9.196187,3.789902,0.68683,0.58034,0.56961,0.74946
1696783679695312,-9.212187,3.771902,0.69583,0.65634,0.55261,0.73246
1696783679703125,-9.212187,3.742902,0.68483,0.64134,0.55261,0.74846
1696783679710937,-9.192187,3.724902,0.67783,0.65534,0.61861,0.66746
1696783679718750,-9.182187,3.690902,0.68883,0.64034,0.53761,0.70046
1696783679726562,-9.180187,3.665902,0.69583,0.65434,0.45161,0.65446
1696783679734375,-9.197187,3.626902,0.68683,0.65434,0.48061,0.63946
1696783679742187,-9.224187,3.601902,0.69083,0.66734,0.46161,0.52846
1696783679750000,-9.253187,3.589902,0.71883,0.68234,0.42761,0.52946
1696783679757812,-9.267187,3.580902,0.72783,0.63634,0.44361,0.49846
1696783679765625,-9.267187,3.568902,0.69983,0.69634,0.42661,0.48146
1696783679773437,-9.278187,3.576902,0.68883,0.66634,0.47361,0.46646
1696783679781250,-9.279187,3.552902,0.70683,0.63434,0.41961,0.37346
1696783679789062,-9.261187,3.545902,0.72983,0.64834,0.55161,0.30746
1696783679796875,-9.260187,3.573902,0.71383,0.64634,0.46461,0.21446
1696783679804687,-9.287187,3.578902,0.72083,0.63234,0.51661,0.22946
1696783679812500,-9.269187,3.576902,0.73883,0.69134,0.47961,0.16646
1696783679820312,-9.222187,3.581902,0.73483,0.67634,0.49761,0.13346
1696783679828125,-9.181187,3.601902,0.69383,0.70534,0.52761,0.6946
1696783679835937,-9.165187,3.612902,0.68183,0.73434,0.53661,0.5554
1696783679843750,-9.176187,3.617902,0.68883,0.74834,0.49961,0.11654
1696783679851562,-9.175187,3.618902,0.69383,0.71634,0.48361,0.19654
1696783679859375,-9.188187,3.631902,0.69283,0.73034,0.44461,0.24254
1696783679867187,-9.228187,3.627902,0.71583,0.68534,0.36261,0.17654
1696783679875000,-9.292187,3.621902,0.75283,0.65434,0.26661,0.14354
1696783679882812,-9.310187,3.628902,0.76883,0.68734,0.35261,0.6654
1696783679890625,-9.300187,3.654902,0.75983,0.64234,0.39061,0.2154
1696783679898437,-9.292187,3.652902,0.75283,0.62734,0.38861,0.1954
1696783679906250,-9.281187,3.650902,0.77983,0.67334,0.40661,0.1046
1696783679914062,-9.286187,3.651902,0.78483,0.79534,0.50561,0.2454
