time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694109833187500,-9.366393,3.299365,,,,
1694109833195312,-9.379393,0.561852,3.299365,0.40674,0.442,0.1456
1694109833203125,-9.386393,0.556852,3.306365,0.31274,0.5442,0.1626
1694109833210937,-9.377393,0.554852,3.286365,0.30874,0.6742,0.1776
1694109833218750,-9.366393,0.547852,3.281365,0.29674,0.5442,0.1786
1694109833226562,-9.377393,0.554852,3.279365,0.24874,0.5342,0.1626
1694109833242187,-9.383393,0.556852,3.279365,0.25674,0.8042,0.1446
1694109833250000,-9.383393,0.538852,3.272365,0.32774,0.6842,0.1626
1694109833257812,-9.399393,0.534852,3.274365,0.27674,0.8242,0.1776
1694109833265625,-9.388393,0.541852,3.268365,0.29474,0.6842,0.1466
1694109833289062,-9.392393,0.538852,3.286365,0.31174,0.3742,0.1626
1694109833296875,-9.383393,0.552852,3.290365,0.35974,0.3742,0.1786
1694109833304687,-9.383393,0.545852,3.302365,0.35574,0.342,0.1616
1694109833312500,-9.379393,0.552852,3.311365,0.35574,0.342,0.1776
1694109833320312,-9.372393,0.549852,3.295365,0.35774,0.1058,0.2096
1694109833328125,-9.372393,0.543852,3.302365,0.39274,0.4058,0.1946
1694109833335937,-9.365393,0.543852,3.306365,0.40574,0.542,0.2096
1694109833343750,-9.370393,0.545852,3.308365,0.40874,0.5558,0.1946
1694109833351562,-9.377393,0.545852,3.299365,0.47074,0.4158,0.2256
1694109833359375,-9.374393,0.537852,3.299365,0.40074,0.4458,0.2236
1694109833367187,-9.358393,0.532852,3.281365,0.29174,0.2758,0.1616
1694109833375000,-9.356393,0.538852,3.270365,0.31374,0.2242,0.1146
1694109833382812,-9.356393,0.547852,3.270365,0.32574,0.3542,0.1616
1694109833390625,-9.356393,0.552852,3.274365,0.33374,0.0,0.1576
1694109833398437,-9.352393,0.554852,3.272365,0.34174,0.5142,0.1776
1694109833406250,-9.354393,0.550852,3.281365,0.43074,0.9442,0.1586
1694109833414062,-9.357393,0.547852,3.281365,0.48774,0.17742,0.1786
1694109833421875,-9.361393,0.554852,3.288365,0.45574,0.17742,0.1946
1694109833429687,-9.354393,0.547852,3.281365,0.45574,0.17742,0.1626
1694109833437500,-9.381393,0.556852,3.290365,0.35274,0.23642,0.1926
1694109833445312,-9.388393,0.554852,3.288365,0.30674,0.15942,0.1926
1694109833453125,-9.392393,0.550852,3.265365,0.30574,0.17342,0.1126
1694109833460937,-9.392393,0.547852,3.270365,0.34274,0.19242,0.1626
1694109833468750,-9.392393,0.541852,3.277365,0.32874,0.8542,0.1786
1694109833476562,-9.401393,0.534852,3.331365,0.24674,0.8342,0.1786
1694109833484375,-9.392393,0.521852,3.327365,0.26674,0.7042,0.1476
1694109833492187,-9.365393,0.518852,3.256365,0.24774,0.11642,0.1626
1694109833500000,-9.392393,0.516852,3.259365,0.24774,0.13142,0.1626
1694109833507812,-9.399393,0.521852,3.279365,0.26074,0.9842,0.1456
1694109833515625,-9.387393,0.537852,3.286365,0.23974,0.11142,0.2086
1694109833523437,-9.383393,0.530852,3.236365,0.40074,0.15842,0.2086
1694109833531250,-9.408393,0.528852,3.189365,0.38874,0.11442,0.2256
1694109833539062,-9.383393,0.537852,3.272365,0.25574,0.11142,0.2086
