time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694109764187500,-8.698156,1.010717,4.667946,,,
1694109764195312,-8.704156,1.11717,4.669946,0.30861,0.23831,0.9738
1694109764203125,-8.711156,1.15717,4.649946,0.37061,0.20631,0.19338
1694109764210937,-8.729156,1.15717,4.633946,0.42261,0.27131,0.17838
1694109764218750,-8.740156,1.29717,4.640946,0.53861,0.33631,0.22738
1694109764226562,-8.751156,1.40717,4.669946,0.43461,0.33131,0.19238
1694109764242187,-8.776156,1.63717,4.635946,0.38461,0.34531,0.16038
1694109764250000,-8.809156,1.58717,4.617946,0.29861,0.31131,0.15738
1694109764257812,-8.836156,1.49717,4.635946,0.27061,0.23331,0.1438
1694109764265625,-8.852156,1.40717,4.599946,0.35361,0.25031,0.4838
1694109764289062,-8.827156,1.35717,4.653946,0.29061,0.7931,0.1638
1694109764296875,-8.791156,1.39717,4.644946,0.32061,0.3231,0.9538
1694109764304687,-8.772156,1.38717,4.649946,0.24561,0.4269,0.11338
1694109764312500,-8.754156,1.43717,4.638946,0.26161,0.3531,0.14538
1694109764320312,-8.740156,1.38717,4.626946,0.25661,0.1269,0.22438
1694109764328125,-8.742156,1.30717,4.628946,0.27061,0.4569,0.17438
1694109764335937,-8.758156,1.18717,4.615946,0.39161,0.3969,0.24238
1694109764343750,-8.684156,1.27717,4.412946,0.43061,0.131,0.22238
1694109764351562,-8.635156,1.32717,4.423946,0.49861,0.12731,0.19238
1694109764359375,-8.670156,1.19717,4.615946,0.45061,0.15731,0.9638
1694109764367187,-8.708156,0.995717,4.644946,0.48361,0.33031,0.9638
1694109764375000,-8.761156,1.4717,4.653946,0.50761,0.31131,0.10838
1694109764382812,-8.804156,1.8717,4.583946,0.51261,0.20431,0.15938
1694109764390625,-8.872156,1.38717,4.597946,0.46761,0.23731,0.16038
1694109764398437,-8.913156,1.51717,4.665946,0.52161,0.24131,0.17838
1694109764406250,-8.908156,1.47717,4.649946,0.47061,0.17631,0.11338
1694109764414062,-8.866156,1.44717,4.579946,0.45461,0.331,0.6538
1694109764421875,-8.852156,1.35717,4.581946,0.38761,0.1369,0.11238
1694109764429687,-8.803156,1.43717,4.552946,0.49161,0.3969,0.11538
1694109764437500,-8.807156,1.35717,4.568946,0.43761,0.2769,0.9738
1694109764445312,-8.803156,1.34717,4.568946,0.37661,0.2131,0.14638
1694109764453125,-8.762156,1.30717,4.577946,0.38861,0.1169,0.17738
1694109764460937,-8.753156,1.37717,4.565946,0.38461,0.0,0.6238
1694109764468750,-8.744156,1.38717,4.572946,0.38461,0.4831,0.12738
1694109764476562,-8.738156,1.29717,4.568946,0.32461,0.3431,0.9738
1694109764484375,-8.733156,1.16717,4.572946,0.33461,0.4731,0.11038
1694109764492187,-8.706156,0.998717,4.574946,0.34161,0.8231,0.12938
