time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700753422890625,-11.810811,1.349211,-0.621844,-1.036037,,
1700753422898437,-11.288811,1.406211,0.439844,-1.31737,0.172463,0.23595
1700753422906250,-10.642811,1.431211,0.306844,-1.50637,0.176663,0.20125
1700753422914062,-10.64811,1.480211,0.300844,-1.81037,0.198363,0.18715
1700753422921875,-9.626811,1.419211,0.356844,-1.84237,0.218163,0.17575
1700753422929687,-9.339811,1.144211,0.469844,-1.80837,0.263963,0.18235
1700753422945312,-9.669811,0.552211,0.933844,-1.23937,0.351863,0.18025
1700753422953125,-9.930811,0.391211,-1.156844,0.952237,0.370163,0.17315
1700753422960937,-10.85811,0.291211,-1.354844,0.882537,0.356063,0.15415
1700753422968750,-10.115811,0.216211,-1.529844,0.797737,0.328263,0.13035
1700753422992187,-9.328811,0.285211,-1.390844,0.558037,0.194363,0.10655
1700753423000000,-9.17811,0.437211,-1.281844,0.501837,0.161563,0.11305
1700753423007812,-8.784811,0.574211,-1.170844,0.455837,0.140663,0.12605
1700753423015625,-8.643811,0.758211,-1.92844,0.445237,0.117663,0.14035
1700753423023437,-8.511811,0.896211,0.997844,0.416037,0.107263,0.15155
1700753423031250,-8.351811,0.902211,0.933844,0.385237,0.100563,0.17045
1700753423039062,-8.222811,0.771211,0.892844,0.356537,0.87963,0.16255
1700753423046875,-8.219811,0.551211,0.921844,0.329237,0.83763,0.15615
1700753423054687,-8.346811,0.383211,-1.12844,0.296137,0.73963,0.13565
1700753423062500,-8.555811,0.232211,-1.55844,0.258537,0.73463,0.10405
1700753423070312,-8.782811,0.84211,-1.109844,0.218037,0.54563,0.7105
1700753423078125,-8.948811,0.33211,-1.150844,0.172937,0.7663,0.5275
1700753423085937,-8.976811,0.74211,-1.150844,0.126337,0.49137,0.4245
1700753423093750,-8.838811,0.80211,-1.45844,0.87137,0.104637,0.2785
1700753423101562,-8.526811,0.128211,0.968844,0.51037,0.157637,0.2225
1700753423109375,-8.167811,0.189211,0.859844,0.23937,0.214037,0.1715
1700753423117187,-7.750811,0.222211,0.745844,0.4663,0.253537,0.985
1700753423125000,-7.318811,0.228211,0.631844,0.31863,0.266637,0.395
1700753423132812,-7.10811,0.392211,0.547844,0.33163,0.268437,0.1205
1700753423140625,-6.787811,0.678211,0.481844,0.45263,0.262237,0.1695
1700753423148437,-6.666811,0.986211,0.336844,0.51563,0.257237,0.1225
1700753423156250,-6.593811,1.300211,0.234844,0.27363,0.249037,0.475
1700753423164062,-6.547811,1.549211,0.198844,0.15863,0.232537,0.3605
1700753423171875,-6.498811,1.617211,0.180844,0.1263,0.215837,0.6725
1700753423179687,-6.374811,1.530211,0.216844,0.13737,0.198537,0.7505
1700753423187500,-6.315811,1.508211,0.289844,0.32137,0.166537,0.6005
1700753423195312,-6.370811,1.565211,0.355844,0.39837,0.139937,0.4695
1700753423203125,-6.525811,1.627211,0.398844,0.55437,0.111937,0.2125
1700753423210937,-6.749811,1.775211,0.438844,0.60637,0.103437,0.2145
1700753423218750,-6.912811,1.957211,0.477844,0.83937,0.102737,0.5415
1700753423226562,-6.946811,2.150211,0.534844,0.112037,0.123237,0.8205
1700753423234375,-6.845811,2.202211,0.569844,0.135737,0.134537,0.12565
1700753423242187,-6.711811,2.106211,0.580844,0.160737,0.140737,0.16305
1700753423250000,-6.654811,2.87211,0.610844,0.184237,0.140137,0.20375
1700753423257812,-6.688811,2.128211,0.678844,0.207937,0.131437,0.25425
1700753423265625,-6.624811,2.68211,0.666844,0.221037,0.129637,0.30305
1700753423273437,-6.445811,1.896211,0.631844,0.229337,0.124137,0.34255
1700753423281250,-6.319811,1.776211,0.608844,0.245137,0.101737,0.38235
1700753423289062,-6.530811,1.812211,0.618844,0.262037,0.62137,0.40815
1700753423296875,-7.95811,1.887211,0.666844,0.266537,0.31937,0.41515
1700753423304687,-7.543811,1.859211,0.646844,0.265337,0.24637,0.44035
1700753423312500,-7.789811,1.829211,0.646844,0.264437,0.32637,0.47485
1700753423320312,-7.921811,1.855211,0.593844,0.255837,0.32337,0.50485
1700753423328125,-7.957811,1.815211,0.438844,0.243837,0.39637,0.51265
1700753423335937,-8.1811,1.762211,0.292844,0.243437,0.30337,0.49245
1700753423343750,-8.43811,1.775211,0.202844,0.256437,0.9037,0.46265
1700753423351562,-8.113811,1.827211,0.147844,0.263437,0.2237,0.42675
1700753423359375,-8.163811,1.870211,0.90844,0.282637,0.1363,0.38895
1700753423367187,-8.260811,1.818211,0.10844,0.307637,0.10463,0.33845
1700753423375000,-8.429811,1.747211,0.33844,0.331137,0.31263,0.29475
1700753423382812,-8.594811,1.731211,0.99844,0.353237,0.61863,0.25755
