time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700753678890625,-4.635549,-7.235493,-0.428246,,,
1700753678898437,-4.344549,-7.687493,0.386246,0.21577,0.44228,0.753212
1700753678906250,-4.313549,-7.975493,0.484246,0.21547,0.5772,0.754212
1700753678914062,-4.717549,-8.101493,0.663246,0.21997,0.57772,0.767912
1700753678921875,-5.295549,-8.215493,0.750246,0.22477,0.103872,0.798812
1700753678929687,-5.658549,-8.371493,0.866246,0.24207,0.107672,0.831812
1700753678945312,-5.574549,-8.922493,-1.6246,0.23417,0.68672,0.886212
1700753678953125,-5.583549,-9.130493,-1.44246,0.24057,0.56272,0.900112
1700753678960937,-5.529549,-9.307493,0.980246,0.22117,0.39772,0.920312
1700753678968750,-5.301549,-9.503493,0.954246,0.20897,0.31672,0.917112
1700753678992187,-4.719549,-9.887493,0.817246,0.11237,0.35872,0.793412
1700753679000000,-4.692549,-9.879493,0.774246,0.7027,0.40172,0.744912
1700753679007812,-4.751549,-9.833493,0.803246,0.4967,0.38472,0.693012
1700753679015625,-4.650549,-9.820493,0.804246,0.4427,0.19672,0.640512
1700753679023437,-4.466549,-9.827493,0.783246,0.3547,0.772,0.566212
1700753679031250,-4.451549,-9.762493,0.831246,0.3787,0.2372,0.528412
1700753679039062,-4.422549,-9.767493,0.794246,0.2407,0.8872,0.522312
1700753679046875,-4.205549,-9.819493,0.696246,0.2077,0.29472,0.514912
1700753679054687,-3.976549,-9.731493,0.701246,0.1277,0.53272,0.502912
1700753679062500,-3.840549,-9.554493,0.758246,0.133,0.70472,0.484412
1700753679070312,-3.872549,-9.328493,0.800246,0.23,0.91272,0.470712
1700753679078125,-3.912549,-9.76493,0.827246,0.1607,0.104372,0.445712
1700753679085937,-3.812549,-8.930493,0.855246,0.1127,0.116472,0.434912
1700753679093750,-3.686549,-8.813493,0.926246,0.1397,0.120572,0.419312
1700753679101562,-3.732549,-8.594493,-1.118246,0.2127,0.128072,0.402012
1700753679109375,-3.853549,-8.414493,-1.325246,0.3797,0.113672,0.390512
1700753679117187,-3.830549,-8.373493,-1.437246,0.4607,0.81472,0.405612
1700753679125000,-3.753549,-8.392493,-1.505246,0.4657,0.73572,0.433812
1700753679132812,-3.648549,-8.436493,-1.546246,0.3947,0.72172,0.465312
