time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696781555468750,-9.748122,1.539124,-0.318183,,,
1696781555476562,-9.763122,0.279743,0.145795,1.633624,0.14614,0.328083
1696781555484375,-9.758122,0.237743,0.122795,1.720224,0.14574,0.336583
1696781555492187,-9.746122,0.194743,0.123795,1.809924,0.13314,0.351083
1696781555500000,-9.771122,0.166743,0.116795,1.893624,0.12894,0.368783
1696781555507812,-9.849122,0.158743,0.104795,1.969424,0.12184,0.383283
1696781555523437,-9.996122,0.174743,0.148795,2.108324,0.6514,0.430183
1696781555531250,-10.91122,0.180743,0.168795,2.154924,0.4314,0.456883
1696781555539062,-10.142122,0.193743,0.195795,2.202024,0.1914,0.476983
1696781555546875,-10.161122,0.229743,0.236795,2.238024,0.1786,0.499983
1696781555570312,-10.357122,0.421743,0.399795,2.283724,0.10356,0.503083
1696781555578125,-10.488122,0.477743,0.436795,2.282024,0.13496,0.492983
1696781555585937,-10.526122,0.478743,0.509795,2.258924,0.17066,0.474883
1696781555593750,-10.475122,0.449743,0.596795,2.243324,0.20666,0.466183
1696781555601562,-10.419122,0.436743,0.657795,2.213424,0.22256,0.448283
1696781555609375,-10.374122,0.435743,0.714795,2.192124,0.23206,0.443183
1696781555617187,-10.377122,0.423743,0.757795,2.151224,0.24626,0.436283
1696781555625000,-10.363122,0.392743,0.819795,2.108424,0.26686,0.429283
1696781555632812,-10.380122,0.377743,0.901795,2.63924,0.28306,0.438083
1696781555640625,-10.412122,0.355743,0.980795,2.10424,0.29386,0.442183
1696781555648437,-10.463122,0.333743,1.40795,1.965824,0.29836,0.454383
1696781555656250,-10.446122,0.271743,1.97795,1.916524,0.30656,0.477483
1696781555664062,-10.350122,0.191743,1.199795,1.859724,0.31946,0.494183
1696781555671875,-10.172122,0.111743,1.279795,1.795024,0.32616,0.528183
1696781555679687,-9.965122,0.27743,1.350795,1.744424,0.32076,0.548383
1696781555687500,-9.771122,0.72257,1.369795,1.698224,0.29356,0.570683
1696781555695312,-9.598122,0.163257,1.387795,1.641824,0.26756,0.581883
1696781555703125,-9.384122,0.271257,1.372795,1.602324,0.22866,0.593383
1696781555710937,-9.155122,0.415257,1.361795,1.564424,0.19096,0.597083
1696781555718750,-8.988122,0.537257,1.350795,1.538724,0.13986,0.596483
1696781555726562,-8.950122,0.642257,1.302795,1.523724,0.7186,0.593183
1696781555734375,-9.30122,0.695257,1.243795,1.512224,0.1966,0.590983
1696781555742187,-9.105122,0.769257,1.193795,1.501924,0.2664,0.577783
1696781555750000,-9.72122,0.872257,1.214795,1.488324,0.4564,0.573383
1696781555757812,-9.46122,0.984257,1.225795,1.482224,0.6594,0.575383
1696781555765625,-9.122122,-1.88257,1.191795,1.482624,0.9144,0.566483
