time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1696780618476562,-9.797026,2.190012,-0.02062,,,
1696780618484375,-9.810026,2.168012,0.820418,0.2222,0.8161,0.79821
1696780618492187,-9.789026,2.136012,0.834418,0.3302,0.7831,0.87721
1696780618500000,-9.733026,2.113012,0.843418,0.3922,0.8871,0.98421
1696780618507812,-9.710026,2.112012,0.839418,0.4352,0.6391,0.109821
1696780618515625,-9.726026,2.96012,0.813418,0.4952,0.7251,0.112621
1696780618531250,-9.730026,2.61012,0.850418,0.5872,0.6841,0.104921
1696780618539062,-9.682026,2.50012,0.846418,0.6682,0.7101,0.92321
1696780618546875,-9.666026,2.16012,0.834418,0.7702,0.7071,0.87521
1696780618554687,-9.656026,2.8012,0.832418,0.7442,0.6201,0.83121
1696780618578125,-9.708026,1.974012,0.839418,0.7502,0.4931,0.58221
1696780618585937,-9.709026,1.960012,0.835418,0.7562,0.4731,0.52121
1696780618593750,-9.706026,1.950012,0.828418,0.8852,0.5221,0.50221
1696780618601562,-9.710026,1.937012,0.828418,0.7762,0.3831,0.34921
1696780618609375,-9.705026,1.920012,0.819418,0.9252,0.3461,0.31621
1696780618617187,-9.708026,1.921012,0.807418,0.9862,0.3081,0.27021
1696780618625000,-9.706026,1.913012,0.812418,0.9502,0.3571,0.15821
1696780618632812,-9.717026,1.914012,0.794418,0.9822,0.2831,0.3521
1696780618640625,-9.721026,1.922012,0.800418,0.9702,0.2611,0.5679
1696780618648437,-9.739026,1.922012,0.780418,0.9852,0.2261,0.10379
1696780618656250,-9.744026,1.930012,0.784418,0.9632,0.2071,0.19879
1696780618664062,-9.741026,1.938012,0.762418,0.9812,0.1511,0.29079
1696780618671875,-9.744026,1.953012,0.764418,0.9612,0.2331,0.37079
1696780618679687,-9.746026,1.976012,0.748418,0.9792,0.2641,0.43379
1696780618687500,-9.749026,1.979012,0.741418,0.9562,0.2471,0.48179
1696780618695312,-9.752026,1.981012,0.741418,0.10472,0.2271,0.51379
1696780618703125,-9.747026,1.990012,0.743418,0.9992,0.2431,0.56079
1696780618710937,-9.753026,2.18012,0.734418,0.10262,0.2271,0.62479
1696780618718750,-9.757026,2.30012,0.727418,0.10732,0.3421,0.64279
1696780618726562,-9.764026,2.44012,0.729418,0.10452,0.3391,0.67279
1696780618734375,-9.760026,2.55012,0.723418,0.10592,0.3721,0.68979
1696780618742187,-9.768026,2.67012,0.718418,0.12332,0.4331,0.70679
1696780618750000,-9.771026,2.82012,0.727418,0.11362,0.3521,0.70479
1696780618757812,-9.773026,2.105012,0.732418,0.11842,0.3841,0.72179
1696780618765625,-9.784026,2.119012,0.731418,0.11622,0.3401,0.69179
1696780618773437,-9.764026,2.121012,0.723418,0.11882,0.4191,0.67479
1696780618781250,-9.753026,2.124012,0.736418,0.12162,0.3711,0.59579
1696780618789062,-9.740026,2.131012,0.732418,0.12032,0.4891,0.59779
1696780618796875,-9.715026,2.128012,0.727418,0.12312,0.4401,0.55079
1696780618804687,-9.704026,2.139012,0.732418,0.12332,0.4741,0.53579
1696780618812500,-9.708026,2.135012,0.738418,0.12332,0.4091,0.48679
1696780618820312,-9.709026,2.137012,0.727418,0.12302,0.3771,0.47179
1696780618828125,-9.719026,2.149012,0.743418,0.12832,0.4091,0.43979
1696780618835937,-9.740026,2.146012,0.734418,0.12172,0.4821,0.36379
1696780618843750,-9.745026,2.149012,0.741418,0.12052,0.4511,0.28379
1696780618851562,-9.738026,2.133012,0.734418,0.12382,0.4691,0.23679
1696780618859375,-9.715026,2.124012,0.718418,0.12712,0.4061,0.9479
1696780618867187,-9.708026,2.138012,0.727418,0.12142,0.3421,0.2979
1696780618875000,-9.712026,2.131012,0.718418,0.12292,0.3781,0.3221
1696780618882812,-9.743026,2.141012,0.722418,0.12082,0.4011,0.9321
1696780618890625,-9.740026,2.135012,0.727418,0.12142,0.4021,0.18821
1696780618898437,-9.740026,2.132012,0.718418,0.11042,0.3241,0.25221
1696780618906250,-9.747026,2.124012,0.711418,0.10622,0.4081,0.26721
1696780618914062,-9.745026,2.115012,0.734418,0.10302,0.4101,0.29821
1696780618921875,-9.742026,2.117012,0.738418,0.10312,0.3951,0.34621
1696780618929687,-9.726026,2.104012,0.745418,0.10052,0.3981,0.40921
1696780618937500,-9.742026,2.115012,0.736418,0.9862,0.4341,0.43921
1696780618945312,-9.749026,2.101012,0.736418,0.9552,0.3851,0.45621
1696780618953125,-9.749026,2.92012,0.738418,0.9262,0.3721,0.53521
1696780618960937,-9.722026,2.67012,0.743418,0.7882,0.3951,0.56621
1696780618968750,-9.698026,2.61012,0.720418,0.7492,0.2741,0.55521
1696780618976562,-9.710026,2.52012,0.691418,0.7452,0.1251,0.62021
1696780618984375,-9.743026,2.29012,0.698418,0.7042,0.771,0.67021
1696780618992187,-9.780026,2.28012,0.704418,0.6372,0.151,0.73321
1696780619000000,-9.816026,2.18012,0.707418,0.5512,0.1411,0.91921
1696780619007812,-9.827026,2.25012,0.679418,0.4892,0.1241,0.87321
1696780619015625,-9.849026,2.18012,0.666418,0.5082,0.1771,0.96621
1696780619023437,-9.840026,2.16012,0.675418,0.4962,0.2971,0.102721
1696780619031250,-9.815026,1.989012,0.682418,0.5092,0.3351,0.112021
1696780619039062,-9.790026,1.975012,0.677418,0.4952,0.3841,0.107221
1696780619046875,-9.765026,1.962012,0.668418,0.4832,0.3501,0.107321
1696780619054687,-9.760026,1.971012,0.675418,0.5152,0.4511,0.108721
1696780619062500,-9.758026,1.968012,0.686418,0.4962,0.5011,0.105421
1696780619070312,-9.756026,1.977012,0.693418,0.4822,0.5661,0.99021
1696780619078125,-9.770026,1.981012,0.698418,0.5072,0.4461,0.94521
1696780619085937,-9.779026,1.983012,0.716418,0.5042,0.5271,0.80121
1696780619093750,-9.790026,1.971012,0.723418,0.4932,0.5771,0.84821
1696780619101562,-9.776026,1.973012,0.734418,0.6442,0.5541,0.76921
1696780619109375,-9.785026,1.964012,0.743418,0.7672,0.6001,0.72021
1696780619117187,-9.779026,1.964012,0.743418,0.7342,0.5651,0.67421
1696780619125000,-9.795026,1.956012,0.757418,0.7742,0.5641,0.56321
1696780619132812,-9.804026,1.948012,0.755418,0.7292,0.5291,0.56421
1696780619140625,-9.794026,1.937012,0.757418,0.7912,0.5431,0.54821
1696780619148437,-9.756026,1.923012,0.757418,0.9572,0.5251,0.56221
1696780619156250,-9.751026,1.919012,0.766418,0.9602,0.5391,0.54721
1696780619164062,-9.780026,1.928012,0.750418,0.10982,0.5531,0.56221
1696780619171875,-9.804026,1.921012,0.769418,0.11362,0.5151,0.51721
1696780619179687,-9.798026,1.911012,0.780418,0.11882,0.5411,0.31121
1696780619187500,-9.739026,1.894012,0.782418,0.12182,0.6411,0.29321
1696780619195312,-9.691026,1.879012,0.753418,0.12042,0.5701,0.20121
1696780619203125,-9.693026,1.859012,0.750418,0.12342,0.5521,0.20121
1696780619210937,-9.705026,1.853012,0.757418,0.12082,0.4511,0.7621
1696780619218750,-9.737026,1.852012,0.773418,0.12242,0.4961,0.1321
1696780619226562,-9.759026,1.847012,0.782418,0.12212,0.4941,0.6579
1696780619234375,-9.770026,1.848012,0.778418,0.12072,0.3551,0.15679
1696780619242187,-9.750026,1.838012,0.782418,0.12202,0.3881,0.18879
1696780619250000,-9.741026,1.834012,0.769418,0.11752,0.3371,0.20279
1696780619257812,-9.738026,1.832012,0.762418,0.11152,0.3691,0.26579
1696780619265625,-9.718026,1.829012,0.753418,0.11262,0.2681,0.29579
1696780619273437,-9.717026,1.830012,0.741418,0.9782,0.2191,0.30779
1696780619281250,-9.720026,1.832012,0.737418,0.9872,0.2641,0.45079
1696780619289062,-9.718026,1.829012,0.725418,0.8632,0.1161,0.43179
1696780619296875,-9.716026,1.840012,0.718418,0.7422,0.1501,0.47879
1696780619304687,-9.741026,1.846012,0.689418,0.7572,0.961,0.57179
1696780619312500,-9.741026,1.854012,0.691418,0.7082,0.481,0.55479
1696780619320312,-9.755026,1.883012,0.684418,0.7252,0.39,0.55379
1696780619328125,-9.764026,1.913012,0.668418,0.6492,0.161,0.52179
1696780619335937,-9.783026,1.926012,0.643418,0.6002,0.141,0.61679
1696780619343750,-9.776026,1.945012,0.639418,0.5892,0.441,0.67879
1696780619351562,-9.771026,1.963012,0.632418,0.5312,0.651,0.59979
1696780619359375,-9.783026,1.989012,0.627418,0.5152,0.29,0.62979
1696780619367187,-9.795026,2.7012,0.618418,0.5442,0.1501,0.58679
1696780619375000,-9.800026,2.20012,0.625418,0.5412,0.1021,0.55479
1696780619382812,-9.804026,2.52012,0.611418,0.5152,0.2201,0.54079
1696780619390625,-9.798026,2.59012,0.611418,0.6692,0.2341,0.51079
1696780619398437,-9.797026,2.68012,0.609418,0.7332,0.3171,0.49679
1696780619406250,-9.795026,2.68012,0.616418,0.7362,0.3191,0.43379
1696780619414062,-9.791026,2.88012,0.611418,0.7202,0.3021,0.44879
1696780619421875,-9.801026,2.87012,0.627418,0.7892,0.2851,0.45079
1696780619429687,-9.789026,2.87012,0.634418,0.8552,0.4021,0.42079
1696780619437500,-9.782026,2.89012,0.627418,0.8992,0.3571,0.27979
1696780619445312,-9.782026,2.85012,0.631418,0.9632,0.4411,0.23479
1696780619453125,-9.753026,2.82012,0.632418,0.9662,0.5101,0.18879
1696780619460937,-9.745026,2.62012,0.634418,0.10282,0.4771,0.14179
1696780619468750,-9.744026,2.64012,0.629418,0.10702,0.5431,0.15979
1696780619476562,-9.748026,2.57012,0.622418,0.9632,0.4821,0.6379
1696780619484375,-9.761026,2.35012,0.634418,0.10132,0.4991,0.0
1696780619492187,-9.763026,2.29012,0.641418,0.9842,0.5031,0.6221
1696780619500000,-9.752026,2.27012,0.634418,0.9872,0.5211,0.12521
1696780619507812,-9.780026,2.17012,0.625418,0.9522,0.5421,0.18621
1696780619515625,-9.763026,2.15012,0.629418,0.9712,0.5451,0.28021
1696780619523437,-9.756026,2.7012,0.634418,0.9752,0.5791,0.31221
1696780619531250,-9.786026,1.988012,0.636418,0.9252,0.5691,0.40521
1696780619539062,-9.802026,2.9012,0.661418,0.9272,0.6211,0.46721
1696780619546875,-9.774026,2.12012,0.673418,0.8742,0.6231,0.53221
1696780619554687,-9.741026,1.983012,0.702418,0.7902,0.5611,0.54721
1696780619562500,-9.712026,1.977012,0.682418,0.7972,0.5911,0.51721
1696780619570312,-9.718026,1.983012,0.675418,0.7462,0.6121,0.56321
1696780619578125,-9.744026,1.973012,0.691418,0.7352,0.5601,0.54921
1696780619585937,-9.717026,1.973012,0.714418,0.7682,0.5591,0.56521
1696780619593750,-9.736026,1.979012,0.723418,0.7482,0.4931,0.55021
1696780619601562,-9.767026,1.996012,0.723418,0.7532,0.4751,0.56721
1696780619609375,-9.759026,1.968012,0.741418,0.7292,0.5281,0.54921
1696780619617187,-9.729026,1.938012,0.734418,0.7442,0.5071,0.47121
1696780619625000,-9.708026,1.920012,0.691418,0.6972,0.3901,0.45821
1696780619632812,-9.712026,1.910012,0.661418,0.6362,0.2891,0.42921
1696780619640625,-9.742026,1.906012,0.657418,0.5292,0.1571,0.44921
1696780619648437,-9.784026,1.887012,0.664418,0.5042,0.1581,0.48121
1696780619656250,-9.850026,1.903012,0.650418,0.4672,0.1401,0.40221
1696780619664062,-9.870026,1.901012,0.655418,0.4232,0.1901,0.38621
1696780619671875,-9.894026,1.909012,0.638418,0.4202,0.3441,0.41321
1696780619679687,-9.893026,1.918012,0.648418,0.3992,0.4581,0.35021
1696780619687500,-9.870026,1.921012,0.643418,0.3212,0.5261,0.31821
1696780619695312,-9.862026,1.921012,0.629418,0.3482,0.5591,0.30021
1696780619703125,-9.824026,1.935012,0.634418,0.4192,0.5621,0.31421
1696780619710937,-9.817026,1.945012,0.634418,0.4982,0.6051,0.26721
1696780619718750,-9.819026,1.972012,0.664418,0.4842,0.6871,0.21821
1696780619726562,-9.813026,2.11012,0.661418,0.4982,0.6881,0.21821
1696780619734375,-9.807026,2.27012,0.675418,0.5732,0.8651,0.7221
1696780619742187,-9.788026,1.995012,0.718418,0.7072,0.8431,0.2279
1696780619750000,-9.786026,2.28012,0.707418,0.7382,0.8761,0.779
1696780619757812,-9.791026,2.38012,0.711418,0.8182,0.8751,0.2421
1696780619765625,-9.803026,2.28012,0.743418,0.9432,0.7851,0.3679
