time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702327551101562,-8.718885,-0.156923,,,,
1702327551109375,-8.757885,0.93923,-1.3394,0.70492,0.5474,0.177171
1702327551117187,-8.793885,0.104923,-1.159394,0.76292,0.3674,0.172071
1702327551125000,-8.821885,0.71923,-1.177394,0.53492,0.9926,0.160671
1702327551132812,-8.861885,0.52923,-1.136394,0.53792,0.5526,0.152771
1702327551140625,-8.871885,0.13923,-1.130394,0.51992,0.1726,0.142971
1702327551156250,-8.948885,0.118923,-1.35394,0.55392,0.34526,0.125371
1702327551164062,-9.9885,0.93923,0.996394,0.67992,0.35426,0.113971
1702327551171875,-9.16885,0.64923,0.983394,0.76092,0.40126,0.112371
1702327551179687,-9.6885,0.84923,0.996394,0.79892,0.32926,0.101271
1702327551203125,-9.79885,0.58923,-1.23394,0.108892,0.60426,0.75571
1702327551210937,-9.63885,0.77923,0.992394,0.113692,0.55426,0.67471
1702327551218750,-9.47885,0.103923,0.980394,0.130092,0.72726,0.51471
1702327551226562,-9.80885,0.100923,0.974394,0.126992,0.82426,0.48371
1702327551234375,-9.100885,0.93923,0.960394,0.127692,0.95626,0.34171
1702327551242187,-9.109885,0.104923,0.933394,0.128692,0.104026,0.25871
1702327551250000,-9.80885,0.127923,0.942394,0.130292,0.117326,0.20171
1702327551257812,-9.78885,0.125923,0.951394,0.140092,0.116426,0.12971
1702327551265625,-9.49885,0.193923,0.926394,0.135592,0.134126,0.8371
1702327551273437,-9.21885,0.190923,0.910394,0.142892,0.129726,0.7971
1702327551281250,-8.978885,0.201923,0.899394,0.159392,0.141226,0.3371
1702327551289062,-8.917885,0.195923,0.906394,0.170992,0.141526,0.6129
1702327551296875,-8.897885,0.211923,0.971394,0.174392,0.149626,0.7729
1702327551304687,-8.865885,0.243923,-1.10394,0.174292,0.150826,0.17429
1702327551312500,-8.836885,0.229923,-1.46394,0.182692,0.163826,0.17229
1702327551320312,-8.813885,0.236923,-1.62394,0.182592,0.169726,0.26929
1702327551328125,-8.815885,0.241923,-1.80394,0.195592,0.177826,0.25229
1702327551335937,-8.847885,0.249923,-1.107394,0.187492,0.184026,0.26929
1702327551343750,-8.871885,0.230923,-1.105394,0.183292,0.200826,0.26529
1702327551351562,-8.941885,0.235923,-1.75394,0.184092,0.200826,0.33429
1702327551359375,-9.10885,0.224923,-1.39394,0.176992,0.208526,0.37729
1702327551367187,-9.84885,0.214923,0.971394,0.174892,0.217226,0.41129
1702327551375000,-9.161885,0.187923,0.892394,0.179592,0.230826,0.46129
1702327551382812,-9.231885,0.143923,0.802394,0.181492,0.223326,0.52429
1702327551390625,-9.302885,0.108923,0.732394,0.180692,0.206226,0.56029
1702327551398437,-9.378885,0.75923,0.648394,0.177892,0.209926,0.63929
1702327551406250,-9.448885,0.23923,0.542394,0.181492,0.212026,0.66929
1702327551414062,-9.521885,0.32077,0.445394,0.176692,0.204326,0.60529
1702327551421875,-9.600885,0.84077,0.348394,0.166792,0.207026,0.65429
1702327551429687,-9.686885,0.145077,0.298394,0.160292,0.197426,0.67129
