time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694639812531250,-9.524231,-2.202328,-0.128828,,,
1694639812539062,-9.568231,-2.186328,0.529464,0.119728,0.10041,0.7607
1694639812546875,-9.688231,-2.153328,0.501464,0.121328,0.5241,0.1207
1694639812554687,-9.789231,-2.155328,0.504464,0.120328,0.6441,0.3693
1694639812562500,-9.791231,-2.211328,0.538464,0.112628,0.14141,0.14393
1694639812570312,-9.741231,-2.243328,0.556464,0.103928,0.18641,0.37893
1694639812585937,-9.543231,-2.288328,0.602464,0.96728,0.12641,0.56993
1694639812593750,-9.484231,-2.316328,0.602464,0.81328,0.2841,0.55693
1694639812601562,-9.500231,-2.273328,0.627464,0.72228,0.7059,0.59093
1694639812609375,-9.485231,-2.258328,0.647464,0.73528,0.18659,0.57693
1694639812632812,-9.156231,-2.358328,0.522464,0.63928,0.45259,0.53593
1694639812640625,-9.102231,-2.385328,0.466464,0.54728,0.66459,0.36993
1694639812648437,-9.173231,-2.391328,0.436464,0.48228,0.85159,0.24793
1694639812656250,-9.295231,-2.394328,0.397464,0.36928,0.93859,0.2993
1694639812664062,-9.364231,-2.357328,0.363464,0.23128,0.100759,0.6107
1694639812671875,-9.366231,-2.303328,0.301464,0.9428,0.101359,0.18507
1694639812679687,-9.353231,-2.265328,0.215464,0.16828,0.96859,0.31207
1694639812687500,-9.437231,-2.215328,0.115464,0.4528,0.105359,0.37207
1694639812695312,-9.552231,-2.151328,0.64464,0.11828,0.106959,0.40407
1694639812703125,-9.586231,-2.133328,0.39464,0.24028,0.110659,0.42007
1694639812710937,-9.488231,-2.180328,0.28536,0.24328,0.109359,0.40307
1694639812718750,-9.499231,-2.203328,0.156536,0.24028,0.110759,0.43607
1694639812726562,-9.547231,-2.220328,0.219536,0.25628,0.123859,0.32307
1694639812734375,-9.609231,-2.323328,0.235536,0.41128,0.125659,0.24507
1694639812742187,-9.788231,-2.308328,0.274536,0.35028,0.114359,0.9107
1694639812750000,-9.934231,-2.232328,0.249536,0.35528,0.96059,0.1507
1694639812757812,-9.940231,-2.324328,0.267536,0.50928,0.82059,0.12093
1694639812765625,-9.823231,-2.471328,0.338536,0.59028,0.59259,0.36593
1694639812773437,-9.673231,-2.589328,0.433536,0.56928,0.63659,0.68293
1694639812781250,-9.570231,-2.702328,0.542536,0.47928,0.77459,0.93693
1694639812789062,-9.468231,-2.765328,0.576536,0.49728,0.84159,0.126693
1694639812796875,-9.440231,-2.791328,0.644536,0.42728,0.90359,0.150593
1694639812804687,-9.385231,-2.818328,0.753536,0.26028,0.85959,0.159893
1694639812812500,-9.319231,-2.888328,0.890536,0.18228,0.95859,0.158593
1694639812820312,-9.400231,-2.889328,-1.10536,0.1628,0.106059,0.157493
1694639812828125,-9.490231,-2.843328,-1.72536,0.25072,0.112559,0.135693
1694639812835937,-9.657231,-2.834328,-1.161536,0.36072,0.133659,0.112693
1694639812843750,-9.911231,-2.779328,-1.211536,0.60872,0.124059,0.85993
1694639812851562,-10.219231,-2.653328,-1.214536,0.91972,0.115759,0.59193
1694639812859375,-10.695231,-2.444328,-1.169536,0.101372,0.101759,0.30793
1694639812867187,-11.199231,-2.177328,-1.31536,0.118772,0.79259,0.8807
1694639812875000,-11.491231,-1.990328,0.822536,0.105472,0.35659,0.50707
1694639812882812,-11.241231,-2.328,0.626536,0.76272,0.16241,0.73807
1694639812890625,-10.602231,-2.60328,0.514536,0.59672,0.73941,0.98707
1694639812898437,-9.971231,-1.977328,0.436536,0.47372,0.140541,0.114407
1694639812906250,-9.613231,-1.813328,0.311536,0.20172,0.181241,0.137507
1694639812914062,-9.579231,-1.712328,0.86536,0.6628,0.191241,0.175607
1694639812921875,-9.632231,-1.733328,0.141464,0.40028,0.218041,0.198307
1694639812929687,-9.882231,-1.710328,0.293464,0.63128,0.236041,0.197307
1694639812937500,-10.195231,-1.629328,0.509464,0.89528,0.264741,0.180807
1694639812945312,-10.350231,-1.719328,0.703464,0.129828,0.294141,0.144107
1694639812953125,-10.289231,-1.914328,0.853464,0.162628,0.313741,0.100807
1694639812960937,-10.94231,-2.76328,0.931464,0.174528,0.339741,0.60407
1694639812968750,-9.888231,-2.168328,0.966464,0.179728,0.344141,0.27507
1694639812976562,-9.604231,-2.291328,1.62464,0.193628,0.338141,0.5607
1694639812984375,-9.370231,-2.374328,1.121464,0.192128,0.326641,0.607
