time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694638509929687,-9.739653,2.114096,-0.101136,,,
1694638509937500,-9.732653,2.125096,0.235396,0.102836,0.106932,0.4291
1694638509945312,-9.725653,2.127096,0.240396,0.110336,0.98432,0.5891
1694638509953125,-9.725653,2.114096,0.262396,0.107436,0.98432,0.4491
1694638509960937,-9.720653,2.132096,0.269396,0.106236,0.91732,0.7991
1694638509968750,-9.705653,2.136096,0.271396,0.110336,0.98432,0.5891
1694638509984375,-9.713653,2.118096,0.287396,0.113536,0.83332,0.10991
1694638509992187,-9.705653,2.108096,0.285396,0.110236,0.85432,0.16991
1694638510000000,-9.679653,2.104096,0.287396,0.107536,0.92032,0.13991
1694638510007812,-9.677653,2.120096,0.278396,0.110436,0.75132,0.14291
1694638510031250,-9.674653,2.86096,0.278396,0.107336,0.74932,0.6491
1694638510039062,-9.650653,2.81096,0.260396,0.107336,0.71632,0.8191
1694638510046875,-9.651653,2.89096,0.237396,0.107336,0.64632,0.3791
1694638510054687,-9.697653,2.95096,0.233396,0.106936,0.61232,0.1109
1694638510062500,-9.693653,2.93096,0.235396,0.106836,0.52932,0.2191
1694638510070312,-9.719653,2.94096,0.217396,0.107336,0.66132,0.1009
1694638510078125,-9.727653,2.101096,0.201396,0.107236,0.62932,0.3691
1694638510085937,-9.750653,2.110096,0.201396,0.105636,0.61432,0.5291
1694638510093750,-9.761653,2.119096,0.208396,0.101136,0.62732,0.4009
1694638510101562,-9.781653,2.115096,0.208396,0.101036,0.69832,0.1991
1694638510109375,-9.806653,2.133096,0.192396,0.102736,0.78332,0.4891
1694638510117187,-9.804653,2.135096,0.189396,0.102636,0.83532,0.7891
1694638510125000,-9.804653,2.142096,0.196396,0.99836,0.91932,0.7891
1694638510132812,-9.791653,2.153096,0.199396,0.107536,0.95032,0.6191
1694638510140625,-9.761653,2.152096,0.214396,0.103236,0.97232,0.17191
1694638510148437,-9.751653,2.147096,0.212396,0.107336,0.102432,0.19791
1694638510156250,-9.744653,2.149096,0.230396,0.99836,0.106132,0.22891
1694638510164062,-9.719653,2.174096,0.239396,0.103036,0.107632,0.21491
1694638510171875,-9.712653,2.196096,0.249396,0.109336,0.104232,0.24691
1694638510179687,-9.729653,2.209096,0.251396,0.101436,0.104332,0.22991
1694638510187500,-9.708653,2.218096,0.274396,0.101536,0.97332,0.18591
1694638510195312,-9.690653,2.204096,0.285396,0.106036,0.104032,0.16791
1694638510203125,-9.683653,2.209096,0.299396,0.92736,0.101332,0.31191
1694638510210937,-9.671653,2.198096,0.305396,0.100436,0.104532,0.31191
1694638510218750,-9.658653,2.202096,0.317396,0.104736,0.94432,0.31191
1694638510226562,-9.655653,2.193096,0.319396,0.95936,0.96332,0.34491
1694638510234375,-9.657653,2.180096,0.324396,0.100336,0.81232,0.36291
1694638510242187,-9.665653,2.181096,0.321396,0.93836,0.73332,0.44091
1694638510250000,-9.660653,2.202096,0.312396,0.86436,0.71532,0.39691
1694638510257812,-9.667653,2.193096,0.312396,0.92536,0.68032,0.39691
1694638510265625,-9.641653,2.171096,0.317396,0.92836,0.69532,0.36691
1694638510273437,-9.609653,2.162096,0.287396,0.94536,0.65832,0.32291
1694638510281250,-9.614653,2.168096,0.269396,0.103236,0.65932,0.33491
1694638510289062,-9.636653,2.157096,0.262396,0.94036,0.57432,0.29091
1694638510296875,-9.664653,2.142096,0.249396,0.96536,0.50432,0.19591
1694638510304687,-9.661653,2.144096,0.251396,0.93736,0.51732,0.11991
1694638510312500,-9.710653,2.200096,0.242396,0.102536,0.61432,0.3691
1694638510320312,-9.762653,2.242096,0.230396,0.107136,0.58832,0.13309
1694638510328125,-9.789653,2.170096,0.285396,0.105336,0.70632,0.18409
1694638510335937,-9.729653,2.103096,0.278396,0.106836,0.75532,0.20109
1694638510343750,-9.654653,2.63096,0.237396,0.106636,0.60632,0.16809
1694638510351562,-9.640653,2.42096,0.217396,0.110036,0.55332,0.18009
1694638510359375,-9.691653,2.42096,0.233396,0.105536,0.48732,0.16209
1694638510367187,-9.729653,2.72096,0.242396,0.105936,0.47032,0.12809
1694638510375000,-9.730653,2.76096,0.244396,0.93236,0.48732,0.20809
1694638510382812,-9.732653,2.86096,0.253396,0.98236,0.50332,0.17509
1694638510390625,-9.762653,2.120096,0.253396,0.102736,0.48632,0.17509
1694638510398437,-9.781653,2.130096,0.251396,0.107036,0.50332,0.16209
1694638510406250,-9.788653,2.133096,0.255396,0.105436,0.57132,0.18009
1694638510414062,-9.776653,2.124096,0.244396,0.107236,0.51832,0.19309
1694638510421875,-9.765653,2.132096,0.228396,0.116136,0.56932,0.16509
1694638510429687,-9.766653,2.143096,0.219396,0.108436,0.60432,0.18209
1694638510437500,-9.784653,2.146096,0.214396,0.117636,0.58532,0.16609
1694638510445312,-9.794653,2.133096,0.233396,0.114836,0.61832,0.18009
1694638510453125,-9.776653,2.137096,0.224396,0.110436,0.60432,0.13209
1694638510460937,-9.744653,2.112096,0.226396,0.111836,0.60532,0.11709
1694638510468750,-9.713653,2.98096,0.228396,0.114436,0.65632,0.13809
1694638510476562,-9.699653,2.94096,0.217396,0.107136,0.73932,0.16809
1694638510484375,-9.689653,2.118096,0.217396,0.105336,0.57532,0.8809
1694638510492187,-9.669653,2.131096,0.217396,0.106736,0.60732,0.13609
1694638510500000,-9.651653,2.139096,0.212396,0.101936,0.55632,0.18209
