time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1695051683812500,-9.001397,-0.613573,4.213868,,,
1695051683820312,-9.4397,0.616573,4.213868,0.3342,0.5183,0.35888
1695051683828125,-8.998397,0.610573,4.218868,0.6142,0.5313,0.40988
1695051683835937,-9.2397,0.623573,4.211868,0.1542,0.5473,0.42488
1695051683843750,-8.995397,0.620573,4.216868,0.6942,0.5813,0.43688
1695051683851562,-8.982397,0.623573,4.220868,0.3342,0.5633,0.47188
1695051683867187,-8.975397,0.625573,4.213868,0.6942,0.5653,0.43688
1695051683875000,-8.984397,0.625573,4.218868,0.1842,0.5483,0.43888
1695051683882812,-8.961397,0.618573,4.225868,0.5342,0.5193,0.40488
1695051683890625,-8.966397,0.616573,4.227868,0.3742,0.5183,0.42088
1695051683914062,-8.975397,0.621573,4.227868,0.3642,0.5023,0.40588
1695051683921875,-8.982397,0.619573,4.225868,0.1842,0.4863,0.42288
1695051683929687,-8.989397,0.619573,4.222868,0.3142,0.5163,0.40888
1695051683937500,-8.992397,0.633573,4.218868,0.2442,0.5043,0.41888
1695051683945312,-9.1397,0.626573,4.216868,0.4042,0.5203,0.40288
1695051683953125,-9.4397,0.618573,4.227868,0.2242,0.5353,0.37188
1695051683960937,-9.6397,0.618573,4.225868,0.3542,0.5333,0.40588
1695051683968750,-9.11397,0.620573,4.229868,0.5042,0.5173,0.37488
1695051683976562,-9.8397,0.615573,4.227868,0.2142,0.5513,0.30788
1695051683984375,-8.997397,0.616573,4.229868,0.3742,0.5343,0.40488
1695051683992187,-8.982397,0.619573,4.225868,0.1742,0.5183,0.35888
1695051684000000,-8.975397,0.621573,4.229868,0.4842,0.5333,0.35988
1695051684007812,-8.957397,0.616573,4.245868,0.3942,0.5193,0.41988
1695051684015625,-8.943397,0.617573,4.252868,0.1942,0.5343,0.38988
1695051684023437,-8.946397,0.616573,4.243868,0.2942,0.5783,0.39388
1695051684031250,-8.933397,0.620573,4.252868,0.1542,0.5643,0.35988
1695051684039062,-8.937397,0.612573,4.261868,0.242,0.5503,0.32588
1695051684046875,-8.941397,0.607573,4.267868,0.4142,0.5513,0.45088
1695051684054687,-8.932397,0.614573,4.261868,0.2442,0.5353,0.43488
1695051684062500,-8.951397,0.606573,4.267868,0.3242,0.5173,0.39188
1695051684070312,-8.957397,0.610573,4.263868,0.2042,0.4093,0.40588
1695051684078125,-8.959397,0.619573,4.270868,0.3242,0.4703,0.39188
1695051684085937,-8.968397,0.603573,4.261868,0.2042,0.3783,0.37388
1695051684093750,-8.969397,0.610573,4.265868,0.3342,0.4233,0.40788
1695051684101562,-8.974397,0.620573,4.274868,0.2342,0.4883,0.41988
1695051684109375,-8.983397,0.620573,4.286868,0.4142,0.4733,0.40288
1695051684117187,-8.977397,0.618573,4.288868,0.2442,0.4573,0.40288
1695051684125000,-8.988397,0.622573,4.283868,0.742,0.5353,0.37088
1695051684132812,-8.975397,0.614573,4.283868,0.3942,0.4723,0.40388
1695051684140625,-8.961397,0.621573,4.283868,0.2142,0.5503,0.40488
1695051684148437,-8.957397,0.608573,4.272868,0.9742,0.5173,0.37588
1695051684156250,-8.941397,0.619573,4.283868,0.5342,0.5343,0.35688
1695051684164062,-8.929397,0.620573,4.295868,0.10642,0.5523,0.36988
1695051684171875,-8.930397,0.619573,4.299868,0.5042,0.5173,0.39088
1695051684179687,-8.930397,0.624573,4.301868,0.5042,0.5173,0.37488
1695051684187500,-8.932397,0.621573,4.299868,0.2042,0.5343,0.37288
1695051684195312,-8.934397,0.619573,4.301868,0.3742,0.4573,0.34088
1695051684203125,-8.935397,0.624573,4.288868,0.1842,0.4393,0.40688
1695051684210937,-8.950397,0.617573,4.288868,0.3442,0.4553,0.39088
1695051684218750,-8.964397,0.632573,4.290868,0.1942,0.4243,0.42288
