time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1700499192031250,-9.238738,-2.888063,1.982999,-0.003776,,
1700499192039062,-9.218738,-2.871063,1.986999,0.5076,0.62857,0.86
1700499192046875,-9.213738,-2.873063,2.9999,0.5376,0.66357,0.1886
1700499192054687,-9.235738,-2.876063,2.11999,0.5576,0.68057,0.1314
1700499192062500,-9.231738,-2.873063,2.25999,0.5276,0.59957,0.1786
1700499192070312,-9.226738,-2.867063,2.20999,0.12276,0.55757,0.2814
1700499192085937,-9.201738,-2.854063,2.9999,0.12476,0.52857,0.386
1700499192093750,-9.177738,-2.866063,2.9999,0.15576,0.55857,0.1986
1700499192101562,-9.176738,-2.872063,2.47999,0.12576,0.56057,0.1114
1700499192109375,-9.184738,-2.877063,2.18999,0.13776,0.44757,0.3586
1700499192132812,-9.221738,-2.907063,2.2999,0.4276,0.46457,0.386
1700499192140625,-9.228738,-2.901063,1.982999,0.5476,0.43057,0.6686
1700499192148437,-9.232738,-2.912063,1.953999,0.7276,0.44757,0.8386
1700499192156250,-9.218738,-2.916063,1.973999,0.324,0.48157,0.2714
1700499192164062,-9.216738,-2.932063,2.9999,0.2424,0.43257,0.5186
1700499192171875,-9.225738,-2.943063,2.7999,0.2224,0.44857,0.3586
1700499192179687,-9.207738,-2.930063,1.998999,0.10424,0.41657,0.5186
1700499192187500,-9.194738,-2.939063,1.989999,0.10524,0.43057,0.3486
1700499192195312,-9.210738,-2.930063,1.996999,0.10524,0.49257,0.286
1700499192203125,-9.201738,-2.910063,2.18999,0.10224,0.47957,0.1214
1700499192210937,-9.199738,-2.897063,2.999,0.13624,0.49257,0.9314
1700499192218750,-9.212738,-2.894063,2.14999,0.13424,0.46457,0.1214
1700499192226562,-9.227738,-2.879063,2.25999,0.15524,0.42857,0.2914
1700499192234375,-9.229738,-2.873063,2.20999,0.12424,0.42857,0.6586
1700499192242187,-9.211738,-2.891063,2.25999,0.4324,0.47557,0.5086
1700499192250000,-9.237738,-2.901063,1.996999,0.924,0.49457,0.11586
1700499192257812,-9.234738,-2.923063,1.987999,0.824,0.44657,0.3486
1700499192265625,-9.235738,-2.937063,1.991999,0.5476,0.49157,0.1314
1700499192273437,-9.250738,-2.945063,1.989999,0.10276,0.47557,0.1886
1700499192281250,-9.247738,-2.954063,1.953999,0.15276,0.55557,0.1314
1700499192289062,-9.259738,-2.943063,1.973999,0.11876,0.47557,0.1314
1700499192296875,-9.266738,-2.929063,1.968999,0.13776,0.44757,0.3586
1700499192304687,-9.255738,-2.914063,1.959999,0.13376,0.41257,0.3386
1700499192312500,-9.244738,-2.919063,1.959999,0.14876,0.42757,0.4986
1700499192320312,-9.226738,-2.912063,1.953999,0.12076,0.41557,0.5086
1700499192328125,-9.228738,-2.919063,1.973999,0.11976,0.50957,0.9886
1700499192335937,-9.226738,-2.926063,1.984999,0.13376,0.45957,0.4986
1700499192343750,-9.243738,-2.936063,1.977999,0.8776,0.43057,0.3486
1700499192351562,-9.249738,-2.944063,1.989999,0.5976,0.57157,0.14114
1700499192359375,-9.243738,-2.939063,2.2999,0.8776,0.58457,0.9314
1700499192367187,-9.234738,-2.927063,1.989999,0.5624,0.50757,0.9314
1700499192375000,-9.213738,-2.917063,2.9999,0.2624,0.58257,0.11014
1700499192382812,-9.193738,-2.902063,2.18999,0.5824,0.49057,0.3014
1700499192390625,-9.206738,-2.892063,1.991999,0.4024,0.55557,0.2914
1700499192398437,-9.236738,-2.884063,1.989999,0.7076,0.48957,0.12614
1700499192406250,-9.259738,-2.884063,1.984999,0.9976,0.54957,0.7914
1700499192414062,-9.260738,-2.888063,1.980999,0.8576,0.55057,0.11014
1700499192421875,-9.262738,-2.901063,1.966999,0.13576,0.50457,0.17414
1700499192429687,-9.269738,-2.894063,1.948999,0.13776,0.61657,0.17314
1700499192437500,-9.259738,-2.909063,1.932999,0.12276,0.61657,0.23714
1700499192445312,-9.243738,-2.916063,1.926999,0.12576,0.63457,0.25214
1700499192453125,-9.248738,-2.930063,1.937999,0.13576,0.73857,0.20614
1700499192460937,-9.212738,-2.927063,1.957999,0.10676,0.71057,0.18914
1700499192468750,-9.224738,-2.922063,1.957999,0.11776,0.70457,0.23914
1700499192476562,-9.232738,-2.932063,1.971999,0.5576,0.69257,0.22214
1700499192484375,-9.230738,-2.921063,1.973999,0.5676,0.61757,0.7714
1700499192492187,-9.219738,-2.912063,1.953999,0.16976,0.58557,0.10914
1700499192500000,-9.216738,-2.912063,1.964999,0.14076,0.58757,0.18914
1700499192507812,-9.209738,-2.918063,1.971999,0.12376,0.58957,0.4414
1700499192515625,-9.214738,-2.921063,1.959999,0.10476,0.61657,0.10914
1700499192523437,-9.219738,-2.912063,1.948999,0.12076,0.60057,0.15814
1700499192531250,-9.230738,-2.898063,1.941999,0.9176,0.64957,0.17314
1700499192539062,-9.226738,-2.886063,1.941999,0.8876,0.66157,0.22214
1700499192546875,-9.220738,-2.893063,1.968999,0.7076,0.61357,0.20614
1700499192554687,-9.251738,-2.919063,1.953999,0.13576,0.53457,0.22314
1700499192562500,-9.270738,-2.935063,1.953999,0.12376,0.55757,0.7614
1700499192570312,-9.286738,-2.931063,1.937999,0.13576,0.47657,0.1314
1700499192578125,-9.280738,-2.934063,1.917999,0.11976,0.45857,0.14214
1700499192585937,-9.294738,-2.927063,1.930999,0.5176,0.42657,0.1786
1700499192593750,-9.265738,-2.906063,1.953999,0.6776,0.45557,0.7914
1700499192601562,-9.235738,-2.903063,1.935999,0.10476,0.53957,0.286
1700499192609375,-9.235738,-2.905063,1.932999,0.13676,0.46257,0.286
