time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694787263710937,-9.603586,1.594265,-0.034993,,,
1694787263718750,-9.594586,0.936099,1.590265,0.72784,0.37893,0.2769
1694787263726562,-9.603586,0.938099,1.576265,0.69584,0.34793,0.1269
1694787263734375,-9.594586,0.940099,1.585265,0.71284,0.32793,0.5769
1694787263742187,-9.590586,0.938099,1.579265,0.69484,0.32993,0.10769
1694787263750000,-9.599586,0.938099,1.592265,0.69284,0.28393,0.10869
1694787263765625,-9.628586,0.921099,1.572265,0.74184,0.27793,0.20169
1694787263773437,-9.646586,0.914099,1.565265,0.72884,0.34393,0.7369
1694787263781250,-9.657586,0.901099,1.572265,0.69484,0.32993,0.10769
1694787263789062,-9.659586,0.881099,1.590265,0.71184,0.32993,0.5869
1694787263812500,-9.663586,0.872099,1.572265,0.59284,0.30293,0.5569
1694787263820312,-9.649586,0.868099,1.583265,0.59984,0.33393,0.4669
1694787263828125,-9.638586,0.874099,1.583265,0.63284,0.33193,0.2869
1694787263835937,-9.625586,0.872099,1.601265,0.65284,0.27693,0.2569
1694787263843750,-9.620586,0.888099,1.603265,0.66084,0.40093,0.4669
1694787263851562,-9.605586,0.892099,1.612265,0.64784,0.28493,0.1369
1694787263859375,-9.583586,0.905099,1.617265,0.57284,0.26393,0.431
1694787263867187,-9.571586,0.902099,1.617265,0.56084,0.30793,0.2231
1694787263875000,-9.567586,0.902099,1.621265,0.44384,0.30293,0.3131
1694787263882812,-9.560586,0.898099,1.621265,0.46284,0.33193,0.9731
1694787263890625,-9.553586,0.893099,1.603265,0.47984,0.28093,0.6731
1694787263898437,-9.564586,0.880099,1.601265,0.44484,0.25393,0.8031
1694787263906250,-9.576586,0.880099,1.606265,0.46784,0.29093,0.6931
1694787263914062,-9.584586,0.882099,1.617265,0.44884,0.31093,0.5131
1694787263921875,-9.603586,0.894099,1.624265,0.46184,0.21693,0.1831
1694787263929687,-9.616586,0.890099,1.608265,0.44784,0.26693,0.11331
1694787263937500,-9.641586,0.886099,1.615265,0.46284,0.15193,0.1831
1694787263945312,-9.647586,0.883099,1.619265,0.44584,0.21693,0.231
1694787263953125,-9.645586,0.890099,1.603265,0.52884,0.14793,0.5331
1694787263960937,-9.645586,0.883099,1.610265,0.52384,0.20293,0.3431
1694787263968750,-9.643586,0.892099,1.621265,0.47884,0.20093,0.6631
1694787263976562,-9.620586,0.881099,1.637265,0.45084,0.17993,0.8431
1694787263984375,-9.600586,0.867099,1.630265,0.45184,0.17793,0.8531
1694787263992187,-9.593586,0.872099,1.635265,0.46184,0.15393,0.6531
1694787264000000,-9.600586,0.867099,1.639265,0.43584,0.19693,0.13231
1694787264007812,-9.593586,0.867099,1.657265,0.40184,0.24793,0.8231
1694787264015625,-9.591586,0.860099,1.655265,0.41984,0.22793,0.8431
1694787264023437,-9.607586,0.865099,1.651265,0.44884,0.18493,0.13031
1694787264031250,-9.640586,0.866099,1.644265,0.46184,0.23593,0.9731
1694787264039062,-9.658586,0.870099,1.637265,0.47984,0.21493,0.3531
1694787264046875,-9.676586,0.871099,1.639265,0.49484,0.16793,0.8331
1694787264054687,-9.674586,0.868099,1.637265,0.60584,0.16893,0.14831
1694787264062500,-9.667586,0.868099,1.635265,0.45984,0.22293,0.9531
1694787264070312,-9.652586,0.875099,1.642265,0.64884,0.20493,0.6631
1694787264078125,-9.627586,0.868099,1.637265,0.55384,0.25593,0.8031
1694787264085937,-9.609586,0.892099,1.628265,0.58384,0.33993,0.11131
1694787264093750,-9.607586,0.885099,1.621265,0.58984,0.29693,0.10031
1694787264101562,-9.609586,0.887099,1.637265,0.53884,0.38293,0.6531
1694787264109375,-9.609586,0.869099,1.644265,0.68384,0.34693,0.10131
