time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1702329227929687,-9.355651,1.82766,-0.136231,,,
1702329227937500,-9.476651,1.82666,0.872289,1.584457,0.100031,0.199454
1702329227945312,-9.586651,1.79766,0.769289,1.559257,0.98531,0.191754
1702329227953125,-9.585651,1.85266,0.756289,1.545357,0.92531,0.184854
1702329227960937,-9.565651,1.88566,0.762289,1.517957,0.93131,0.175854
1702329227968750,-9.550651,1.92766,0.773289,1.493357,0.92831,0.167954
1702329227984375,-9.839651,1.90066,0.704289,1.421057,0.78331,0.165554
1702329227992187,-9.848651,1.86566,0.607289,1.391157,0.81131,0.188354
1702329228000000,-9.832651,1.74766,0.460289,1.355857,0.107531,0.200354
1702329228007812,-9.830651,1.68966,0.411289,1.356257,0.134831,0.206754
1702329228031250,-9.970651,1.35566,0.660289,1.376757,0.194631,0.202454
1702329228039062,-9.981651,1.29066,0.699289,1.359757,0.230231,0.209154
1702329228046875,-9.843651,1.23566,0.739289,1.343757,0.264731,0.204854
1702329228054687,-9.748651,1.9666,0.773289,1.346857,0.295731,0.204954
1702329228062500,-9.650651,1.12666,0.919289,1.398357,0.314131,0.193354
1702329228070312,-9.498651,1.4666,1.63289,1.426957,0.292731,0.188054
1702329228078125,-9.472651,0.97766,1.23289,1.451757,0.255731,0.176454
1702329228085937,-9.522651,1.966,0.926289,1.466557,0.216331,0.164654
1702329228093750,-9.627651,0.98666,0.737289,1.482657,0.194831,0.172254
1702329228101562,-9.739651,1.9466,0.563289,1.513457,0.178831,0.173554
1702329228109375,-9.902651,1.13266,0.332289,1.527957,0.186431,0.189354
1702329228117187,-10.5651,1.1866,0.176289,1.566657,0.202831,0.208354
1702329228125000,-10.2651,1.5866,0.176289,1.600957,0.219131,0.220854
1702329228132812,-9.920651,1.14066,0.156289,1.622557,0.243531,0.241754
1702329228140625,-9.896651,1.18066,0.223289,1.624857,0.276631,0.245354
1702329228148437,-9.846651,1.17766,0.359289,1.648757,0.279531,0.251354
1702329228156250,-9.807651,1.28466,0.408289,1.650857,0.262331,0.251554
1702329228164062,-9.775651,1.27566,0.460289,1.647157,0.262731,0.250154
1702329228171875,-9.835651,1.17366,0.421289,1.649357,0.273831,0.243654
1702329228179687,-9.855651,1.16466,0.404289,1.648257,0.279931,0.248354
1702329228187500,-9.876651,1.6766,0.345289,1.647857,0.296431,0.254954
1702329228195312,-9.859651,1.3166,0.320289,1.643057,0.317731,0.250354
1702329228203125,-9.870651,1.10766,0.361289,1.664857,0.319431,0.256554
1702329228210937,-9.878651,1.9466,0.370289,1.674157,0.321031,0.262854
1702329228218750,-9.822651,1.7366,0.417289,1.684757,0.348831,0.271054
1702329228226562,-9.804651,1.11566,0.503289,1.669757,0.367031,0.290754
1702329228234375,-9.840651,1.11166,0.532289,1.638357,0.391431,0.292854
1702329228242187,-9.891651,1.18166,0.649289,1.620257,0.430731,0.314354
1702329228250000,-9.898651,1.37866,0.865289,1.607257,0.439031,0.324254
1702329228257812,-9.925651,1.47466,0.978289,1.570757,0.437431,0.339254
1702329228265625,-9.901651,1.70566,1.68289,1.550557,0.422431,0.342554
1702329228273437,-9.950651,1.65266,1.37289,1.506757,0.406031,0.342954
1702329228281250,-9.993651,1.53566,1.27289,1.484857,0.410731,0.347954
1702329228289062,-9.834651,1.57966,1.5289,1.445957,0.410331,0.356354
1702329228296875,-9.897651,1.54966,0.852289,1.402657,0.413331,0.343854
1702329228304687,-9.905651,1.50966,0.868289,1.419157,0.435031,0.345654
1702329228312500,-9.848651,1.46266,0.919289,1.405057,0.426831,0.344054
1702329228320312,-9.815651,1.34366,0.933289,1.379057,0.423131,0.344154
1702329228328125,-9.825651,1.25166,1.12289,1.355057,0.428431,0.339854
1702329228335937,-9.756651,1.30366,0.951289,1.307757,0.412031,0.348354
1702329228343750,-9.809651,1.27566,0.865289,1.281257,0.425031,0.345454
1702329228351562,-9.733651,1.29466,0.899289,1.262357,0.457731,0.341154
1702329228359375,-9.671651,1.34166,0.991289,1.231157,0.488531,0.338354
1702329228367187,-9.664651,1.47566,1.140289,1.194457,0.508531,0.337454
1702329228375000,-9.725651,1.47366,1.266289,1.142857,0.534531,0.331754
1702329228382812,-9.699651,1.71366,1.485289,1.91157,0.527731,0.340254
1702329228390625,-9.648651,1.88766,1.523289,1.3257,0.496731,0.337954
1702329228398437,-9.701651,1.85966,1.512289,0.937657,0.491731,0.327354
1702329228406250,-9.904651,2.2466,1.476289,0.875357,0.456931,0.340554
1702329228414062,-10.78651,2.5866,1.122289,0.825557,0.406031,0.339154
1702329228421875,-9.860651,1.80266,1.149289,0.796757,0.409531,0.346054
1702329228429687,-9.534651,1.77266,1.332289,0.791057,0.404331,0.339554
1702329228437500,-9.470651,1.84966,1.478289,0.706857,0.446731,0.314954
1702329228445312,-9.454651,1.68266,1.458289,0.619957,0.453731,0.304954
1702329228453125,-9.399651,1.61966,1.449289,0.620357,0.402931,0.301354
