time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1695052689195312,-8.544699,-4.731162,-1.760641,-0.072594,,
1695052689203125,-8.559699,-4.721162,-1.776641,0.72394,0.12744,0.8937
1695052689210937,-8.584699,-4.709162,-1.796641,0.72694,0.22944,0.1237
1695052689218750,-8.609699,-4.726162,-1.808641,0.72694,0.14744,0.463
1695052689226562,-8.591699,-4.740162,-1.812641,0.71194,0.18744,0.9663
1695052689234375,-8.603699,-4.755162,-1.805641,0.73094,0.26744,0.12763
1695052689250000,-8.610699,-4.759162,-1.798641,0.64194,0.35344,0.17463
1695052689257812,-8.565699,-4.764162,-1.782641,0.73094,0.39844,0.6263
1695052689265625,-8.554699,-4.776162,-1.787641,0.71194,0.46844,0.237
1695052689273437,-8.554699,-4.769162,-1.794641,0.72694,0.39644,0.7937
1695052689296875,-8.493699,-4.710162,-1.776641,0.69594,0.40744,0.18837
1695052689304687,-8.462699,-4.686162,-1.773641,0.72694,0.44444,0.11137
1695052689312500,-8.442699,-4.666162,-1.774641,0.73994,0.47744,0.19137
1695052689320312,-8.460699,-4.646162,-1.780641,0.77194,0.44044,0.17437
1695052689328125,-8.456699,-4.631162,-1.783641,0.70894,0.39944,0.11237
1695052689335937,-8.447699,-4.613162,-1.792641,0.84694,0.41444,0.6637
1695052689343750,-8.467699,-4.610162,-1.810641,0.83594,0.38044,0.3063
1695052689351562,-8.491699,-4.599162,-1.822641,0.83494,0.43644,0.7563
1695052689359375,-8.499699,-4.614162,-1.831641,0.88494,0.53544,0.15263
1695052689367187,-8.510699,-4.620162,-1.844641,0.96094,0.48544,0.19963
1695052689375000,-8.535699,-4.640162,-1.867641,0.93194,0.54044,0.27763
1695052689382812,-8.535699,-4.640162,-1.847641,0.94794,0.57544,0.30763
1695052689390625,-8.537699,-4.665162,-1.847641,0.99294,0.67744,0.30463
1695052689398437,-8.527699,-4.707162,-1.844641,0.109994,0.63944,0.28963
1695052689406250,-8.527699,-4.732162,-1.835641,0.105494,0.62844,0.38363
1695052689414062,-8.542699,-4.776162,-1.837641,0.111794,0.66044,0.43063
1695052689421875,-8.555699,-4.819162,-1.821641,0.119494,0.79544,0.44263
1695052689429687,-8.537699,-4.861162,-1.817641,0.119294,0.72744,0.39663
1695052689437500,-8.534699,-4.904162,-1.807641,0.122594,0.67644,0.46063
1695052689445312,-8.513699,-4.942162,-1.794641,0.122194,0.65644,0.33463
1695052689453125,-8.512699,-4.991162,-1.796641,0.120794,0.70244,0.28763
1695052689460937,-8.505699,-5.13162,-1.777641,0.120894,0.68444,0.28863
1695052689468750,-8.501699,-5.20162,-1.784641,0.115994,0.68844,0.25663
1695052689476562,-8.493699,-5.49162,-1.782641,0.103794,0.71644,0.13163
1695052689484375,-8.486699,-5.58162,-1.798641,0.104994,0.72944,0.563
1695052689492187,-8.487699,-5.56162,-1.786641,0.94094,0.71344,0.8837
1695052689500000,-8.484699,-5.24162,-1.786641,0.97294,0.74044,0.13537
1695052689507812,-8.485699,-4.995162,-1.780641,0.80494,0.83944,0.24537
1695052689515625,-8.465699,-4.976162,-1.766641,0.75594,0.72544,0.27537
1695052689523437,-8.459699,-4.961162,-1.759641,0.72494,0.91244,0.27937
1695052689531250,-8.465699,-4.922162,-1.734641,0.71194,0.90744,0.32537
1695052689539062,-8.468699,-4.878162,-1.730641,0.72594,0.94044,0.34237
1695052689546875,-8.478699,-4.845162,-1.714641,0.70894,0.92844,0.31137
1695052689554687,-8.474699,-4.817162,-1.693641,0.69594,0.92544,0.32537
1695052689562500,-8.499699,-4.780162,-1.675641,0.72494,0.97644,0.35937
1695052689570312,-8.498699,-4.751162,-1.655641,0.70894,0.97644,0.37537
1695052689578125,-8.482699,-4.735162,-1.621641,0.74094,0.99144,0.35937
1695052689585937,-8.461699,-4.729162,-1.609641,0.78694,0.95844,0.31137
1695052689593750,-8.434699,-4.744162,-1.612641,0.83594,0.100844,0.23437
1695052689601562,-8.429699,-4.765162,-1.600641,0.80194,0.86344,0.20037
1695052689609375,-8.461699,-4.784162,-1.609641,0.89494,0.82544,0.21537
1695052689617187,-8.488699,-4.795162,-1.618641,0.97194,0.77844,0.12137
1695052689625000,-8.504699,-4.800162,-1.618641,0.95494,0.67644,0.15037
1695052689632812,-8.522699,-4.811162,-1.616641,0.94094,0.69544,0.10337
1695052689640625,-8.504699,-4.857162,-1.627641,0.97494,0.87344,0.13737
1695052689648437,-8.495699,-4.898162,-1.625641,0.97194,0.74244,0.13537
1695052689656250,-8.504699,-4.906162,-1.641641,0.86494,0.73944,0.21237
1695052689664062,-8.545699,-4.930162,-1.643641,0.72694,0.76244,0.19737
1695052689671875,-8.545699,-4.942162,-1.657641,0.74094,0.84744,0.21537
1695052689679687,-8.545699,-4.944162,-1.666641,0.72494,0.86444,0.24737
1695052689687500,-8.569699,-4.939162,-1.661641,0.68094,0.82544,0.29237
1695052689695312,-8.554699,-4.930162,-1.652641,0.68094,0.90844,0.32537
1695052689703125,-8.550699,-4.917162,-1.643641,0.66294,0.92644,0.37337
1695052689710937,-8.563699,-4.888162,-1.618641,0.55794,0.97644,0.38837
1695052689718750,-8.566699,-4.863162,-1.611641,0.49594,0.99344,0.42037
1695052689726562,-8.539699,-4.843162,-1.589641,0.58894,0.100844,0.38937
1695052689734375,-8.526699,-4.824162,-1.582641,0.58694,0.106044,0.43837
1695052689742187,-8.517699,-4.817162,-1.573641,0.61694,0.97344,0.45237
1695052689750000,-8.508699,-4.806162,-1.557641,0.64894,0.98944,0.42137
1695052689757812,-8.492699,-4.787162,-1.541641,0.69294,0.100644,0.46937
1695052689765625,-8.485699,-4.759162,-1.534641,0.70994,0.95144,0.45137
1695052689773437,-8.485699,-4.757162,-1.527641,0.77194,0.106744,0.46937
1695052689781250,-8.477699,-4.748162,-1.518641,0.93894,0.101544,0.45437
1695052689789062,-8.456699,-4.745162,-1.509641,0.93694,0.101644,0.47137
1695052689796875,-8.463699,-4.727162,-1.498641,0.96794,0.89644,0.48437
1695052689804687,-8.452699,-4.724162,-1.498641,0.101394,0.92844,0.46937
1695052689812500,-8.427699,-4.727162,-1.493641,0.101194,0.99844,0.50237
1695052689820312,-8.429699,-4.725162,-1.489641,0.119794,0.94244,0.45437
1695052689828125,-8.448699,-4.704162,-1.496641,0.102994,0.92844,0.46937
1695052689835937,-8.463699,-4.686162,-1.479641,0.112394,0.89044,0.43637
1695052689843750,-8.463699,-4.684162,-1.473641,0.119894,0.92344,0.45337
1695052689851562,-8.475699,-4.673162,-1.482641,0.109294,0.94644,0.37537
1695052689859375,-8.480699,-4.675162,-1.484641,0.116794,0.93544,0.29837
1695052689867187,-8.496699,-4.670162,-1.475641,0.115394,0.96744,0.28237
1695052689875000,-8.536699,-4.660162,-1.473641,0.111194,0.98544,0.18737
1695052689882812,-8.553699,-4.645162,-1.464641,0.115794,0.98944,0.12537
1695052689890625,-8.512699,-4.659162,-1.432641,0.118894,0.94144,0.4637
1695052689898437,-8.477699,-4.700162,-1.432641,0.121894,0.90744,0.6237
1695052689906250,-8.480699,-4.711162,-1.450641,0.121994,0.99544,0.1463
1695052689914062,-8.477699,-4.717162,-1.432641,0.120594,0.89444,0.4863
1695052689921875,-8.473699,-4.729162,-1.418641,0.121994,0.91244,0.4763
1695052689929687,-8.459699,-4.733162,-1.427641,0.112994,0.83044,0.9763
1695052689937500,-8.499699,-4.760162,-1.452641,0.120394,0.74344,0.3563
1695052689945312,-8.495699,-4.771162,-1.457641,0.121794,0.71344,0.6663
1695052689953125,-8.517699,-4.799162,-1.482641,0.114394,0.67644,0.5363
1695052689960937,-8.564699,-4.826162,-1.516641,0.118794,0.55844,0.3963
1695052689968750,-8.616699,-4.854162,-1.534641,0.112594,0.56044,0.2463
1695052689976562,-8.640699,-4.867162,-1.561641,0.117294,0.59344,0.5463
1695052689984375,-8.676699,-4.902162,-1.589641,0.106594,0.52644,0.4163
1695052689992187,-8.664699,-4.939162,-1.613641,0.96094,0.54244,0.2763
1695052690000000,-8.669699,-4.940162,-1.607641,0.97194,0.59144,0.10037
1695052690007812,-8.676699,-4.940162,-1.616641,0.95794,0.64344,0.7037
1695052690015625,-8.672699,-4.929162,-1.609641,0.90894,0.62644,0.16437
1695052690023437,-8.651699,-4.918162,-1.605641,0.83394,0.69344,0.18037
1695052690031250,-8.631699,-4.913162,-1.598641,0.89594,0.80644,0.19837
1695052690039062,-8.593699,-4.890162,-1.575641,0.84694,0.84044,0.31037
1695052690046875,-8.559699,-4.872162,-1.552641,0.80294,0.88744,0.34137
1695052690054687,-8.530699,-4.835162,-1.523641,0.78494,0.85244,0.41937
1695052690062500,-8.513699,-4.798162,-1.518641,0.73694,0.80344,0.46537
