time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Angular Velocity X (rad/s),Angular Velocity Y (rad/s),Angular Velocity Z (rad/s)
1694639551132812,-9.657133,1.192105,-0.01088,,,
1694639551140625,-9.663133,1.180105,1.720464,0.235775,0.1718,0.2496
1694639551148437,-9.679133,1.175105,1.720464,0.237775,0.1638,0.2786
1694639551156250,-9.708133,1.159105,1.729464,0.234075,0.1898,0.2666
1694639551164062,-9.732133,1.134105,1.709464,0.239075,0.2008,0.3126
1694639551171875,-9.739133,1.133105,1.711464,0.242175,0.1868,0.2486
1694639551187500,-9.712133,1.125105,1.659464,0.248275,0.2358,0.3286
1694639551195312,-9.683133,1.127105,1.637464,0.260975,0.2008,0.3256
1694639551203125,-9.667133,1.123105,1.643464,0.270175,0.1048,0.3726
1694639551210937,-9.649133,1.134105,1.673464,0.288575,0.478,0.3726
1694639551234375,-9.597133,1.126105,1.655464,0.303175,0.752,0.3996
1694639551242187,-9.566133,1.121105,1.668464,0.304775,0.582,0.3676
1694639551250000,-9.577133,1.146105,1.718464,0.311075,0.582,0.3676
1694639551257812,-9.564133,1.167105,1.749464,0.318975,0.772,0.3976
1694639551265625,-9.555133,1.170105,1.792464,0.337875,0.582,0.2996
1694639551273437,-9.533133,1.163105,1.794464,0.336375,0.218,0.2996
1694639551281250,-9.522133,1.178105,1.785464,0.334875,0.1038,0.2526
1694639551289062,-9.522133,1.175105,1.781464,0.337975,0.2658,0.2526
1694639551296875,-9.522133,1.180105,1.763464,0.330275,0.3458,0.2536
1694639551304687,-9.529133,1.182105,1.713464,0.314375,0.3328,0.2406
1694639551312500,-9.583133,1.174105,1.797464,0.319175,0.3148,0.2716
1694639551320312,-9.624133,1.111105,1.943464,0.318875,0.2368,0.2886
1694639551328125,-9.641133,1.36105,1.869464,0.291875,0.2048,0.4206
1694639551335937,-9.684133,1.45105,1.817464,0.269975,0.1368,0.4696
1694639551343750,-9.716133,1.105105,1.729464,0.281175,0.698,0.4516
1694639551351562,-9.616133,1.134105,1.617464,0.311275,0.322,0.4456
1694639551359375,-9.638133,1.108105,1.427464,0.325275,0.442,0.3976
1694639551367187,-9.706133,1.163105,1.720464,0.355175,0.1678,0.3466
1694639551375000,-9.784133,1.147105,1.990464,0.372375,0.1728,0.2336
1694639551382812,-9.836133,1.39105,1.941464,0.387575,0.2748,0.2976
1694639551390625,-9.766133,0.971105,1.871464,0.382975,0.4838,0.3146
1694639551398437,-9.670133,0.921105,1.803464,0.362275,0.5528,0.3186
1694639551406250,-9.600133,0.875105,1.749464,0.357975,0.6078,0.4126
